guid	num	part	seq	en	te	notes	status
Md1d54516bc18	57	meta	1	Story Fifty-seven - Bill In Traffic			todo
Me35d761ad098	57	meta	2	Here is the same story told in a different way.	ఇదే కథను ఇప్పుడు వేరే విధంగా చెప్తున్నాను.		draft
M1b007b76a404	57	story	1	Bill hates being stuck in traffic, especially when commuting to and from work.			todo
M6472e932c4bb	57	story	2	He thinks that one way to reduce traffic is to share a car with someone else since that would mean fewer cars on the road.			todo
M078870b5afd9	57	story	3	Carpooling first started a few decades ago but many people resisted it mostly because they liked their privacy while driving.			todo
Mad3610c1b68e	57	story	4	Some people might also have been concerned about how safe it would be if they traveled in cars driven by strangers.			todo
M060812c218c5	57	story	5	In some cities, there are special carpooling lanes on the highway.			todo
M996ea40f84fc	57	story	6	Only cars with two, three, or more people can drive in those lanes.			todo
M33e309d52aa4	57	story	7	Carpooling can help you get to work faster, however, it does require people to change some of their habits.			todo
Mb3cb52c4c069	57	story	8	Over the past few years carpooling has grown, because the traffic has just kept on getting worse.			todo
M1c51ce6ddefc	57	story	9	Carpooling can save commuters time and money, but perhaps even more important, it is good for the environment.			todo
M16b7f7de5e66	57	retell	1	I used to hate being stuck in traffic, especially when commuting to and from work.			todo
M100e0fdf40ce	57	retell	2	I thought that one way to reduce traffic would be to share a car with someone else since that would mean fewer cars on the road.			todo
Md2d916169953	57	retell	3	Carpooling first started a few decades previously but many people had resisted it mostly because they liked their privacy while driving.			todo
M69d4148b2321	57	retell	4	I was also a bit concerned about how safe it would be if I traveled in cars driven by strangers.			todo
Md22ff8a463aa	57	retell	5	In some cities, there were already special carpooling lanes on the highway.			todo
M306428997c92	57	retell	6	Only cars with two, three, or more people could drive in those lanes.			todo
M4fdc2a136428	57	retell	7	I like this trend.			todo
M533a91f719fe	57	retell	8	Carpooling helps me get to work faster, but it does require me to change some habits.			todo
M9f5637086624	57	retell	9	Over the past few years carpooling has grown because the traffic has just kept on getting worse.			todo
M184eedb34d66	57	retell	10	Carpooling has saved commuters, like me, time and money, but perhaps even more important, it has been good for the environment.			todo
M3b8551a654a6	57	questions	1	One: Bill hates being stuck in traffic, especially when commuting to and from work.			todo
M232703d32a6f	57	questions	2	When does Bill especially hate traffic?			todo
Mf45aea16181d	57	questions	3	He especially hates traffic when commuting to and from work.			todo
M4d0947455ac5	57	questions	4	Two: He thinks that one way to reduce traffic is to share a car with someone else.			todo
M6e6f48f9898d	57	questions	5	What is one way Bill thinks will reduce traffic?			todo
M58b5d72a0ffa	57	questions	6	He thinks that one way to reduce traffic is to share a car with someone else.			todo
Mb7aa08484a3c	57	questions	7	Three: Sharing a car with someone else would mean fewer cars on the road.			todo
Ma994ff6a08af	57	questions	8	Would sharing a car with someone else mean more or fewer cars on the road?			todo
M21f71a2df9c9	57	questions	9	Sharing a car with someone else would mean fewer cars on the road.			todo
M8c1d79954503	57	questions	10	Four: Carpooling first started a few decades previously.			todo
M4e119b6e39d7	57	questions	11	Did carpooling start last year?			todo
Mb024859f5e06	57	questions	12	No, carpooling first started a few decades previously.			todo
M814619a19193	57	questions	13	Five: I was also a bit concerned about how safe it would be if I traveled in cars driven by strangers.			todo
M5fc0de8e411f	57	questions	14	How did I feel about traveling in cars driven by strangers?			todo
M763af15163e1	57	questions	15	You were a bit concerned about traveling in cars driven by strangers.			todo
M49ff157557d3	57	questions	16	Six: In some cities, there were already special carpooling lanes on the highway.			todo
M82e180ca1359	57	questions	17	What did some cities already have?			todo
Mf349bcb04809	57	questions	18	Some cities already had special carpooling lanes on the highway.			todo
M30e9e09d53ec	57	questions	19	Seven: Only cars with two, three, or more people could drive in those lanes.			todo
M68fe9c7ea1b8	57	questions	20	How many people must cars that drive in those lanes have?			todo
Ma0320e7a1bef	57	questions	21	Cars that drive in those lanes must have two, three, or more people.			todo
M1319e0c91918	57	questions	22	Eight: Over the past few years carpooling has grown, because the traffic has just kept on getting worse.			todo
M7cbc8f74097c	57	questions	23	Why has carpooling grown over the past few years?			todo
Mdeeec760d50a	57	questions	24	It's grown because the traffic has just kept on getting worse.			todo
