guid	num	part	seq	en	te	notes	status
Mf7327068ef0f	27	meta	1	Story Twenty-seven - Bill will go on a trip			todo
Me35d761ad098	27	meta	2	Here is the same story told in a different way.	ఇదే కథను ఇప్పుడు వేరే విధంగా చెప్తున్నాను.		draft
M134b5b3f28e3	27	story	1	Bill will go on a trip.			todo
Medadc340481e	27	story	2	He doesn't have much money though, so he will go somewhere cheap.			todo
M95c9b64886c1	27	story	3	He always leaves the country when he travels, so this time he will go to Canada.			todo
M6fa8bab2d8c7	27	story	4	Bill is from the United States so Canada is very close.			todo
Mcead57c351a1	27	story	5	Bill will only stay in Canada for a few days.			todo
Mbdf7d5baaa51	27	story	6	He will stay in a big city and he will take lots of pictures there.			todo
Mb04f130bc299	27	retell	1	I was planning to go on a trip.			todo
M7ddc77bf01df	27	retell	2	I didn't have much money though, so I was planning to go somewhere cheap.			todo
M73d71250edd9	27	retell	3	I always leave the country when I travel, so this time I was going to go to Canada.			todo
M3fd576d7a5be	27	retell	4	I'm from the United States so Canada is very close.			todo
M35c13e980dd1	27	retell	5	I was only going to stay in Canada for a few days.			todo
Mc8f2ead307b9	27	retell	6	I was going to stay in a big city and I was going to take lots of pictures there.			todo
M2aabdaf8bb94	27	questions	1	One: Bill will go on a trip.			todo
Md068725727da	27	questions	2	What will Bill do?			todo
M54209c8e3af0	27	questions	3	Bill will go on a trip.			todo
M14889ef623d3	27	questions	4	Two: Bill doesn't have much money.			todo
M939c646efc55	27	questions	5	What problem does Bill have?			todo
M8a82a4810ea8	27	questions	6	Bill doesn't have much money.			todo
Md4f730e7c9e3	27	questions	7	Three: He will go somewhere cheap.			todo
M02f62aba3b91	27	questions	8	What will Bill do because he doesn't have much money?			todo
M4c1f0e02a067	27	questions	9	He will go somewhere cheap.			todo
Me96ffe2924e9	27	questions	10	Four: Bill always leaves the country when he travels.			todo
Mc68db319447d	27	questions	11	What does Bill always do when he travels?			todo
M021a0fa73b8f	27	questions	12	Bill always leaves the country when he travels.			todo
M1afe631b2d33	27	questions	13	Five: This time, he was going to go to Canada because he always leaves the country.			todo
Mf1404121499b	27	questions	14	Where was Bill going to go this time?			todo
Mc4145f5c3b5d	27	questions	15	This time, he was going to go to Canada.			todo
M87718d4f98e7	27	questions	16	Six: Bill is from the United States.			todo
Mc3c9af608898	27	questions	17	Where is Bill from?			todo
Md5a03c7eda09	27	questions	18	Bill is from the United States.			todo
M9312010a03cc	27	questions	19	Seven: Bill was only going to stay in Canada for a few days.			todo
Mb0dcdf0bbd55	27	questions	20	How long was Bill going to stay in Canada?			todo
Mca2cf7874822	27	questions	21	Bill was going to stay in Canada for a few days.			todo
Mda4caf4e796c	27	questions	22	Eight: He was going to stay in a big city.			todo
M950b96948ed4	27	questions	23	What kind of city was Bill going to stay in?			todo
Maf99eec08230	27	questions	24	He was going to stay in a big city.			todo
M40c750d92e88	27	questions	25	Nine: Bill was going to take lots of pictures there.			todo
Mea9a7edc93e6	27	questions	26	What was Bill going to do there?			todo
M0bda5edb12ae	27	questions	27	Bill was going to take lots of pictures there.			todo
