guid	num	part	seq	en	te	notes	status
Mf6fb7c529d34	37	meta	1	Story Thirty-seven - Adam had been feeling very stressed			todo
Me35d761ad098	37	meta	2	Here is the same story told in a different way.	ఇదే కథ మరో విధంగా చెప్పబడింది.		native
Mb50a81360cea	37	story	1	Adam had been feeling very stressed out before he came to work today.			todo
M5341e2cf28e3	37	story	2	He had a very busy schedule this week.			todo
Ma6f9a3fbf4e4	37	story	3	On Monday, he'd had to call many clients before going to a meeting.			todo
M58d68d699ce4	37	story	4	Then, he'd had to go to another office before having lunch with his boss.			todo
Mb538df9c16c3	37	story	5	On Friday, he'd had to do a presentation before working late in the evening.			todo
M1df9eafce590	37	story	6	This morning, though, Adam's schedule is lighter.			todo
M6194e925dc67	37	story	7	He hasn't had a light schedule in a long time.			todo
Mbaeb3f419f78	37	retell	1	I am feeling very stressed out before going to work today.			todo
Me3ce1066d37c	37	retell	2	I have a very busy schedule this week.			todo
Mb4e17a57e367	37	retell	3	Today, I'll be calling my clients while also sitting in a meeting.			todo
M8166c5d4d058	37	retell	4	Then, I'll be going to another office before having lunch with my boss.			todo
M875a8e175db2	37	retell	5	On Friday, I'll be doing a presentation before working late in the evening.			todo
M724b08c440ee	37	retell	6	This morning, I wish my schedule were lighter.			todo
M854cc6b91f7b	37	retell	7	I haven't had a light schedule in a long time.			todo
M43aea60b1035	37	questions	1	One: Adam had been feeling very stressed out before he came to work today.			todo
Mdb5d8e18ab63	37	questions	2	How had Adam been feeling before he came to work?			todo
M5dab0c21d67a	37	questions	3	Adam had been feeling very stressed out before he came to work today.			todo
Mace4103c7e08	37	questions	4	Two: He'd had to call many clients on Monday.			todo
Mc2fa53d6b0a8	37	questions	5	What did he have to do on Monday?			todo
M0e65c79c64eb	37	questions	6	He'd had to call many clients on Monday.			todo
M753ea5506f07	37	questions	7	Three: He'd had to go to a meeting after he'd called the clients.			todo
M47d056f0263c	37	questions	8	What had he had to do after he'd called the clients?			todo
M787b67fae213	37	questions	9	He'd had to go to a meeting after he'd called the clients.			todo
M1ecdf452d6cb	37	questions	10	Four: Then, Adam had to go to another office.			todo
M4df37552adbf	37	questions	11	When did Adam have to go to another office?			todo
Ma8b2c651e0a4	37	questions	12	He had to go to another office then.			todo
Ma3d4ee39b480	37	questions	13	Five: He'll be going to lunch with his boss after he goes to another office.			todo
Mbec75f8f76be	37	questions	14	When will he be going to lunch with his boss?			todo
M107cd622da11	37	questions	15	He'll be going to lunch with his boss after he goes to another office.			todo
M4421a6c3005c	37	questions	16	Six: Adam will be doing a presentation on Friday.			todo
M4999b234d28a	37	questions	17	When will Adam be doing a presentation?			todo
M59a11056dcd3	37	questions	18	Adam will be doing a presentation on Friday.			todo
M3cda110d507f	37	questions	19	Seven: Adam will be working late in the evening on Friday.			todo
M0db6fad2d8ac	37	questions	20	What else will he be doing on Friday?			todo
M5dcc992e41a5	37	questions	21	Adam will be working late in the evening on Friday.			todo
M28fe74355fed	37	questions	22	Eight: Adam hasn't had a light schedule in a long time.			todo
Mf3750066d03c	37	questions	23	What hasn't Adam had in a long time?			todo
M7f93024b249a	37	questions	24	Adam hasn't had a light schedule in a long time.			todo
