guid	num	part	seq	en	te	notes	status
M2a97db70552b	49	meta	1	Story Forty-nine - Trying to Go to Sleep			todo
Me35d761ad098	49	meta	2	Here is the same story told in a different way.	ఇదే కథ మరో విధంగా చెప్పబడింది.		native
M4b168f6fd4c3	49	story	1	I've been trying to go to sleep for two hours.			todo
M35d5a9bf4a2d	49	story	2	But I haven't been able to close my eyes.			todo
Me6fbf1a1cd66	49	story	3	I've been thinking about today.			todo
Mcc2d8862605a	49	story	4	It was my first day at the new job.			todo
M5f14b1fb7d84	49	story	5	I keep wondering if I did a good job.			todo
M24f0adad8ec0	49	story	6	I'm wondering if I can get along with my co-workers.			todo
M90c4bf912b9e	49	story	7	The recruiter said I was very qualified for the job.			todo
Ma0857d0714a5	49	story	8	If that's true, I feel like the first day should have been easier.			todo
M094cc1677e2b	49	story	9	I am thinking maybe I should write some of these feelings down.			todo
Mdbc8e70979e7	49	story	10	If I do, perhaps I'll be able to get some sleep.			todo
Mdf00b00c022e	49	retell	1	I had been trying to get to sleep for two hours.			todo
Mcae7c371d0ac	49	retell	2	But I hadn't been able to close my eyes.			todo
M943d58a07303	49	retell	3	I had been thinking about that day.			todo
Ma488dce87285	49	retell	4	It was my first day at the new job.			todo
M78521d0298c3	49	retell	5	I kept wondering if I did a good job.			todo
M95514828c5c6	49	retell	6	I was wondering if I was going to be able to get along with my co-workers.			todo
M9b260263073f	49	retell	7	The recruiter had said I was very qualified for the job.			todo
M0e7e625b038f	49	retell	8	If that were true, the first day on the job should have been easier.			todo
Mcf86387110ca	49	retell	9	I thought I should write some of the feelings down.			todo
M248288e2ce14	49	retell	10	I felt that if I did, perhaps I would be able to get some sleep.			todo
M7a7348957d23	49	questions	1	One: I've been trying to go to sleep for two hours.			todo
M33990f44fd05	49	questions	2	How long have you been trying to go to sleep?			todo
M13a12c94c59d	49	questions	3	I've been trying to go to sleep for two hours.			todo
M500904cbcfd9	49	questions	4	Two: I haven't been able to close my eyes.			todo
M32164d5aa9ab	49	questions	5	What haven't you been able to do?			todo
M05ae88ac9c74	49	questions	6	I haven't been able to close my eyes.			todo
Me609820364c1	49	questions	7	Three: I've been thinking about today.			todo
M328b86a13697	49	questions	8	What have you been thinking about?			todo
Mb6549474219c	49	questions	9	I've been thinking about today.			todo
M0d1d7f705a47	49	questions	10	Four: I keep wondering if I did a good job.			todo
Mba0d346d258e	49	questions	11	What do you keep wondering?			todo
M362cb4628811	49	questions	12	I keep wondering if I did a good job.			todo
M0307b88dce30	49	questions	13	Five: You're wondering if you can get along with your co-workers.			todo
M25f3940b4486	49	questions	14	Who are you wondering about?			todo
Meedb295f6609	49	questions	15	I'm wondering if I can get along with my co-workers.			todo
Med2d0c7afd6b	49	questions	16	Six: The recruiter said you were very qualified for the job.			todo
M0b6a44cde93c	49	questions	17	Who said you were very qualified?			todo
M1f5bfcb262f3	49	questions	18	The recruiter said I was very qualified for the job.			todo
M8b76b86e2f0e	49	questions	19	Seven: You feel like the first day should have been easier.			todo
M2e3a037bdddf	49	questions	20	How do you think the first day should have felt?			todo
M26d056c2f5d3	49	questions	21	I feel like the first day should have been easier.			todo
M102457a4c125	49	questions	22	Eight: You thought you should write some of these feelings down.			todo
M62bf2f4ebe05	49	questions	23	What did you think you should do?			todo
M742660d73bc1	49	questions	24	I thought I should write some of these feelings down.			todo
