guid	num	part	seq	en	te	notes	status
M7ce1e54a4a31	29	meta	1	Story Twenty-nine - Layne will learn how to cook			todo
Me35d761ad098	29	meta	2	Here is the same story told in a different way.	ఇదే కథను ఇప్పుడు వేరే విధంగా చెప్తున్నాను.		draft
M600f64146821	29	story	1	Layne will learn how to cook.			todo
M41ee6212148e	29	story	2	He'll learn a new recipe from the internet.			todo
M38a511d98d4a	29	story	3	He will try to make pasta.			todo
M6dcf35dcbdc0	29	story	4	He will buy many vegetables for the pasta.			todo
Mc0beacdd9ba7	29	story	5	He'll buy some mushrooms, some peppers, and some tomatoes.			todo
Mded83cc3a292	29	story	6	He'll also buy lots of pasta noodles this morning.			todo
Mc3f9d0cd595e	29	story	7	He'll have one whole bag of pasta noodles.			todo
Ma4e2af034563	29	story	8	Then, he will make the pasta sauce.			todo
M5f24c765ce24	29	story	9	But Layne won't know how to make the pasta sauce.			todo
M495eb5ff9d24	29	story	10	He'll look at the recipe online again.			todo
M90ddc4e5d562	29	retell	1	I was learning how to cook.			todo
M0b1dacf77725	29	retell	2	I was learning a new recipe from the internet.			todo
M88d9636f5022	29	retell	3	I was trying to make pasta.			todo
M54da63efc891	29	retell	4	I bought many vegetables for the pasta.			todo
Mb4f825a38e31	29	retell	5	I bought some mushrooms, some peppers, and some tomatoes.			todo
M63a15941ccef	29	retell	6	I also bought lots of pasta noodles this morning.			todo
Mab01915b9208	29	retell	7	I had one whole bag of pasta noodles.			todo
M8d0a02532904	29	retell	8	Then, I had to make the pasta sauce.			todo
M31da4e9a620d	29	retell	9	But I forgot how to make the pasta sauce.			todo
M735e04942c6c	29	retell	10	I looked at the recipe online again.			todo
Mde5139102a1d	29	questions	1	One: Layne will learn how to cook.			todo
M9a5eb1aef487	29	questions	2	What will Layne learn?			todo
M909fd9c6babf	29	questions	3	Layne will learn how to cook.			todo
M89e4bb9fb7c8	29	questions	4	Two: Layne will learn a new recipe from the internet.			todo
M413830f1a178	29	questions	5	Where will Layne learn a new recipe from?			todo
M422cd63be55a	29	questions	6	He will learn a new recipe from the internet.			todo
Mab6eb8748eaf	29	questions	7	Three: He will try to make pasta.			todo
M9f57a4400ace	29	questions	8	What will he try to make?			todo
Mc17ed0fd1658	29	questions	9	He will try to make pasta.			todo
M5c9146373635	29	questions	10	Four: Layne will buy many vegetables.			todo
Md5ab35113233	29	questions	11	What will Layne buy?			todo
Mdd0d1ba5e5bd	29	questions	12	Layne will buy many vegetables.			todo
M7178fced9b4b	29	questions	13	Five: Layne will buy mushrooms, peppers, and tomatoes.			todo
M636d56799e88	29	questions	14	What kind of vegetables will Layne buy?			todo
Me25bb1ac0ecd	29	questions	15	He will buy mushrooms, peppers, and tomatoes.			todo
Ma142eb40bcaa	29	questions	16	Six: He bought the pasta noodles this morning.			todo
Mb0a92fa27882	29	questions	17	When did he buy the pasta noodles?			todo
M73515228c501	29	questions	18	He bought the pasta noodles this morning.			todo
Mfe16a28ffd2f	29	questions	19	Seven: He had lots of pasta noodles.			todo
M2b873de565d4	29	questions	20	How many pasta noodles did he have?			todo
Mda05f08f8701	29	questions	21	He had lots of pasta noodles.			todo
Ma3b214a3817d	29	questions	22	Eight: He had to make the pasta sauce then.			todo
M892c542fc82a	29	questions	23	What did he have to do then?			todo
M669e13e6cf29	29	questions	24	He had to make the pasta sauce then.			todo
M9dae5d352189	29	questions	25	Nine: He forgot how to make the pasta sauce.			todo
M23a35f0ad0cb	29	questions	26	Can he remember how to make the pasta sauce?			todo
M5fa7d0410d32	29	questions	27	No, he forgot how to make it.			todo
M4a79805caaf2	29	questions	28	Ten: He was going to look at the recipe online.			todo
M5690c927bbaf	29	questions	29	Where was he going to look at the recipe?			todo
M389c04dcd7b2	29	questions	30	He was going to look at the recipe online.			todo
