guid	num	part	seq	en	te	notes	status
Mebd353d5b98b	45	meta	1	Story Forty-five - Tony Has Been Hiking			todo
Me35d761ad098	45	meta	2	Here is the same story told in a different way.	ఇదే కథ మరో విధంగా చెప్పబడింది.		native
M904213ea84ec	45	story	1	Tony has been hiking in the mountains for three days.			todo
M4a2189824047	45	story	2	He's had to stop to look at his map.			todo
Mc11fe3fc16d5	45	story	3	He should have been going West, but he doesn't recognize anything on the map.			todo
Me2c067048363	45	story	4	If he had been going West, he should have come to a lake by now.			todo
M3a00eec843ae	45	story	5	He thinks he might have been going North instead.			todo
M03a1d854dff0	45	story	6	He would like to use his phone map to check, but the hiking brochure said there would be no reception in the mountains.			todo
M327b1cbb60fe	45	story	7	Tony decides to set up camp for the night.			todo
Mc1481686cc10	45	story	8	Maybe if he gets some sleep, he'll be able to figure it out tomorrow.			todo
M4b73b212b016	45	retell	1	I had been hiking in the mountains for three days when I had to stop to look at my map.			todo
Md69c7a4deb25	45	retell	2	I should have been going West, but I didn't recognize anything on the map.			todo
M8b6e645cef63	45	retell	3	If I had been going West, I should have come to a lake by then.			todo
M7e5c9d422283	45	retell	4	I thought I might have been going North instead.			todo
Mab81d5744f40	45	retell	5	I would have liked to have used my phone map to check, but the hiking brochure had said there would be no reception in the mountains.			todo
Mc406f1468e98	45	retell	6	I decided to set up camp for the night.			todo
Mb7d191d2de3c	45	retell	7	I thought if I got some sleep, I'd be able to figure it out the next day.			todo
M3bcf3b5ee392	45	questions	1	One: Tony has been hiking in the mountains for three days.			todo
M5777fcc29167	45	questions	2	How long has Tony been hiking for?			todo
M83ed8707f0cf	45	questions	3	Tony has been hiking in the mountains for three days.			todo
Ma907cbbbd021	45	questions	4	Two: He's had to stop to look at his map.			todo
M7810bbbcc4b4	45	questions	5	Why has he had to stop?			todo
M8b3a95f9adf7	45	questions	6	He's had to stop to look at his map.			todo
M1c2ea0dabd58	45	questions	7	Three: He should have been going West.			todo
M349bd4782378	45	questions	8	Which direction should he have been going?			todo
Mff50624a475e	45	questions	9	He should have been going West.			todo
M12ed2a95ede1	45	questions	10	Four: If he had been going West, he should have come to a lake by now.			todo
Ma0e3cf292a06	45	questions	11	What should have happened if he'd been going West?			todo
M1a571c609ab6	45	questions	12	He should have come to a lake if he'd been going West.			todo
M4803a9efe61e	45	questions	13	Five: He thought He might have been going North instead.			todo
M0d4617bcb8f5	45	questions	14	What direction did he think he might have been going?			todo
M24eb6e9c4300	45	questions	15	He thought he might have been going North instead.			todo
M4913034d997f	45	questions	16	Six: He would have liked to use his phone map to check, but the hiking brochure had said there would be no reception in the mountains.			todo
M18020803f6c6	45	questions	17	Why wasn't he able to use his phone map?			todo
M267b430e4753	45	questions	18	Because the hiking brochure had said there would be no reception.			todo
Mefd3570c7eaa	45	questions	19	Seven: He decided to set up camp for the night.			todo
Ma9f773d4a1e1	45	questions	20	What did he decide to do?			todo
M681b44b7f28d	45	questions	21	He decided to set up camp for the night.			todo
M61b2bb9dba73	45	questions	22	Eight: Maybe if he got some sleep, he would be able to figure it out tomorrow.			todo
M53e41bda301c	45	questions	23	If he got some sleep, when would he be able to figure it out?			todo
M1332ce11c2c2	45	questions	24	If he got some sleep, he would be able to figure it out tomorrow.			todo
