guid	num	part	seq	en	te	notes	status
Md01c0481cf09	54	meta	1	Story Fifty-four - Mariah is Stranded at the Park			todo
Me35d761ad098	54	meta	2	Here is the same story told in a different way.	ఇదే కథను ఇప్పుడు వేరే విధంగా చెప్తున్నాను.		draft
Ma2f0337bf16c	54	story	1	Mariah is stranded at the park.			todo
M470890727ada	54	story	2	She'd gone to a summer music festival there, but it had ended later than she'd expected.			todo
M1035b5ca658c	54	story	3	Now, the buses have stopped running, and there are hundreds of people trying to leave at once.			todo
M6e3883c9079a	54	story	4	Mariah has requested an Uber driver on her phone.			todo
M0cd3afdec523	54	story	5	She's never used Uber before and hopes it's safe.			todo
M062c73add46b	54	story	6	She's watching the car approaching on her phone screen.			todo
Mc9419f2591f1	54	story	7	It seems to be moving very slowly.			todo
Mc4f65bad75f5	54	story	8	Next time, she'll leave before the buses stop running.			todo
M46c24c8d5ce4	54	retell	1	Mariah and Paul are stranded at the park.			todo
M9bc130c3aecd	54	retell	2	They'd gone to a summer music festival there, but it had ended later than they'd expected.			todo
M289def30cba6	54	retell	3	Now, the buses have stopped running, and there are hundreds of people trying to leave at once.			todo
M06afa17697bc	54	retell	4	Mariah and Paul have requested an Uber driver on their phone.			todo
Mbda680a87239	54	retell	5	They've never used Uber before, and hope it's safe.			todo
M5babfe34f8d0	54	retell	6	They're watching the car approaching on the phone screen.			todo
Ma074df68214e	54	retell	7	It seems to be moving very slowly.			todo
M58b6c93c85f4	54	retell	8	Next time, they'll leave before the buses stop running.			todo
Md2edfd611980	54	questions	1	One: Mariah is stranded at the park.			todo
M464b9cb1ec6f	54	questions	2	Where is Mariah stranded?			todo
M6134a661b999	54	questions	3	Mariah is stranded at the park.			todo
M11a44e68ad17	54	questions	4	Two: She'd gone to a summer music festival there.			todo
M59d3f8bd6f09	54	questions	5	Why was she there?			todo
Mc54c9b3b42da	54	questions	6	Because she'd gone to a summer music festival there.			todo
M9aa05aeaa8db	54	questions	7	Three: Now the buses have stopped running.			todo
M3ae7b095aca5	54	questions	8	Are the buses still running?			todo
M13c6643e2f75	54	questions	9	No, the buses have stopped running.			todo
M2e02f2ae0212	54	questions	10	Four: There are hundreds of people trying to leave at once.			todo
Mfd11ba888f9b	54	questions	11	How many people are trying to leave at once?			todo
M46901c39ec72	54	questions	12	There are hundreds of people trying to leave at once.			todo
M94d25021482d	54	questions	13	Five: Mariah and Paul have requested an Uber driver.			todo
M12159bc574f8	54	questions	14	What have Mariah and Paul requested?			todo
M41a4bffb128e	54	questions	15	They have requested an Uber driver.			todo
M5a95835fcc2e	54	questions	16	Six: They've never used Uber before, and hope it's safe.			todo
M1966f72766d8	54	questions	17	Have they ever used Uber before?			todo
M0732cc728417	54	questions	18	No, they have never used Uber before.			todo
M9a16a1a8aa1a	54	questions	19	Seven: They're watching the car approaching on the phone screen.			todo
Mf7757ddeb81b	54	questions	20	How are they watching the car approach?			todo
M8912086eb853	54	questions	21	They're watching the car approach on the phone screen.			todo
M69a6a7823360	54	questions	22	Eight: Next time, they'll leave before the buses stop running.			todo
Mba8000742aae	54	questions	23	What will they do next time?			todo
M48e9642c865a	54	questions	24	Next time, they'll leave before the buses stop running.			todo
