guid	num	part	seq	en	te	notes	status
Mc377c7be3928	47	meta	1	Story Forty-seven - Jessica Has a Problem at Work			todo
Me35d761ad098	47	meta	2	Here is the same story told in a different way.	ఇదే కథ మరో విధంగా చెప్పబడింది.		native
Mb3381d7e1d7d	47	story	1	Jessica recently started a new job.			todo
M4f27fbd08243	47	story	2	She's been enjoying the work very much, although she's been having some problems with her boss.			todo
M84bfbbca8b2f	47	story	3	During meetings, if she tries to say something, the boss won't let her talk.			todo
M46c4efe4ed23	47	story	4	She wishes he would give her more of a chance to speak, and she would like it if he cared more about her opinions.			todo
M4c9b64cd82a3	47	story	5	She hopes she'll be able to solve this problem.			todo
M08c268a15b08	47	story	6	She could look for a new job, but overall she thinks it'll be better if she stays with this one.			todo
Mb07be3df62cc	47	retell	1	I started a new job last year.			todo
M04c8143377d8	47	retell	2	At first, I was enjoying the work very much, although I'd been having some problems with my boss.			todo
M81bd80a56be4	47	retell	3	During meetings, if I tried to say something, my boss wouldn't let me talk.			todo
M4308391037af	47	retell	4	I wished he would give me more of a chance to speak, and I would have liked it if he cared more about my opinions.			todo
M642d61188fa8	47	retell	5	I hoped I would be able to solve this problem.			todo
M570e662ee314	47	retell	6	I could have looked for a new job, but overall I thought it would be better if I stayed with this one.			todo
M79513643712c	47	questions	1	One: Jessica recently started a new job.			todo
Med86a6458790	47	questions	2	What did Jessica recently do?			todo
Mb0818076e943	47	questions	3	Jessica recently started a new job.			todo
Mca3435fabed6	47	questions	4	Two: She's been enjoying the work very much.			todo
M21624178545f	47	questions	5	Has she been enjoying the work?			todo
Maaa692f34097	47	questions	6	Yes, she's been enjoying the work very much.			todo
M8cc14f3d68ae	47	questions	7	Three: She's been having some problems with her boss.			todo
M6de881625b7a	47	questions	8	Who has she been having problems with?			todo
Mb68cb251710e	47	questions	9	She's been having some problems with her boss.			todo
M83db85698e8c	47	questions	10	Four: During meetings, if she tries to say something, the boss won't let her talk.			todo
Ma6c3ed569461	47	questions	11	What happens during meetings?			todo
M7d670861be1e	47	questions	12	During meetings, if she tries to say something, the boss won't let her talk.			todo
M4c2199234053	47	questions	13	Five: She wished he would give her more of a chance to speak.			todo
M428f06422f6f	47	questions	14	What did she wish?			todo
M90079180cd80	47	questions	15	She wished he would give her more of a chance to speak.			todo
Mc1e382499c26	47	questions	16	Six: She would have liked it if he cared more about her opinions.			todo
Mf620ce9b42ab	47	questions	17	What would Jessica have liked?			todo
M85e2e0fd7574	47	questions	18	She would have liked it if he cared more about her opinions.			todo
M33beab179184	47	questions	19	Seven: Jessica hoped she would be able to solve this problem.			todo
M9aa4a2b5858d	47	questions	20	What did she hope?			todo
M4f4f60d5b1de	47	questions	21	She hoped she would be able to solve this problem.			todo
Mca8a9ebfdafe	47	questions	22	Eight: She could have looked for a new job, but overall she thought it would be better if she stayed with this one.			todo
M1409e0777e55	47	questions	23	Why didn't Jessica look for a new job?			todo
Mdf879ccd98ea	47	questions	24	Because overall she thought it would be better if she stayed with this one.			todo
