guid	num	part	seq	en	te	notes	status
M863b9221db18	48	meta	1	Story Forty-eight - University or Online Courses			todo
Me35d761ad098	48	meta	2	Here is the same story told in a different way.	ఇదే కథ మరో విధంగా చెప్పబడింది.		native
M102a56395f50	48	story	1	My parents told me that I have to go to university.			todo
M69ade24b33ac	48	story	2	They said that if I get a degree, I will be able to get a good job.			todo
Me2f4fef0d27c	48	story	3	However, my friend recently told me about online courses.			todo
M83af94d6094a	48	story	4	She said I ought to study my favourite topics online.			todo
M05cbf379fe76	48	story	5	If I do that, I can save a lot of money.			todo
M52358ecdbfd1	48	story	6	Now I'm not sure what I should do.			todo
Ma571b88b121a	48	story	7	If I go to university, I can get a degree.			todo
M01e3dcf972dc	48	story	8	On the other hand, if I study online, I can learn the same material much more cheaply.			todo
Mcf681fb5cd45	48	story	9	I might have to give both of them a try.			todo
Mf3e609d6b0f6	48	story	10	If I try both, I should then be able to make up my mind.			todo
M400834c79c18	48	retell	1	Your parents told you that you have to go to university.			todo
M4b441b292580	48	retell	2	They said that if you get a degree, you will be able to get a good job.			todo
M56548811b1c2	48	retell	3	However, your friend recently told you about online courses.			todo
M04e9310b8b88	48	retell	4	She said, “You ought to study your favourite topics online.”			todo
M167ca523b2e5	48	retell	5	“If you do that, you can save a lot of money.”			todo
M35061e331063	48	retell	6	Now you're not sure what you should do.			todo
Mbecb9ac20fb6	48	retell	7	If you go to university, you can get a degree.			todo
Mc3e3fdea3555	48	retell	8	On the other hand, if you study online, you can learn the same material for much less.			todo
M76372227955c	48	retell	9	You might have to give both of them a try.			todo
M788ec8d98136	48	retell	10	If you try both, you should then be able to make up your mind.			todo
Mcc6f7a6521e4	48	questions	1	One: My parents told me that I have to go to university.			todo
M2a70fb80b413	48	questions	2	What did my parents tell me?			todo
M57516a7d9a5c	48	questions	3	Your parents told you that you have to go to university.			todo
M71bcc982e6c9	48	questions	4	Two: They said if I get a degree, I will be able to get a good job.			todo
Mcc47468bf2fb	48	questions	5	What did they say I'd be able to get?			todo
Mf954801da9c1	48	questions	6	They said if you get a degree, you will be able to get a good job.			todo
M76add9c2d129	48	questions	7	Three: However, my friend recently told me about online courses.			todo
M7739f10eac37	48	questions	8	What did my friend tell me about?			todo
M3b1edb9f452d	48	questions	9	Your friend recently told you about online courses.			todo
Mff13f41bc299	48	questions	10	Four: She said I ought to study my favourite topics online.			todo
M1ac3ef310738	48	questions	11	What did she say I ought to do?			todo
Ma60a487b92e8	48	questions	12	She said you ought to study your favourite topics online.			todo
Md34710a38498	48	questions	13	Five: If you go to university, you can get a degree.			todo
M1f6f93ef35b4	48	questions	14	What can you do if you go to university?			todo
M26529ca0cbb6	48	questions	15	If I go to university, I can get a degree.			todo
M77ea281b1787	48	questions	16	Six: If you study online, you can learn the same material much more cheaply.			todo
M9c75e8ffde45	48	questions	17	Where can you learn the same material for much less?			todo
M603674008490	48	questions	18	If I study online, I can learn the same material much more cheaply.			todo
M3200e2ecbe0d	48	questions	19	Seven: You might have to give both of them a try.			todo
Mc47e7f01a8e3	48	questions	20	What might you have to do?			todo
M638dd7b7f2ec	48	questions	21	I might have to give both of them a try.			todo
M9ed96d3a5a17	48	questions	22	Eight: If you try both, you should then be able to make up your mind.			todo
Mdf6f23bfef93	48	questions	23	What might happen if you try both?			todo
M93179f4613a0	48	questions	24	If I try both, I should then be able to make up my mind.			todo
