guid	num	part	seq	en	te	notes	status
M8af57b358c67	28	meta	1	Story Twenty-eight - Stella will visit a new country			todo
Me35d761ad098	28	meta	2	Here is the same story told in a different way.	ఇదే కథను ఇప్పుడు వేరే విధంగా చెప్తున్నాను.		draft
M424d79106801	28	story	1	Stella will visit a new country.			todo
M7130948396aa	28	story	2	She must plan her trip around the new country.			todo
M0a45fef2710d	28	story	3	She wants to travel around the country by train.			todo
M6e3546b74697	28	story	4	First, she will go to a big city.			todo
M32d9d0d1e8c3	28	story	5	Then, she'll visit some famous places in the city.			todo
Maea937a7d336	28	story	6	After that, she'll travel around the country by car.			todo
M07fb626951d3	28	story	7	She'll take many pictures.			todo
M9293fd852ed6	28	story	8	She wants to show her pictures to her friends.			todo
M9b5ce25d3be4	28	story	9	After her trip, she'll post each of her pictures online.			todo
Ma40a54651ecb	28	story	10	She hopes the internet connection will be good.			todo
Mfb3c6a20302a	28	retell	1	I was visiting a new country.			todo
Ma33a56dfcdfe	28	retell	2	I had to plan a trip around the new country.			todo
M8866875a5f6a	28	retell	3	I wanted to travel around the country by train.			todo
M74961c3bdf7f	28	retell	4	First, I was going to go to a big city.			todo
Mbd0930491b07	28	retell	5	Then, I was going to visit some famous places in the city.			todo
M91f93c9697f1	28	retell	6	After that, I was going to travel around the country by car.			todo
Mdc9e0c178f41	28	retell	7	I was going to take many pictures.			todo
M11e1d4a607b8	28	retell	8	I wanted to show my pictures to my friends.			todo
M01e04bca09ba	28	retell	9	After my trip, I was going to show each of my pictures online.			todo
Me2ff049934cd	28	retell	10	I hoped the internet connection would be good.			todo
Mb9c42f6abcca	28	questions	1	One: Stella will visit a new country.			todo
M2d6a95129f05	28	questions	2	What will Stella do?			todo
M695170ed0419	28	questions	3	She will visit a new country.			todo
Mcd777d4cb93f	28	questions	4	Two: Stella must plan her trip around the country.			todo
M822a99fb24fa	28	questions	5	What must Stella do?			todo
M68c6d465818c	28	questions	6	She must plan her trip around the country.			todo
M612453d2e07e	28	questions	7	Three: Stella wants to travel around the country by train.			todo
M063a836bd117	28	questions	8	How does Stella want to travel?			todo
M05cce144a82f	28	questions	9	She wants to travel around the country by train.			todo
M7dd59555d9f0	28	questions	10	Four: Stella will go to a big city first.			todo
Me7e10893f997	28	questions	11	Where will she go first?			todo
M08d9d2677c99	28	questions	12	She will go to a big city first.			todo
M4f8cdd3e8bd6	28	questions	13	Five: Stella will visit some famous places in the city.			todo
M9b31dbba3542	28	questions	14	What will she do in the city?			todo
M4841033411e5	28	questions	15	She will visit some famous places in the city.			todo
Mef19d9c55cc6	28	questions	16	Six: She was going to go to the country by car.			todo
M2e69b1c2a81c	28	questions	17	How was she going to go to the country?			todo
Maaa1e6d932c1	28	questions	18	She was going to go to the country by car.			todo
M3f202f2a3abd	28	questions	19	Seven: She was going to take many pictures there.			todo
M539b7f19f707	28	questions	20	How many pictures was she going to take there?			todo
Mc17327af266a	28	questions	21	She was going to take many pictures there.			todo
M45bec2c68da7	28	questions	22	Eight: She wanted to show her pictures to her friends.			todo
M45419058eebf	28	questions	23	Who did she want to show her pictures to?			todo
M4a857f23ae83	28	questions	24	She wanted to show her pictures to her friends.			todo
Mcaada1779792	28	questions	25	Nine: She was going to show each of her pictures online after her trip.			todo
M1695168297ef	28	questions	26	When was she going to show her pictures online?			todo
Mdedd73f3e1cc	28	questions	27	She was going to show each of her pictures online after her trip.			todo
M9dcc2db8731a	28	questions	28	Ten: She hoped the internet connection would be good.			todo
M6d881354e929	28	questions	29	What was she hoping for?			todo
M21e70f994c4d	28	questions	30	She hoped the internet connection would be good.			todo
