page	y	legacy	rom	te
0	378.6	Aç³šÍÐèþÓr…ÌZ Aç³NÆæÿÓ		అప్పులివ్వటంలో అపూర్వ
0	405.2	{ç³Äñý*Væü…		ప్రయోగం
0	463.3	»ñý…Væü$âæý*Ææÿ$, BVæüçÜ$t 17.		బెంగుళూరు, ఆగస్టు 17.
0	485.2	çÜÓÄæý$… E´ë«¨ MæüËµ¯èþMðüO  °Ææÿ$&		స్వయం ఉపాధి కల్పనకై నిరు
0	501.7	§øÅVæü$ËMæü$   º$$×êË$ CÐèþÓyæþ…ÌZ Mðü¯èþÆ>		'ద్యోగులకు _ బుణాలు ఇవ్వడంలో కెనరా
0	518.3	»êÅ…Mæü$ CsîýÐèþË JMæü Aç³NÆæÿÓ {ç³Äñý*Væü…		బ్యాంకు ఇటీవల ఒక అపూర్వ ప్రయోగం
0	534.9	^óþíÜ…¨.  àçÜ¯Œþ hÌêÏ ÌZ° MæüÆðÿçßýãåÌZ Mðü¯èþÆ>		చేసింది. హాసన్‌ జిల్లా లోని కరెహళ్ళిలో కెనరా
0	551.5	»êÅ…Mæü$ {»ê…_ Ææÿ…V>òÜsìýt A¯óþ JMæü ÐèþÅMìü¢Mìü		బ్యాంకు బ్రాంచి రంగాసెట్టి అనే ఒక వ్యక్తికి
0	568.0	V>yìþ§æþË$ Mö¯èþ$MøPyé°Mìü ÐðþÆÿ$$Å Ææÿ*´ëÄæý$Ë$		గాడిదలు కొనుక్కోడానికి వెయ్యి రూపాయలు,
0	584.6	C_a…¨.  A™èþ¯èþ$ ç³¨ V>yìþ§æþË$ Mö¯é²yæþ$.		ఇచ్చింది. అతను పది గాడిదలు కొన్నాడు.
0	601.2	Câæýå$ Mæüsôýt^ør Cr$MæüË$ CçÜ$Mæü Ððþ*õÜ…&		ఇళ్ళు కట్టేచోట ఇటుకలు ఇసుక మోసేం-
0	617.8	§æþ$Mæü$, Möº¾Ç ™øç³#ËÌZ Möº¾ÇM>Äæý$Ë$		దుకు, కొబ్బరి తోపులలో కొబ్బరికాయలు
0	634.3	Ððþ*õÜ…§æþ$Mæü$, C…M> C™èþÆæÿ BÐèþçÜÆ>ËMæü$		మోసేందుకు, ఇంకా ఇతర ఆవసరాలకు,
1	160.6	V>yìþ§æþË¯èþ$ MìüÆ>Æÿ$$Mìü C^óþaÐéyæþ$.  V>yìþ§æþË		గాడిదలను కిరాయికి ఇచ్చేవాడు. గాడిదల
1	177.1	Ðèþ$Ë Ðèþ$*{™éË$ Möº¾Ç ™øç³#ËMæü$ Ðèþ$…_		మల మూత్రాలు కొబ్బరి తోపులకు మంచి
1	193.7	GÆæÿ$Ðèþ#V> ç³°MöÝë¢Æÿ$$.  A…§æþ$^óþ™èþ ™ørË		ఎరువుగా పనికొస్తాయి. అందుచేత తోటల
1	210.3	Äæý$fÐèþ*¯èþ$Ë$ Ðésìý° ™èþÐèþ$ ™ørÌZÏ Æ>{† ç³Nr		యజమానులు వాటిని తమ తోటల్లో రాత్రి పూట
1	226.9	MæüsìýtÐóþÆÿ$$…^èþ$Mæü$°, E_™èþ…V> Ðóþ$™èþ ÐóþõÜÐéÆæÿ$.		కట్టివేయించుకుని, ఉచితంగా మేత వేసేవారు.
1	243.4	A…™óþ M>§æþ$; JMæü Æ>{†Mìü JMæü V>yìþ§æþMæü$ 20		అంతే కాదు; ఒక రాత్రికి ఒక గాడిదకు 20
1	260.0	ò³OçÜË ^öç³š¯èþ ^ðþÍÏ…^óþÐéÆæÿ$.  B Ñ«§æþ…V>		పైసల చొప్పున చెల్లించేవారు. ఆ విధంగా
1	276.6	Ææÿ…V>Ôðýsìýt Ðóþ$™èþ QÆæÿ$a ÌôýMæü$…yé »êV>		రంగాశెట్టి వేత ఖర్చు లేకుండా బాగా
1	293.2	çÜ…´ë¨…_, Ðèþ$Ç 40 V>yìþ§æþË$ Mö¯é²yæþ$.		సంపాదించి, మరి 40 గాడిదలు కొన్నాడు.
1	361.2	a.  Rewrite the following sentence replacing ç³#çÜ¢Mæü… by Ðèþ$…§æþ$, M>Æÿ$$™éË$		2. కెలా119 (16 10180108 58010006 19012608 పుస్తకం 0 మందు, కాయితాలు
1	377.8	and CË$Ï.		ఇథి ఇల్లు,
1	399.6	D ç³#çÜ¢Mæü… Ò$Mæü$ ç³°MöçÜ¢$…¨ M>° ¯éMæü$ ç³°MìüÆ>§æþ$.		ఈ పుస్తకం మీకు పనికొస్తుంది కాని నాకు పనికిరాదు.
1	471.2	MøçÜ…		మలా... నెట్టేయించాల్బొచ్చింది.
1	471.2	....................... ¯ðþsôýtÆÿ$$…^éÌŸÞ_a…¨ .......................		మలా... నెట్టేయించాల్బొచ్చింది.
1	493.1	^ðþÍÏ…^óþÐéâæý$å ....................... FÇMðü¯óþ		న.
1	493.1	.......................		న.
1	515.0	Aç³š		.
1	515.0	....................... A…§æþ$ÐèþËÏ		.
1	515.0	.......................		.
1	536.9	AyìþVóüÐéâæý$å		న.
1	536.9	....................... Mö¯èþ$MøPr…		న.
1	536.9	.......................		న.
1	558.8	MæüsôýtÆÿ$$…^èþ$Mæü$° ....................... C…M>		న.
1	558.8	.......................		న.
1	591.4	c.  Rewrite the following sentence,  using the verbs Ayæþ$Væü$, ^ðþç³š, CÐèþ#Ó		అ. కలం 16 1010108 9016006, 39108 16 76005 అడుగు, చెప్పు, ఇవ్వు
1	607.1	and ™óþ in the place the verb Ðèþ*sêÏyæþ$.		ఇర తే 12 16 01209 16 70 మాట్లాడు.
1	628.3	¯óþ¯èþ$ Ðèþ*sêÏyóþ…§æþ$Mæü$ ÒË$ ÌôýMæü´ùÆÿ$$…¨.		నేను మాట్లాడేందుకు వీలు లేకపోయింది.
2	160.6	d.  Change the following sentences using ^ør or ^øsìýMìü as shown in the		4. యఖుకం 16 10110౪08 38100068 0908 చోటి 0౯ చోటికి 2 90090 2 (16
2	199.0	(A) çÜ$»ê¾Æ>Ðèþ# GMæüPyìþMìü Ððþâê¢yø AMæüPyæþ ¯èþ$Ðèþ#Ó E…yæþ$.		(అ) సుబ్బారావు ఎక్కడికి వెళ్తాడో అక్కడ నువ్వు ఉండు.
2	215.6	çÜ$»ê¾Æ>Ðèþ# Ððþâôýå ^ør ¯èþ$Ðèþ#Ó E…yæþ$.		సుబ్బారావు వెళ్ళే చోట నువ్వు ఉండు.
2	232.2	(B) Ææÿf° GMæüPyæþ ç³È„æü Æ>çÜ$¢¯èþ²§ø AMæüPyìþMìü ¯óþ¯èþ$ Ððþâê¢¯èþ$.		(ఆ) రజని ఎక్కడ పరీక్ష రాస్తున్నదో అక్కడికి నేను వెళ్తాను.
2	248.7	Ææÿf° ç³È„æüÆ>çÜ$¢¯èþ² ^øsìýMìü ¯óþ¯èþ$ Ððþâê¢¯èþ$.		రజని పరీక్షరాస్తున్న చోటికి నేను వెళ్తాను.
2	265.3	1. ÆæÿÑ GMæüPyæþ E¯é²yø AMæüPyæþ ¯óþ¯èþ* E…sê¯èþ$.		1... రవి ఎక్కడ ఉన్నాడో అక్కడ నేనూ ఉంటాను.
2	281.9	2. ÔéÆæÿ§æþ GMæüPyæþ ^èþ§æþ$Ðèþ#™èþ$¯èþ²§ø AMæüPyìþMìü ¯èþ$Ðèþ#Ó ÐðþâæýåMæü$.		2... శారద ఎక్కడ చదువుతున్నదో అక్కడికి నువ్వు వెళ్ళకు.
2	298.5	3. Câæý$å GMæüPyæþ Mæüyæþ$¢¯é²Æø AMæüPyìþMìü A™èþ¯èþ$ V>yìþ§æþË¯èþ$ ¡çÜ$Mæü$´ù™éyæþ$.		3... ఇళ్ళు ఎక్కడ కడ్తున్నారో అక్కడికి అతను గాడిదలను తీసుకుపోతాడు.
2	353.5	ÔèýÆæÿÃ Ðèþ$¯èþ™ø Æ>Ðèþsê°Mìü Jç³šMæü$¯é²yæþ$.		శర్మ మనతో రావటానికి ఒప్పుకున్నాడు.
2	370.0	ÔèýÆæÿÃ Ðèþ$¯èþ™ø Ðèþ^óþa…§æþ$Mæü$ Jç³šMæü$¯é²yæþ$.		శర్మ మనతో వచ్చేందుకు ఒప్పుకున్నాడు.
2	386.6	1. MæüÐèþ$Ë CË$Ï A§ðþªMæü$ CÐèþÓsê°Mìü Jç³šMøÌôý§æþ$.		1. కమల ఇల్లు అద్దెకు ఇవ్యటానికి ఒప్పుకోలేదు.
2	403.2	2. çÜ$ÖË Ò×ý ¯óþÆæÿ$aMøsê°Mìü Ððþãå…¨.		2. సుశీల వీణ నేర్సుకోటానికి వెళ్ళింది.
2	419.8	3. Ðéâæý$å íÜ°Ðèþ* ^èþ*yæþsê°Mìü G…™èþ §æþ*ÆæÿÐðþ$O¯é Ððþâê¢Ææÿ$.		3. వాళ్ళు సినిమా చూడటానికి ఎంత దూరమైనా వెళ్తారు.
2	436.3	4. A…™èþ §æþ*Ææÿ… ¯èþyæþÐèþsê°Mìü ¯éMæü$ ÔèýMìü¢ Ìôý§æþ$.		4. అంత దూరం నడవటానికి నాకు శక్తి లేదు.
2	491.3	1. Væü…rMæü$ ç³¨ Ððþ$Oâæýå ^öç³š¯èþ Ððþâôý¢ ¯éË$Væü$¯èþ²Ææÿ Væü…rËÌZ G…™èþ §æþ*Ææÿ… ÐðþâæýåÐèþ^èþ$a?		1. గంటకు పది మైళ్ళ చొప్పున వెళ్తే నాలుగున్నర గంటలలో ఎంత దూరం వెళ్ళవచ్చు?
2	507.9	2. MìüÌZ 18 Ææÿ*´ëÄæý$Ë 20 ò³OçÜË ^öç³š¯èþ BÆæÿ$ MìüÌZË ç³…^èþ§éÆæÿ QÈ§æþ$ G…™èþ?		2. కిలో 18 రూపాయల 20 పైసల చొప్పున ఆరు కిలోల పంచదార ఖరీదు ఎంత?
2	524.5	3. Ðèþ$°íÙMìü ¯éË$Væü$¯èþ²Ææÿ MìüÌZË ^öç³š¯èþ I§æþ$Væü$ÇMìü G…™èþ ç³…^èþ§éÆæÿ M>ÐéÍ?		3. మనిషికి నాలుగున్నర కిలోల చొప్పున ఐదుగురికి ఎంత పంచదార కావాలి?
2	579.5	1. Mðü¯èþÆ> »ê…Mæü$ B ÐèþÅMìü¢Mìü ÐðþÆÿ$$Å Ææÿ*´ëÄæý$Ë$ G…§æþ$Mìü_a…¨?		1. కెనరా బాంకు ఆ వ్యక్తికి వెయ్యి రూపాయలు ఎందుకిచ్చింది?
2	596.1	2. A™èþ¯èþ$ V>yìþ§æþË¯èþ$ H ç³¯èþ$ËMæü$ MìüÆ>Æÿ$$Mìü C^óþaÐéyæþ$?		2. అతను గాడిదలను ఏ పనులకు కిరాయికి ఇచ్చేవాడు?
2	612.7	3. A™èþ¯èþ$ C…M> 40 V>yìþ§æþË¯èþ$ GÌê Mö¯èþVæüÍV>yæþ$?		3. అతను ఇంకా 40 గాడిదలను ఎలా కొనగలిగాడు?
3	182.2	Aç³NÆæÿÓ		ఇసుక
3	182.2	CçÜ$Mæü		ఇసుక
3	198.8	çÜÓÄæý$…		తోపు
3	198.8	™øç³#		తోపు
3	215.4	E´ë«¨		కిరాయి
3	215.4	MìüÆ>Æÿ$$		కిరాయి
3	231.9	MæüËµ¯èþ		మలమూత్రాలు ఆం
3	231.9	Ðèþ$ËÐèþ$*{™éË$ excreta		మలమూత్రాలు ఆం
3	248.5	MðüO		ఎరువు
3	248.5	for; MøçÜ…		ఎరువు
3	248.5	GÆæÿ$Ðèþ#		ఎరువు
3	264.4	°Ææÿ$§øÅW		నిరుద్యోగి
3	265.1	ç³°MìüÆ>		పనికిరా
3	280.5	º$$×ý…		10% అప్పు
3	280.5	loan; Aç³š		10% అప్పు
3	281.6	Äæý$fÐèþ*°		యజమాని
3	297.1	{»ê…_		బ్రాంచి
3	298.2	E_™èþ…V> free of cost; FÇMðü¯óþ		ఉచితంగా _ [66010056 ఊరికెనే
3	313.7	ÐèþÅMìü¢		వ్యక్తి
3	314.8	Ðóþ$™èþ		మేత
3	330.3	V>yìþ§æþ		గాడిద
3	331.4	^öç³š¯èþ		చొప్పున
3	346.8	Mö¯èþ$MøP		కొనుక్కో
3	347.9	^ðþÍÏ…^èþ$		చెల్లించు
3	363.4	^ør		చోట
3	364.5	çÜ…´ë¨…^èþ$ to earn		సంపాదించు [020
3	380.0	Cr$Mæü		ఇటుక
3	381.1	Ðèþ$Ç		019; ఇంకా
3	381.1	more; C…M>		019; ఇంకా
