page	y	legacy	rom	te
0	381.0	{»ñýyæþ$z M>Ë$çÜ$¢¯é²¯èþ$		బెడ్డు కాలుస్తున్నాను
0	439.0	MæüÐèþ$Ë : HÐèþ$…yîþ!  CÐéÓâæý sìýíœ¯èþ$Mæü$		కమల : ఏమండీ! ఇవ్వాళ టిఫినుకు
0	455.6	{»ñýyæþ$z M>Ë$çÜ$¢¯é².  †¯èþ…yìþ.		'టెడ్డు కాలుస్తున్నా. తినండి.
0	488.7	Æ>Ðèþ*Æ>Ðèþ# : CÌê M>ÍõÜ¢ »êVæü$…yæþ§æþ$.		రామారావు : ఇలా కాలిస్తే బాగుండదు.
0	505.3	C…Mö…^ðþ… M>Ë$a.  Ðèþ*yæþaMæü$.		ఇంకొంచెం కాల్చు. మాడ్చకు.
0	521.9	A§æþ$Vø Ðèþ*yæþ$™èþ$¯èþ²¨.		అదుగో మాడుతున్నది.
0	571.6	MæüÐèþ$Ë : ò³¯èþ… »êV> ÐóþyìþV> E…¨.		కమల :. పెనం బాగా వేడిగా ఉంది.
0	604.7	Æ>Ðèþ* : ^èþ*yæþ$ GsêÏ Ðèþ*yéaÐø?  {»ñýyŠþ		రామా : చూడు ఎట్లా మాడ్చావో?. బ్రెడ్‌
0	621.3	M>Ëar… CsêÏ¯é?  ÆæÿÒ!  C…MöMæü		కాల్చటం ఇట్లానా? రవీ! ఇంకొక
0	637.9	{»ñýyŠþ ™óþ!		టెడ్‌ తే!
1	160.6	ÆæÿÑ : ™ðþÝë¢¯èþ$ yæþº$¾ÍÐèþÓ…yìþ.		రవి. : తెస్తాను డబ్బులివ్వండి.
1	193.7	Æ>Ðèþ* : C§æþ$Vø!  ™ö…§æþÆæÿV> ™óþÐéÍ Æ>!		రామా : ఇదుగో! తొందరగా తేవాలి ర
1	226.9	ÆæÿÑ : AÆÿ$$§æþ$ Ææÿ*´ëÄæý$ËMæü$ B MösZÏ		రవి. : అయిదు రూపాయలకు ఆ కొట్లో
1	243.4	_ËÏÆæ E…yæþ§æþ$.		చిల్లరఉండదు.
1	276.6	Æ>Ðèþ* : C…MöMæü MösZÏ Ðèþ*Ææÿ$a.		రామా : ఇంకొక కొట్లో మార్చు.
1	309.7	ÆæÿÑ : D ¯ør$ CsêÏ _°W…§óþ…?		రవి : ఈ నోటు ఇట్లా చినిగిందేం?
1	326.3	^èþ*yæþ…yìþ.  ç³r$tMæü$…sôý C…Mö…^ðþ…		చూడండి. పట్టుకుంటే ఇంకొంచెం
1	342.9	_¯èþ$Væü$™èþ$¯èþ²¨.  C¨ Ðèþ*Ææÿ§æþ$.		'చినుగుతున్నది. ఇది మారదు.
1	376.0	Æ>Ðèþ* : Ðèþ*Ææÿ$™èþ$…¨.  ÐðþâæýåÆ>!		రామా : మారుతుంది. వెళ్ళరా!
1	409.2	MæüÐèþ$Ë : Cç³šyæþ$ B ¯ør$ Ðèþ*Ææÿar… G…§æþ$Mæü$?		కమల : ఇప్పుడు ఆ నోటు మార్చటం ఎందక?
1	425.8	¯é §æþVæüYÆæÿ _ËÏÆæÿ E…¨.  B Mört™èþ°Mìü		నా దగ చిల్లర ఉంది. ఆ కొట్టకనికి
1	442.3	Ðèþ$¯èþ… Æðÿ…yæþ$ Ææÿ*´ëÄæý$Ë$ »êMîü E¯é²….		మను రెడు రూపాయలు బీ ఉన్నాం.
1	475.5	Æ>Ðèþ* : B »êMîü ¡Ç…¨ Væü§é!  Ðèþ$äå Aç³š		రామా : ఆ బాకీ తీరింది గదా! మళ్ళీ అప్పు
1	492.1	^óþÔéÐé?		చేశావా?
1	525.2	MæüÐèþ$Ë : E§æþÄæý$… Mæü*ÆæÿV>Äæý$Ë$ ™ðþ^éa¯èþ$.		కమల : ఉదయం కూరగాయలు తెచ్చాను.
1	558.4	Æ>Ðèþ* : çÜÆóÿ!  Ðèþ$$…§æþ$ B Aç³š ¡Ææÿ$a!		రామా : సరే! ముందు ఆ అప్పు తీర్చు!
1	574.9	Ñ$WÍ¯èþ yæþº$¾™ø {»ñýyŠþ ¡çÜ$Mæü$Æ>!		మిగిలిన డబ్బుతో బ్రెడ్‌ తీసుకురా!
1	608.1	MæüÐèþ$Ë : çÜ*PË$ Gç³šyæþ$ ™ðþÆæÿ$Ýë¢Ææÿ$?  X™èþ¯èþ$		కమల : స్ఫూలు ఎప్పుడు తెరుస్తారు? గీతను
1	624.7	çÜ*PÌZÏ ^óþÆ>aÍVæü§é!		స్కూల్లో చేర్చాలిగదా!
2	160.6	Æ>Ðèþ* : ^óþÆæÿ$§éª….  Æóÿõ³ ™ðþÆæÿ$Ýë¢Ææÿ$.		రామా :. చేరుద్దాం. రేపే తెరుస్తారు.
2	193.7	X™èþ : ¯óþ¯èþ$ A¯èþ²Äæý$ÅÐéâæýå çÜ*PÌZÏ ^óþÆ>¢¯èþ$.		గీత. : నేను అన్నయ్యవాళ్ళ స్కూల్లో చేర్తాను.
2	226.9	Æ>Ðèþ* : HyæþÐèþMæüÐèþ*Ã, A¯èþ²Äæý$Å¨ òßýOçÜ*PË$		రామా :. ఏడవకమ్మా, అన్నయ్యది హైస్కూలు
2	243.4	Væü§é!  D çÜ…Ðèþ™èþÞÆæÿ… GÍÐðþ$…rÈ		గదా! ఈ సంవత్సరం ఎలిమెంటరీ
2	260.0	çÜ*PÌZÏ^óþÆæÿ$.  ™èþÆ>Ó™èþ òßýOçÜ*PË$.		స్మూల్లోచేరు.. తర్వాత హైస్కూలు.
2	293.2	ÆæÿÑ : ¯é¯èþ²V>Ææÿ*!  C§æþ$Vø {»ñýyŠþ.  B		రవి. : నాన్నగారూ! ఇదుగో బ్రెడ్‌. ఆ
2	309.7	Mör$t §æþVæüYÆæÿ çßýyéÐèþ#yìþV> E…¨.		కొట్టు దగ్గర హడావుడిగా ఉంది.
2	342.9	Æ>Ðèþ* : G…§æþ$Mæü$Æ> çßýyéÐèþ#yìþ?		రామా : ఎందుకురా హడావుడి?
2	376.0	ÆæÿÑ : C…§éMæü ò³§æþª V>ÍÐé¯èþ Ðèþ_a…¨		రవి. : ఇందాక పెద్ద గాలివాన వచ్చింది
2	392.6	Væü§é!  Aç³šyæþ$ B Mör$t ç³…¨Ç		గదా! అప్పుడు ఆ కొట్టు పందిరి
2	409.2	Mæü*Í…¨.		కూలింది.
2	442.3	X™èþ : ¯é¯èþ²V>Ææÿ*!  D ™èþ$´ëMîü õ³Ër…		గీత. 2 నాన్నగారూ! ఈ తుపాకీ పేలటం
2	458.9	Ìôý§æþ$.  Ò$Ææÿ$ õ³Ëa…yìþ.		లేదు. మీరు పేల్పండి.
2	492.1	ÆæÿÑ : H¨?  ¯éMæü$ CÐèþÓÐóþ!  ¯óþ¯èþ$		రవి. : ఏది? నాకు ఇవ్వవే! నేను
2	508.6	õ³Ë$Ýë¢¯èþ$.  Ðèþ$äå ±Móü CÝë¢¯óþ.		'పేలుస్తాను.. మళ్ళీ నీకే ఇస్తానే.
2	590.8	{»ñýyæþ$z M>Í…¨.		పెసరట్టు మాడింది.
2	590.8	ò³çÜÆæÿr$t Ðèþ*yìþ…¨.		పెసరట్టు మాడింది.
2	606.5	çÜ$ÖÌ {»ñýyæþ$z M>Ía…¨.		ఆమె పెసరట్టు మాడ్చింది.
2	606.5	BÐðþ$ ò³çÜÆæÿr$t Ðèþ*yìþa…¨.		ఆమె పెసరట్టు మాడ్చింది.
2	622.1	çÜÆæÿâê!  {»ñýyæþ$z M>Ë$a.		నా చక్కా మారింది.
2	622.1	¯é ^öM>P Ðèþ*Ç…¨.		నా చక్కా మారింది.
2	637.8	Vøï³!  {»ñýyæþ$z M>Ë$çÜ$¢¯é²Ðé?		నువ్వు నా చొక్కా మార్చావు.
2	637.8	¯èþ$Ðèþ#Ó ¯é ^öM>P Ðèþ*Æ>aÐèþ#.		నువ్వు నా చొక్కా మార్చావు.
3	159.0	¯èþ$Ðèþ#Ó {»ñýyæþ$z M>ÍõÜ¢ »êVæü$…yæþ§æþ$.		నా బాకీ తీరింది.
3	159.0	¯é »êMîü ¡Ç…¨.		నా బాకీ తీరింది.
3	174.7	{»ñýyŠþ M>Ëar… CsêÏ¯é?		నేను బాకీ తీర్చాను.
3	174.7	¯óþ¯èþ$ »êMîü ¡Æ>a¯èþ$.		నేను బాకీ తీర్చాను.
3	195.7	¯óþ¯èþ$ Ððþ$$¯èþ² çÜ*PÌZÏ ^óþÆ>¯èþ$.		నా తుపాకీ పేలింది.
3	195.7	¯é ™èþ$´ëMîü õ³Í…¨.		నా తుపాకీ పేలింది.
3	211.4	¯èþ¯èþ$² Ðèþ* ¯é¯èþ²V>Ææÿ$ çÜ*PÌZÏ ^óþÆ>aÆæÿ$.		నువ్వు తుపాకీ పేల్చు.
3	211.4	¯èþ$Ðèþ#Ó ™èþ$´ëMîü õ³Ë$a.		నువ్వు తుపాకీ పేల్చు.
3	232.4	´ùÎçÜ$Ë$ ™èþ$´ëMîüË$ õ³Ë$çÜ$¢¯é²Ææÿ$.		నిన్న పందిరి కూలింది.
3	232.4	°¯èþ² ç³…¨Ç Mæü*Í…¨.		నిన్న పందిరి కూలింది.
3	247.8	í³ËÏË$ ™èþ$´ëMîüË$ õ³ÌêaÆæÿ$.		ఈ పందిరిని ఎవరు కూల్చారు?
3	247.8	D ç³…¨Ç° GÐèþÆæÿ$ Mæü*ÌêaÆæÿ$?		ఈ పందిరిని ఎవరు కూల్చారు?
3	268.8	Ò$Ææÿ$ D Ææÿ*´ëÆÿ$$Mìü _ËÏÆæÿ Ðèþ*Ææÿa…yìþ.		పళ్ళు రాలుతున్నాయి.
3	268.8	ç³âæý$å Æ>Ë$™èþ$¯é²Æÿ$$.		పళ్ళు రాలుతున్నాయి.
3	284.5	ÔèýÆæÿÃ ÐéÆ>°Mìü JMæü ^öM>P Ðèþ*Ææÿ$Ýë¢yæþ$.		రాము పూలు రాలుస్తున్నాడు.
3	284.5	Æ>Ðèþ$$ ç³NË$ Æ>Ë$çÜ$¢¯é²yæþ$.		రాము పూలు రాలుస్తున్నాడు.
3	300.2	A™èþ¯èþ$ Æøl ^öM>P Ðèþ*Ææÿayæþ$		నువ్వు ఆకులు రాల్చ్బు.
3	300.2	¯èþ$Ðèþ#Ó BMæü$Ë$ Æ>Ë$a.		నువ్వు ఆకులు రాల్చ్బు.
3	321.2	± ç³#çÜ¢Mæü… CÌê ™óþ!		బాబూ ఇలా రారా!
3	321.2	»êº* CÌê Æ>Æ>!		బాబూ ఇలా రారా!
3	336.6	¯óþ¯èþ$ ±MöMæü MæüË… ™ðþ^éa¯èþ$; ç³#çÜ¢Mæü… ™óþÌôý§æþ$.		గోపీ అటు చూడరా!
3	336.6	Vøï³ Ar$ ^èþ*yæþÆ>!		గోపీ అటు చూడరా!
3	352.3	Æóÿç³# ÔèýÆæÿÃ Ðèþ$¯èþMæü$ JMæü VæüyìþÄæý*Ææÿ… ™ðþÝë¢yæþ$.		పాపా ఇలా రావే!
3	352.3	´ë´ë CÌê Æ>Ðóþ!		పాపా ఇలా రావే!
3	368.0	¯óþ¯èþ$ ºyìþMìü MæüË… ™óþÐèþr…Ìôý§æþ$.  ¯èþ$Ðèþ#Ó ™óþÐéÍ. çÜÆæÿâê!   JMæü ´ër ´ëyæþÐóþ!		నేను బడికి కలం తేవటంలేదు. నువ్వు తేవాలి. సరళా! ఒక పాట పాడవే!
3	389.0	M>ÐéÍÆ>!		ఇస్తానురా!
3	389.0	CÝë¢¯èþ$Æ>!		ఇస్తానురా!
3	404.7	M>ÐéÌôý!		ఇస్తానే!
3	404.7	CÝë¢¯óþ!		ఇస్తానే!
3	447.8	E…r$…¨.		ఉన్నాను.
3	447.8	E¯é²¯èþ$.		ఉన్నాను.
3	463.5	_ËÏÆæÿ E…r$…¨.		బాకీ ఉన్నాను.
3	463.5	»êMîü E¯é²¯èþ$.		బాకీ ఉన్నాను.
3	479.2	I§æþ$ Ææÿ*´ëÄæý$ËMæü$ _ËÏÆæÿ E…r$…¨.		నాలుగు రూపాయలు బాకీ ఉన్నాను.
3	479.2	¯éË$Væü$ Ææÿ*´ëÄæý$Ë$ »êMîü E¯é²¯èþ$.		నాలుగు రూపాయలు బాకీ ఉన్నాను.
