page	y	legacy	rom	te
0	377.9	Mæü…ç³NÅrÆŠÿ çÜ…X™èþ…		కంప్యూటర్‌ సంగీతం
0	417.5	»ñý…Væü$âæý*Ææÿ$, AMøtºÆæÿ$ 18.		బెంగుళూరు, అక్టోబరు 18.
0	451.3	»Ÿ…»êÆÿ$$ÌZ° ™é™é {´ë£æþÑ$Mæü		బొంబాయిలోని తాతా ప్రాథమిక
0	468.4	ç³ÇÔZ«§æþ¯é çÜ…çÜ¦ Mæü…ç³NÅrÆŠÿ Ñ¿êVæü… Mæü…ç³NÅrÆŠÿ		పరిశోధనా సంస్థ కంప్యూటర్‌ విభాగం కంప్యూటర్‌
0	485.4	çÜ…X™èþ…ÌZ JMæü {ç³Äñý*V>°² ÑfÄæý$Ðèþ…™èþ…V>		సంగీతంలో ఒక ప్రయోగాన్ని విజయవంతంగా
0	502.2	°ÆæÿÓíßý…_…¨.		నిర్వహించింది.
0	536.2	çÜ…X™èþ ¯érMæü AM>yæþÒ$ çÜàÄæý$		సంగిత నాటక అకాడమీ సహాయ
0	553.0	M>ÆæÿÅ§æþÇØ ¯óþyæþ$ CMæüPyæþ ò³O ÑçÙÄæý*°²		కార్యదర్శి నేడు ఇక్కడ పై విషయాన్ని
0	570.0	ÑÌôýQÆæÿ$ËMæü$ ÐðþËÏyìþçÜ*¢ AMøtºÆæÿ$ 20 ¯èþ$…_		విలేఖరులకు వెల్లడిస్తూ అక్టోబరు 20 నుంచి
0	587.0	CMæüPyæþ çÜ…X™èþ ÔéçÜˆ…ò³O fÇVóü 10 ÆøkË		ఇక్కడ సంగీత శాస్త్రంపై జరిగే 10 రోజుల
0	603.8	çÜ§æþçÜ$ÞÌZ D {ç³Äñý*Væü… JMæü ÑÔóýÚë…Ôèý…V>		సదస్సులో ఈ ప్రయోగం ఒక పిశేషాంశంగా
0	620.8	Ðèþ#…r$…§æþ° ^ðþ´ëµÆæÿ$.		వుంటుందని చెప్పారు.
1	159.9	™é™é çÜ…çÜ¦Mæü$ ^ðþ…¨¯èþ {ÖÐèþ$† ç³§éÃ		తాతా సంస్థకు చెందిన శ్రీమతి పద్మా
1	175.8	Ææÿ…V>^éÇ AMøtºÆæÿ$ 21 Ðèþ ™óþ© çÜ§æþçÜ$ÞÌZ		రంగాచారి అక్టోబరు 21 వ తేదీ సదస్సులో
1	191.9	D {ç³Äñý*Væü…ò³O JMæü ÐéÅÝë°² çÜÐèþ$ÇµÝë¢Ææÿ$		ఈ ప్రయోగంపై ఒక వ్యాసాన్ని సమర్పిస్తారు
1	208.5	A° BÄæý$¯èþ ™ðþÍÄæý$gôýÔéÆæÿ$.  Ò×ý çÜ…X™èþ…		అని ఆయన తెలియజేశారు. వీణ సంగీతం
1	225.1	C™èþÆæÿ MæüÆ>~rMæü çÜ…X™èþ… Mæü…ç³NÅrÆŠÿ §éÓÆ>		ఇతర కర్ణాటక సంగీతం కంప్యూటర్‌ ద్వారా
1	241.7	Ñ°í³…^èþr… fÇW…§æþ° BÄæý$¯èþ ^ðþ´ëµÆæÿ$.		వినిపించటం జరిగిందని ఆయన చెప్పారు.
1	269.1	&B…{«§æþ{ç³¿æý, 19&10&1975.		-ఆంధ్రప్రభ, 19-10-1975.
1	312.3	HÑ$sZÄŒý$! I§æþ$Væü$Ææÿ$ Byæþí³ËÏÌê ±Mæü$? Hyø Byæþí³ËÏ Vöç³µ Ææÿ^èþÆÿ$${† AÐèþ#™èþ$…§æþ°		ఏమిటోయ్‌! ఐదుగురు ఆడపెల్లలా లీకు? _ వీడో ఆడపెల్ల గొప్ప రవయిత్రి అవుతుందని
1	324.2	Mæü$r$…º°Äæý$…{™èþ×ý Ðèþ§æþª¯èþ$Mæü$¯é²Ðé?		జ్యోతిష్కుడు చెప్పాడ్చార్‌ !
1	324.2	gZÅ†çÙ$Pyæþ$ ^ðþ´ëµyéÞÆŠÿ !		జ్యోతిష్కుడు చెప్పాడ్చార్‌ !
1	501.1	Vø´ëËÆ>Ðèþ# : Æ>Ðèþ$*!  çÜ$»ê¾Æ>Ðèþ# Gç³šyæþ$		గోపాలరావు : రామూ! సుబ్బారావు ఎప్పుడు
1	516.7	ÐèþÝë¢yæþ$?		వస్తాడు?
1	548.1	Æ>Ðèþ$$		నాతో ఎల్లుండి వస్తాను అని
1	548.1	: ¯é™ø GË$Ï…yìþ ÐèþÝë¢¯èþ$ A°		నాతో ఎల్లుండి వస్తాను అని
1	563.8	^ðþ´ëµyæþ$.		చెప్పాడు.
1	595.0	Æ>k		రేపు వస్తాను అని నాతో చెప్పాడు.
1	595.0	: Æóÿç³# ÐèþÝë¢¯èþ$ A° ¯é™ø ^ðþ´ëµyæþ$.		రేపు వస్తాను అని నాతో చెప్పాడు.
1	626.4	ÑfÄæý$ : ¯é™ø ^ðþ´ëµyæþ$ AçÜË$ Æ>¯èþ$ A°.		విజయ... : నాకో చెప్పాడు ఆసలు రాను అని.
2	159.7	Vø´ëËÆ>Ðèþ# : AÆÿ$$™óþ GÐèþÇ™ø ^ðþí³µ¯èþ Ðèþ*rË$		గోపాలరావు : అయితే ఎవరితో చెప్పిన మాటలు
2	175.4	¯èþÐèþ*ÃÍ?		నమ్మాలి?
2	206.7	gZÅ†		వాడి మాటలు నమ్మటానికి వీలు
2	206.7	: Ðéyìþ Ðèþ*rË$ ¯èþÐèþ$Ãsê°Mìü ÒË$		వాడి మాటలు నమ్మటానికి వీలు
2	222.4	Ìôý§æþ$ ÝëÆŠÿ.  ^ðþí³µ…¨ ^ðþÄæý$Åyæþ$;		లేదు సార్‌ చెప్పింది చెయ్యడు;
2	238.1	^óþõÜ¨ ^ðþç³µyæþ$.		చేసేది చెప్పడు.
2	269.3	ÆæÿÑ		: అడుగో సార్‌సుబ్బారాప్ర మ్మ్నూడు.
2	269.3	: Ayæþ$Vø ÝëÆŠÿ çÜ$»ê¾Æ>Ðèþ# ÐèþçÜ$¢¯é²yæþ$.		: అడుగో సార్‌సుబ్బారాప్ర మ్మ్నూడు.
2	300.7	çÜ$»ê¾Æ>Ðèþ# : ¯èþÐèþ$ÝëPÆæÿ… ÝëÆŠÿ.		సుబ్బారావు : నమస్కారం సార్‌.
2	332.0	Vø´ëËÆ>Ðèþ# : HÐðþ*ÄŒý$!  Æ>k™ø Æóÿç³# ÐèþÝë¢¯èþ$		గోపాలరావు : ఏమోయ్‌! రాజుతో రేపు వస్తాను
2	347.5	A¯é²Ðèþ#;  GË$Ï…yìþ ÐèþÝë¢¯èþ$ A°		అన్నాన; ఎల్లుండి వస్తాను అని
2	363.2	Æ>Ðèþ$$™ø A¯é²Ðèþ#;  AçÜË$ Æ>¯èþ$		రాముతో అన్నావు; అసలు రాను
2	378.9	A¯é²Ðèþ# ÑfÄæý$™ø: Ðèþ$Ç CÐóþÓâæý		అన్నావు విజయతో: మరి ఇవ్వేళ
2	394.5	Ðèþ^éaÐóþ…?		'వచ్చావేం?
2	425.9	çÜ$»ê¾Æ>Ðèþ# : CÐóþâæýÆ>¯èþ$ A° GÐèþÇ™ø¯èþ*		సుబ్బారావు : ఇవేళరాను అని ఎవరితోనూ
2	441.4	A¯èþÌôý§æþ$ Væü§æþ…yîþ!		అనలేదు గదండీ!
2	472.8	Vø´ëËÆ>Ðèþ# : CsêÏ AÆÿ$$™óþ ± Ðèþ*rË$		గోపాలరావు : ఇట్లా అయితే నీ మూటలు
2	488.5	GÐèþÆðÿO¯é AçÜË$ ¯èþÐèþ$$Ã™éÆ>?		ఎవరైనా అసలు నమ్ముతారా?
