page	y	legacy	rom	te
0	388.3	HÐèþ$…yîþ! »êVæü$¯é²Æ>!		ఏమండీ! బాగున్నారా!
0	447.0	AÆæÿ$×ý : HÐèþ$…yîþ! »êVæü$¯é²Æ>!		అరుణ : ఏమండీ! బాగున్నారా!
0	477.5	MæüÆæÿ$×ý : Æ> AÆæÿ$×ê! ¯èþ$ÐðþÓÌê E¯é²Ðèþ#?		కరుణ : రా అరుణా! నువ్వెలా ఉన్నావు?
0	492.7	»êVæü$¯é²Ðé?		“బాగున్నావా?
0	523.2	AÆæÿ$×ý :  »êVæü$¯é²¯èþ$. Ò$Ææÿ…§æþÆæÿ* »êVæü$¯é²Æ>?		అరుణ : బాగున్నాను. మీరందరూ బాగున్నారా?
0	553.6	MæüÆæÿ$×ý : B! Ò$ ¯é¯èþ²V>ÆðÿÌê E¯é²Ææÿ$?		కరుణ : ఆ| మీ నాన్నగారెలా ఉన్నారు?
0	584.0	AÆæÿ$×ý : »êVæü$¯é²Ææÿ$.		అరుణ : బాగున్నారు.
0	614.5	MæüÆæÿ$×ý : Mæü*Æøa. Ò$ ™èþÐèþ$$ÃyðþÌê E¯é²yæþ$?		కరుణ : కూర్చో. మీ తమ్ముడెలా ఉన్నాడు?
1	179.8	AÆæÿ$×ý : »êVæü$¯é²yæþ$. Ò$ ´ëç³ »êVæü$…§é?		అరుణ : బాగున్నాడు. మీ పాప బాగుందా?
1	210.2	´ëç³ : »êVæü$¯é²¯èþ…yîþ! B Mæü$ÈaÌZ Mæü*ÆøaMæü…yìþ.		'పాప : బాగున్నానండీ! ఆ కుర్చీలో కూర్చోకండి..
1	225.4	A¨ çÜÇV> Ìôý§æþ$. D Mæü$ÈaÌZ		అది సరిగా లేదు. ఈ కుర్చీలో
1	240.7	Mæü*Æøa…yìþ.		కూర్చోండి.
1	271.1	AÆæÿ$×ý : ´ë´ë! CÌêÆ>! D »ŸÐèþ$Ã ¡çÜ$Mø.		అరుణ : పాపా! ఇలారా! ఈ బొమ్మ తీసుకో.
1	301.5	MæüÆæÿ$×ý : Ððþâæý$Ï, ¡çÜ$Mø.		కరుణ : వెళ్లు తీసుకో.
1	332.0	AÆæÿ$×ý : AÑ H… ç³#çÜ¢M>Ë…yîþ?		అరుణ : అవి ఏం పుస్తకాలండీ?
1	362.4	MæüÆæÿ$×ý : AÑ Æðÿ…yæþ* ™ðþË$Væü$ ¯èþÐèþËË$. CÑ		కరుణ : అవి రెండూ తెలుగు నవలలు. ఇవి
1	377.7	Æðÿ…yæþ* C…XÏçÙ$ ¯èþÐèþËË$.		రెండూ ఇంగ్లీషు నవలలు.
1	408.1	AÆæÿ$×ý : CÐóþ¯é ™ðþË$Væü$ ¯èþÐèþËË$?		అరుణ : ఇవేనా తెలుగు నవలలు?
1	434.5	MæüÆæÿ$×ý : AÐèþ#¯èþ$. Òsìý õ³Ææÿ$Ï Ðèþ$…_Ðèþ$¯èþçÜ$,		కరుణ : అవును. వీటి పేర్లు మంచిమనను,
1	449.7	iÑ-™èþ…-.		జితం
1	484.2	AÆæÿ$×ý : Ðésìý Ææÿ^èþÆÿ$$™èþË$ GÐèþÆæÿ$?		అరుణ : వాటి రచయితలు ఎవరు?
1	514.7	MæüÆæÿ$×ý : Òsìý Ææÿ^èþÆÿ$$™èþ JMæüÆóÿ AÆæÿ$×ê! Vø´ëËÆ>Ðèþ#!		కరుణ : వీటి రదయిత ఒకరే అరుణా! గోపాలరావ్ర!,
1	529.9	´ë´ë! B ÌñýOr$ ÐðþÄæý$ÅÐèþ*Ã! ¸ë¯èþ$		పాపా! ఆ లైటు వెయ్యమ్మా! ఫాను
1	545.1	Mæü*yé ÐðþÆÿ$$Å! MìüsìýMîü ™èþË$ç³#Ë$ †Æÿ$$Å.		కూడా వెయ్యి! కిటికీ తలుపులు తియ్యి.
1	590.8	AÆæÿ$×ý : ¸ë¯èþ$ ÐðþÄæý$ÅMæü$ ´ë´ë! ^èþÍV> E…¨.		అరుణ : ఫాను వెయ్యకు పాపా! చలిగా ఉంది.
1	606.0	MìüsìýMîüË$ Mæü*yé Ðèþ$$Æÿ$$Å.		కిటికీలు కూడా ముయ్యి.
2	179.6	MæüÆæÿ$×ý : MìüsìýMîü ™èþË$ç³#Ë$ VæüsìýtV> ÐðþÄæý$ÅMæüÐèþ*Ã!		కరుణ : కిటికీ తలుపులు గట్టిగా వెయ్యకమ్మా!
2	194.2	Ððþ$ËÏV> ÐðþÆÿ$$Å!		మెల్లగా వెయ్యి!
2	223.8	AÆæÿ$×ý : Vø´ëËÆ>Ðóþ¯é Ðésìý Ææÿ^èþÆÿ$$™èþ?		అరుణ : గోపాలరావేనా వాటి రచయిత?
2	253.4	MæüÆæÿ$×ý : BÄæý$¯èþ Ðèþ$…_ MæüÑ Mæü*yé!		కరుణ : ఆయన మంచి కవి కూడా!
2	283.0	AÆæÿ$×ý : B Æðÿ…yæþ* BÄæý$¯èþ ¯èþÐèþËÌôý¯é?		అరుణ : ఆ రెండూ ఆయన నవలలేనా?
2	312.7	MæüÆæÿ$×ý : B! BÄæý$¯èþ ™èþÐèþ$$Ãyæþ$ Mæü*yé Ðèþ$…_		కరుణ : ఆ! ఆయన తమ్ముడు కూడా మంచి
2	327.5	MæüÑ.		కవి.
2	357.1	AÆæÿ$×ý : MæüÐé? Ææÿ^èþÆÿ$$™é?		అరుణ : కవా? రచయితా?
2	386.5	MæüÆæÿ$×ý : Æðÿ…yæþ*! A™èþ° ¯èþÐèþË õ³Ææÿ$		కరుణ. : రెండూ! అతని నవల పేరు
2	431.0	AÆæÿ$×ý : ÐéãÏ§æþªÆæÿ* Ææÿ^èþÆÿ$$™èþÌôý¯é?		అరుణ : వాళ్లిద్దరూ రచయితలేనా?.
2	460.6	MæüÆæÿ$×ý : MæüÐèþ#Ë$ Mæü*yé!		కరుణ : కవులు కూడా!
2	490.2	AÆæÿ$×ý : Ðèþ* ™èþÐèþ$$Ãyæþ* MæüÐóþ! ´ë´ë! »ŸÐèþ$ÃË$		అరుణ : మా తమ్ముడూ కవే! పాపా! బొమ్మలు,
2	505.1	»êVæü$¯é²Äæý*?		బాగున్నాయా?
2	534.5	´ë´ë : »êVæü$¯é²Äæý$…yîþ!		పాపా : బాగున్నాయండీ!
2	564.1	AÆæÿ$×ý : CÌêÆ>! ± õ³Ææÿ$ ^ðþç³š! ¯é ç³MæüP¯èþ		అరుణ : ఇలారా! నీ పేరు చెప్పు! నా పక్కన
2	578.9	Mæü*ÆøaÐèþ*Ã!		'కూర్చోమ్మా!
2	608.6	MæüÆæÿ$×ý : ÐðþâæýÏÐèþ*Ã! ± õ³Ææÿ$ ^ðþç³š.		కరుణ : వెళ్లమ్మా! నీ పేరు చెప్పు.
3	179.8	´ëç³ : ¯é õ³Ææÿ$ Ë™èþ. D ¸ùsZ ^èþ*yæþ…yìþ.		పాప : నా పేరు అత. ఈ ఫోటో చూడండి.
3	195.0	¯óþ¯èþ$ Mæü*yé E¯é²¯èþ$, »êVæü$…§é?		నేను కూడా ఉన్నాను, బాగుందా?
3	225.4	AÆæÿ$×ý : »êVæü$…¨. Òâæý$Ï ¯èþË$Væü$Ææÿ* GÐèþÆæÿ$		అరుణ : బాగుంది. వీళ్లు నలుగురూ ఎవరు.
3	240.7	´ë´ë?		పాపా?
3	271.1	´ëç³ : DÐðþ$ ¯é õÜ²íßý™èþ$Æ>Ë$, WÇf.		పాప : ఈమె నా స్నేహితురాలు, గిరిజ.
3	296.4	AÆæÿ$×ý : KçßZ! DÐèþ* (•mæ– ) WÇf?		అరుణ : ఓహో! ఈమా (78) ౧౦?
3	332.0	´ëç³ : AÐèþ#¯èþ$.		పాప : అవును.
3	362.4	AÆæÿ$×ý : Ðéâæý$Ï ± õÜ²íßý™èþ$Æ>Í ^ðþÌñýÏâêÏ?		అరుణ : వాళ్లు నీ స్నేహితురాలి చెల్లెళ్ల?
3	392.9	´ëç³ : Òâæý$Ï C§æþªÆæÿ* WÇf ^ðþÌñýÏâæý$Ï. DÐðþ$ ÆæÿÐèþ$.		పాప : వీళ్లు ఇద్దరూ గిరిజ చెల్లెళ్లు ఈమె రమ.
3	408.1	WÇf Ý÷…™èþ ^ðþÌñýÏË$. BÐðþ$ EÐèþ$. WÇf		గిరిజ సొంత చెల్లెలు. ఆమె ఉమ. గిరిజ
3	423.3	ò³§æþ¯é¯èþ²V>Ç Mæü*™èþ$Ææÿ$. DÐðþ$ çÜ$Væü$×ý.		పెదనాన్నగారి కూతురు. ఈమె సుగుణ.
3	438.5	WÇf ^ðþÌñýÏÍ õÜ²íßý™èþ$Æ>Ë$. Òâæý$Ï		గిరిజ చెల్లెలి స్నేహితురాలు. వీళ్లు
3	453.8	¯èþË$Væü$Ææÿ* ¯é õÜ²íßý™èþ$Æ>âæý$å.		నలుగురూ నా స్నేహితురాళ్ళు.
3	484.2	AÆæÿ$×ý : ÐéâæýÏ Câæý$Ï GMæüPyæþ?		అరుణ : వాళ్ల ఇళ్లు ఎక్కడ?
3	514.7	´ëç³ : Ðèþ* çÜÆøf C…sìý §æþVæüYÆæÿ. çÜÆøf C…sìý		పాప : మా సరోజ ఇంటి దగ్గర. సరోజ ఇంటి
