page	y	legacy	rom	te
0	447.6	çÜ$Væü$×ý : AÐèþ*Ã! §æþçÜÆ> ç³…yæþVæü Gç³šyæþ$?		సుగుణ : అమ్మా! దసరా పండగ ఎప్పుడు?
0	478.1	´ëÆæÿÓ† : Cç³šyæþ$ §æþçÜÆ> ç³…yæþVóü. §æþçÜÆ> ç³¨		పార్వతి : ఇప్పుడు దసరా పండగే. దసరా పది.
0	493.3	ÆøkË ç³…yæþVæü. _ÐèþÇ Ðèþ$*yæþ$		రోజుల పండగ. చివరి మూడు
0	508.5	ÆøkË$ Ðèþ$$QÅÐðþ$O¯èþ ç³…yæþVæüË$.		రోజులు ముఖ్యమైన పండగలు.
0	539.0	çÜ$Væü$×ý : B ç³…yæþVæüË õ³ÆóÿÏÑ$sìý?		సుగుణ : ఆ పండగల పేర్లేమిటి?
0	569.4	´ëÆæÿÓ† : Ððþ$$§æþsìýÆøk §æþ$Æ>YçÙtÑ$. Æðÿ…yø Æøk		పార్వతి : మొదటిరోజు దుర్గాష్టమి. రెండో రోజు
0	584.7	Ðèþ$çßýÆæÿ²ÐèþÑ$. _ÐèþÇüÆøk ÑfÄæý$		మహర్నవమి. చివరిరోజు విజయ
0	599.9	§æþÔèýÑ$.		ది.
1	179.8	çÜ$Væü$×ý : ÑfÄæý$§æþÔèýÑ$ G¯ø² ™éÈMæü$?		సుగుణ : విజయదశమి ఎన్నో తారీకు?
1	210.2	´ëÆæÿÓ† : CÆæÿÐèþÄñý*Å ™éÈMæü$.		పార్వతి : ఇరవయ్యో తారీకు.
1	240.7	çÜ$Væü$×ý : CÐóþÓâæý ç³§ðþ®°Ñ$§ø ™éÈMæü$. Æóÿç³#		సుగుణ : ఇవ్వేళ పద్దెనిమిదో తారీకు. రేపు
1	255.9	ç³…«§öÑ$Ã¨. GË$Ï…yìþ CÆæÿÐðþO. AÆÿ$$™óþ		'పంధొమ్మిది. ఎల్లుండి ఇరవై. అయితే
1	271.1	ÑfÄæý$§æþÔèýÑ$ GË$Ï…yìþ A¯èþ²Ðèþ*r!		విజయదశమి ఎల్లుండి అన్నమాట!
1	328.9	ÑfÄæý$ : X™é! D ò³sñýtÌZ `ÆæÿË$ GÐèþÇÑ?		విజయ : గీతా! ఈ పెట్టెలో చీరలు ఎవరివి?
1	359.4	X™èþ : Mö°²¯éÑ.		గీత 2 కొన్నినావి.
1	389.8	ÑfÄæý$ : CÑ Mö™èþ¢ `ÆæÿÌê?		విజయ : ఇవి కొత్త చీరలా?
1	420.3	X™èþ : AÐèþ#¯èþ$. CÑ ç³…yæþ$Væü `ÆæÿË$.		గీత : అవును. ఇవి పండుగ చీరలు.
1	435.5	Cç³šyæþ$ §æþçÜÆ> Mæü§é!		ఇప్పుడు దసరా కదా!
1	465.9	ÑfÄæý$ : AÐèþ#¯èþ$. D `ÆæÿË$ A±²		విజయ : అవను. ఈ చీరలు అన్నీ
1	481.2	±Ðóþ¯é?		నీవేనా?
1	511.6	X™èþ : Mö°² ¯éÑ.		గీత: కొన్ని నావి.
1	542.1	ÑfÄæý$ : HÑ ±Ñ?		విజయ : ఏవి నీవి?
1	572.5	X™èþ : D BMæü$ç³^èþa `Ææÿ, D Væü$Ìê½ Ææÿ…Væü$		గీత : ఈ ఆకుపచ్చ చీర, ఈ గులాబీ రంగు,
1	587.7	`Ææÿ ¯éÑ.		చీర నావి.
1	618.2	ÑfÄæý$ : Ñ$WÍ¯èþ `ÆæÿË$ GÐèþÇÑ?		విజయ : మిగిలిన చీరలు ఎవరివి?
2	179.2	X™èþ : G{Ææÿ `Ææÿ, ™ðþËÏ `Ææÿ Ðèþ* AÐèþ$ÃÑ.		గీత : ఎర్ర చీర, తెల్ల చీర మా అమ్మవి.
2	193.6	ç³çÜ$ç³#ç³^èþa `Ææÿ Ðèþ* AMæüPÄæý$Å¨.		పసుపుపచ్చ చీర మా అక్కయ్యది.
2	208.0	Ñ$WÍ¯èþÑ Ðèþ* Ðèþ¨¯èþÑ. C§æþ$Vø D		మిగిలినవి మా వదినవి. ఇదుగో ఈ
2	222.4	¸ùsZÌZ BÑyæþ Ðèþ* Ðèþ¨¯èþ.		ఫోటోలో ఆవిడ మా వదిన.
2	251.0	ÑfÄæý$ : DÑyóþ¯é Ò$ Ðèþ¨¯èþ? DÑyæþ Ò$		విజయ : ఈవిడేనా మీ వదిన? ఈవిడ మీ
2	265.4	M>ÌôýiÌZ ÌñýMæüaÆæÿÆŠÿ Mæü§æþ*?		కాలేజీలో లెక్చరర్‌ కదూ?
2	294.2	X™èþ : AÐèþ#¯èþ$.		గీత : అవును.
2	323.0	ÑfÄæý$ : DÑyæþ õ³Ææÿ$ çÜÆøf Mæü§æþ*?		విజయ : ఈవిడ పేరు సరోజు కదూ?
2	351.7	X™èþ : AÐèþ#¯èþ$.		గీత : అవును.
2	380.5	ÑfÄæý$ : BÑyæþ Cç³šyæþ$ GMæüPyæþ$¯é²Ææÿ$?		విజయ : ఆవిడ ఇప్పుడు ఎక్కడున్నారు?
2	409.3	X™èþ : CMæüPyóþ E…¨. CÑ BÑyæþ `ÆæÿÌôý!		గీత : ఇక్కడే ఉంది. ఇవి ఆవిడ చీరలే!
2	450.1	MæüÐèþ$Ë : ÎÌê! D Mö™èþ¢ ºrtËÌZ HÑ ±Ñ?		కమల : లీలా! ఈ కొత్త బట్టలలో ఏవి నీవి?
