page	y	legacy	rom	te
0	437.9	Ðèþ* FâZå JMæü Væü$yìþ E…¨.		మా ఊళ్ళో ఒక గుడి ఉంది.
0	453.1	B Væü$yìþ ^èþ$r*t™ør$…¨		ఆ గుడి చుట్టుతోటుంది
0	468.4	B Væü$âZÏ JMæü »ŸÐèþ$$Ã…¨ & B		ఆ గుళ్లో ఒక బొమ్ముంది - ఆ
0	483.6	»ŸÐèþ$ÃMæü$ {´ë×ý… ç³¨Ðèþ$…¨.		బొమ్మకు ప్రాణం పదిమంది.
0	514.0	Ðèþ* FâZÏ JMæü ºyìþ E…¨		మా ఊళ్లో ఒక బడి ఉంది
0	529.2	B ºyìþ ^èþ$r*t™ør$…¨		ఆ బడి చుట్టూతోటుంది.
0	544.5	B ºyìþÌZ JMæüÆæÿ$¯é²Ææÿ$ & B		ఆ బడిలో ఒకరున్నారు - ఆ
0	559.7	ºyìþ í³ËÏËMæü$ Ðèþ*ÚëtÆæÿ$.		బడి పిల్లలకు మాష్టారు.
0	590.1	Væü$âZÏ Æøl ¯ðþOÐóþ§æþÅ…		గుళ్లో రోజూ నైవేద్యం
0	605.4	FâZÏ Ìôý§æþ$ IMæüÐèþ$™èþÅ…		ఊళ్లో లేదు ఐకమత్యం
0	620.6	FâZÏ ò³§æþªË$ {ç³†ÝëÄæý$…{™èþ…		ఊల్లో పెద్దలు ప్రతిసాయంత్రం
1	179.8	Væü$âZÏ ¡ÇMæü M>Ë„óüç³…		గుళ్లో తీరిక కాలక్షేపం
1	195.0	ÐéâæýÏMæü$ ÌôýÐèþ# ç³¯èþ$Ë$ ´ërË$		వాళ్లకు లేవు పనులు పాటలు
1	210.2	ÐéâæýÏMæü$ M>ÐéÍ A…§æþÇ Ðèþ*rË$		వాళ్లకు కావాలి అందరి మాటలు,
1	240.7	Ðèþ* FâZÏ JMæü Væü$yìþ E…¨		మా ఊళ్లో ఒక గుడి ఉంది.
1	255.9	B Væü$yìþ ^èþ$r*t™ør$…¨		ఆ గుడి చుట్టుతోటుంది
1	271.1	B Væü$âZÏ JMæü »ŸÐèþ$$Ã…¨ & B		ఆ గుళ్లో ఒక బొమ్ముంది - ఆ
1	286.3	»ŸÐèþ$ÃMæü$ {´ë×ý… ç³¨Ðèþ$…¨.		బొమ్మకు ప్రాణం పదిమంది.
1	316.8	B ºyìþ ™ør		ఆ బడి తోట
1	332.0	Ææÿ…Væü$Ë ç³NË$		రంగుల పూలు,
1	347.2	ºyìþÌZ í³ËÏË Ðóþyæþ$MæüË$		బడిలో పిల్లల వేడుకలు,
1	362.4	B ºyìþç³…™èþ$Ë$ »Z«§æþ¯èþË$		ఆ బడిపంతులు బోధనలు
1	377.7	í³ËÏË ¿êÑMìü °^ðþa¯èþË$		పిల్లల భావికి నిచ్చెనలు
1	392.9	{ç³†ÝëÄæý$…{™èþ… BrË$ ´ërË$		_ప్రతిసాయంత్రం ఆటలు పాటలు
1	408.1	EfÓË ¿êÑMìü ç³NË »êrË$		ఉజ్వల భావికి పూల బాటలు
1	438.6	Ðèþ* FâZÏ JMæü ºyìþ E…¨		మా ఉఊళ్లో ఒక బడి ఉంది
1	453.8	B ºyìþ ^èþ$r*t™ør$…¨		ఆ బడి చుట్టుతోటుంది
1	469.0	B ºyìþÌZ JMæüÆæÿ$¯é²Ææÿ$ & B		ఆ బడిలో ఒకరున్నారు - ఆ
1	484.2	ºyìþ í³ËÏËMæü$ Ðèþ*ÚëtÆæÿ$.		బడి పిల్లలకు మాష్టారు.
1	514.7	Væü$âZÏ ¡ÇMæü M>Ë„óüç³…		గుళ్లో తీరిక కాలక్షేపం
1	529.9	ºâZÏ ^èþ§æþ$Ðèþ#Ë Ðèþ$¯øÑM>çÜ…		బళ్లో చదువుల మనోవికాసం.
1	545.1	Væü$âZÏ Æøl AÆæÿa¯èþË$		గుళ్లో రోజూ అర్చనలు
1	560.3	ºâZÏ ¿êÑMìü °^ðþa¯èþË$		బళ్లో భావికి నిచ్చెనలు,
1	575.6	Væü$yìþ M>ÐéÌê		గుడి కావాలా
1	590.8	ºyìþM>ÐéÌê?		'బడికావాలా?
1	606.0	H… M>ÐéÍ Ò$Mæü$?		ఏం కావాలి మీకు?
2	179.8	M>Ë„óüç³… Ðèþ*Mö§æþ$ª		కాలక్షేపం మాకొద్దు
2	195.0	JyæþË$ Ððþ$§æþyæþ$ËMæü$ ç³°Ðèþ$$§æþ$ª		ఒడలు మెదడులకు పనిముద్దు
2	210.2	M>Ë„óüç³… Ðèþ*Mö§æþ$ª		కాలక్షేపం మాకొద్దు
2	225.4	JyæþË$ Ððþ$§æþyæþ$ËMæü$ ç³°Ðèþ$$§æþ$ª.		ఒడలు మెదడులకు పనిముద్దు.
2	255.9	Ðèþ* FâZÏ JMæü Væü$yìþ Ðèþ#…¨		మా ఊళ్లో ఒక గుడి వుంది
2	271.1	Ðèþ* FâZÏ JMæü ºyìþ Ðèþ#…¨		మా ఊళ్లో ఒక బడి వుంది
2	286.3	Ðèþ* FâZÏ JMæü Væü$yìþ Ðèþ#…¨		మా ఊళ్లో ఒక గుడి వుంది
2	301.5	Ðèþ* FâZÏ JMæü ºyìþ Ðèþ#…¨.		మా ఊళ్లో ఒక బడి వుంది.
2	341.1	a.  Fill up the blanks with E¯èþ²¨/E¯é²Æÿ$$/E¯é²yæþ$/E¯é²Ðèþ#/E¯é²Ææÿ$/E¯é²…/		2. 12100 (6 01226 ౪/11 ఉన్నది/ఉన్నాయి/ఉన్నాడు/ఉన్నావ్ర/ఉన్నారు/ఉన్నాం/
2	355.3	E¯é²¯èþ$.		ఉన్నాను.
2	369.7	1. çÜ$Væü$×ý °¯èþ² ÝëÄæý$…{™èþ… CMæüPyæþ ..... 6. ¯é §æþVæüYÆæÿ ç³¨ Ææÿ*´ëÄæý$Ë$ .........		1. సుగుణ నిన్న సాయంత్రం ఇక్కడ ...... 6. నా దగ్గర పది రూపాయలు .........
