page	y	legacy	rom	te
0	380.6	sìýMðüPr$Ï §öÆæÿMæüÐèþ#		టిక్కెట్లు దొరకవు
0	447.2	ÔèýÆæÿÃ : çÜ$»ê¾Æ>Ðèþ#!  Vøï³ ¯óþ¯èþ*		శర్మ: సుబ్బారావు! గోపీ నేనూ
0	461.6	íÜ°Ðèþ*Mæü$ Ððþâæý$¢¯é²…; ÐèþÝë¢Ðé?		సినిమాకు వెళ్తున్నాం; వస్తావా?
0	476.0	ÆæÿÒ!  ¯èþ$Ðèþ#Ó Væü*yé Æ>!		రవీ! నువ్వు గూడా రా!
0	504.7	çÜ$»ê¾ : CÐéÓâæý ¯óþ¯èþ$ Æ>¯èþ$.  ÆæÿÑ Mæü*yé		సుబ్బా: ఇవ్వాళ నేను రాను. రవి కూడా
0	519.1	Æ>yæþ$.  Ðóþ$… Ðèþ*ÆðÿPr$tMæü$		రాడు. మేం మార్కెట్టుకు
0	533.5	ÐðþâêåÍ.  Ò$Ææÿ$ Væü*yé Æ>…yìþ.		వెళ్ళాలి. మీరు గూడా రాండి.
0	547.9	íÜ°Ðèþ*Mæü$ Æóÿç³# ´ù§é….		సినిమాకు రేపు పోదాం.
0	576.7	Vøí³ : Ðóþ$… Æ>Ðèþ$$.  CÐéÓâæý B¨ÐéÆæÿ….		గోపి: మేం రాము. ఇవ్వాళ ఆదివారం.
0	590.9	Mör$Ï E…yæþÐèþ#.  Cç³šyæþ$		కొట్లు ఉండవు. ఇప్పుడు
0	605.3	íÜ°Ðèþ*Mæü$ ´ù§é….  Æ>…yìþ.		సినిమాకు పోదాం. రాండి.
1	179.2	çÜ$»ê¾ : Cç³šyæþ$ sñýOÐèþ$$ BÆæÿ$…»êÐèþ#.		సుబ్బా : ఇప్పుడు టైము ఆరుంబావు.
1	193.6	sìýMðüPr$Ï §öÆæÿMæüÐèþ#.		'ట్కొట్లు దొరకవు.
1	222.4	ÔèýÆæÿÃ : ç³ÆæÿÐéÌôý§æþ$.  §öÆæÿ$Mæü$™éÆÿ$$.		శర్మ: పరవాలేదు... దొరుకుతాయి.
1	236.8	Ò$Ç§æþªÆæÿ* ºÄæý$ÌôýªÆæÿ…yìþ.		మీరిద్దరూ బయల్లేరండి..
1	265.4	çÜ$»ê¾ : çÜÆóÿ Mö…^ðþ… õÜç³# Mæü*Æøa…yìþ. Ððþâêª….		సుబ్బా : సరే కొంచెం సేపు కూర్చోండి. వెళాం..
1	294.2	ÔèýÆæÿÃ : ¯óþ¯èþ$ Mæü*Æøa¯èþ$.  ¯èþ$Ðèþ#Ó ºÄæý$ÌôýªÆ>¢Ðé		శర్మ: నేను కూర్చోను. నువ్వు బయల్దేర్తావా
1	308.6	ºÄæý$ÌôýªÆæÿÐé?		'బయల్టేరవా?
1	337.2	çÜ$»ê¾ : ºçÜ$Þ A…§æþ$™èþ$…§é?		సుబ్బా: బస్సు అందుతుందా?
1	366.1	ÔèýÆæÿÃ : ºçÜ$Þ A…§æþ§æþ$.  sñýO… ^éË§æþ$.		శర్మ: బస్సు అందదు. టైం చాలదు.
1	380.5	BsZÌZ Ððþâêª….		ఆటోలో వెళాం.
1	409.3	çÜ$»ê¾ : AÆæÿ$Vø {ç³Ýë§Šþ, Ððþ*çßý¯Œþ ÐèþçÜ$¢¯é²Ææÿ$.		సుబ్బా: అరుగో ప్రసాద్‌, మోహన్‌ వస్తున్నారు.
1	423.5	Ðéâæý$å Væü*yé ÐèþÝë¢ÆóÿÐðþ* Ayæþ$Væü$§é….		వాళ్ళు గూడా వస్తోమో అడుగుదాం.
1	452.3	ÔèýÆæÿÃ : Ðéâæý$å Æ>Ææÿ$.  Ðéâæý$å Cç³šyæþ$		శర్మ 2 వాళ్ళు రారు... వాళ్ళు ఇప్పుడు
1	466.7	íÜ°Ðèþ*°…^óþ ÐèþçÜ$¢¯é²Ææÿ$.		సినిమానించే వస్తున్నారు.
1	495.6	ÆæÿÑ : ¯óþ¯èþ$ íÜ°Ðèþ*Mæü$ Æ>¯èþ$.  C…sìýMìü		రవి 2 నేను సినిమాకు రాను. ఇంటికి
1	509.8	ÐðþâêåÍ.  Ðèþ* ¯é¯èþ²V>Ææÿ$ †yé¢Ææÿ$.		వెళ్ళాలి. మా నాన్నగారు తిడ్డారు.
1	538.6	ÔèýÆæÿÃ : †rtr… G…§æþ$Mæü$!  Ò$ ¯é¯èþ²V>Ç™ø		శర్మ. : తిట్టటం ఎందుకు! మీ నాన్నగారితో
1	553.0	¯óþ¯èþ$ ^ðþ´ë¢¯èþ$.  ¯èþ$Ðèþ#Ó Æóÿç³# E§æþÄæý$…		నేను చెప్తాను. నువ్వు రేపు ఉదయం
1	567.4	JMæüÝëÇ CMæüPyìþMìü Æ>.		ఒకసారి ఇక్కడికి రా.
2	179.2	ÔèýÆæÿÃ : Æ>, ÆæÿÒ!  ÝëÄæý$…{™èþ… ¯óþ¯èþ$ JMæü		శర్మ: ర్మా రవీ! సాయంత్రం నేను ఒక
2	193.4	Ðèþ*ÅhMŠü ^óþçÜ$¢¯é²¯èþ$.  §é°Mìü Mö°²		మ్యాజిక్‌ చేస్తున్నాను. దానికి కొన్ని
2	207.8	HÆ>µr$Ï ^ðþÄæý*ÅÍ.  ¯èþ$Ðèþ#Ó Mö…^ðþ…		ఏర్పాట్లు చెయ్యాలి. నువ్వు కొంచెం
2	222.0	çÜàÄæý$… ^óþÝë¢Ðé?		సహాయం చేస్తావా?
2	250.6	ÆæÿÑ : B!  H… ^ðþÄæý*ÅÍ?		రవి: ఆ| ఏం చెయ్యాలి?
2	279.2	ÔèýÆæÿÃ : ¯óþ¯èþ$ D ºËÏ¯èþ$ AÐèþ™èþÍMìü ¯ðþyé¢¯èþ$.		శర్మ: నేను ఈ బల్లను అవతలికి నెడ్డాను.
2	293.4	¯èþ$Ðèþ#Ó ç³r$tMø! ^éË$!		నువ్వు పట్టుకో! చాలు!
2	322.0	ÆæÿÑ : C…M> H… ^ðþÄæý*ÅÍ?		రవి. : ఇంకా ఏం చెయ్యాలి?
2	350.6	ÔèýÆæÿÃ : B V>ÏçÜ$ CÐèþ™èþË ò³r$t.  D Mæü$Èa		శర్మ: ఆ గ్లాసు ఇవతల పెట్టు. ఈ కుర్చీ
2	364.9	CÐèþ™èþÍMìü fÆæÿ$ç³#.  D Mæü$…yæþ B		ఇవతలికి జరుపు. ఈ కుండ ఆ
2	379.3	Æðÿ…yæþ$ ºËÏË Ðèþ$«§æþÅ ò³r$t.  D		రెండు బల్లల మధ్య పెట్టు. ఈ
2	393.5	Væü$yæþz B Mæü$…yæþ Ò$§æþ Mæüç³š.  B		గుడ్డ ఆ కుండ మీద కప్పు. ఆ
2	407.7	Mæü$Èa Cr$ ç³MæüPMæü$ †ç³š.		కుర్చీ ఇటు పక్కకు తిప్పు.
2	436.3	ÆæÿÑ : †ç³š™èþ$¯é²¯èþ$.		రవి. : తిప్పుకున్నాను.
2	464.9	ÔèýÆæÿÃ : BVæü$, ¯óþ¯èþ$ †ç³š™é¯èþ$.  ¯èþ$Ðèþ#Ó		శర్మ: ఆగు, నేను తిప్పుతాను. నువ్వు
2	479.3	D  A§æþª… AÐèþ™èþË ò³r$t.		ఈ అద్దం అవతల పెట్టు.
2	507.7	ÆæÿÑ : ò³yæþ$¢¯é²¯èþ$.		రవి: పెడ్తన్నాను.
2	536.3	ÔèýÆæÿÃ : D §éÆæÿ… ¡çÜ$Mø.  ©°² B Mæü{ÆæÿMæü$		శర్మ: ఈ దారం తీసుకో. దీన్నిఆ కర్రకు
2	550.7	^èþ$sêtÍ.		చుట్టాలి.
2	579.1	ÆæÿÑ : D ò³§æþª Mæü{ÆæÿMóü¯é?		రవి. : ఈ పెద్ద కర్రకేనా?
2	607.8	ÔèýÆæÿÃ : M>§æþ$. _¯èþ²Mæü{ÆæÿMæü$ ^èþ$r$t; ò³§æþªMæü{ÆæÿMæü$		శర్మ: కాదు. చిన్నకర్రకు చుట్టు; పెద్దకరకు
2	622.2	™éyæþ$ ^èþ$sêtÍ.		తాడు చుట్టాలి.
3	179.2	ÆæÿÑ : AÌêVóü!		రవి: అలాగే!
3	208.0	ÔèýÆæÿÃ : ÝëÄæý$…{™èþ… ¯éMæü$ C§æþªÆæÿ$ Ðèþ$¯èþ$çÙ$Ë™ø		శర్మ సాయంత్రం నాకు ఇద్దరు మనుషులతో
3	222.4	ç³° E…r$…¨. ¯éMæü$ ¯èþ$Ðèþ#Ó C§æþªÆæÿ$		పని ఉంటుంది. నాకు నువ్వు ఇద్దరు
3	236.8	Mæü${Æ>âæýå¯èþ$ HÆ>µr$ ^ðþÄæý*ÅÍ.		కుర్రాళ్ళను ఏర్పాటు చెయ్యాలి.
3	265.4	ÆæÿÑ : AÌêVóü ^óþÝë¢¯èþ$.  M>° C§æþªÆæÿ$		రవి: అలాగే చేస్తాను... కాని ఇద్దరు
3	279.8	Ðèþ$¯èþ$çÙ$Ë$ §öÆæÿMæür… MæüçÙt….  JMæü		మనుషులు దొరకటం కష్టం. ఒక
3	294.2	Ðèþ$°íÙ° ¡çÜ$MöÝë¢¯èþ$.		మనిషిని తీసుకొస్తాను.
3	323.0	ÔèýÆæÿÃ : çÜÆóÿ!  ¯èþ$Ðèþ#Ó Ðèþ$äå ÝëÄæý$…{™èþ…		శర్మ: సరే! నువ్వు మళ్ళీ సాయంత్రం
