page	y	legacy	rom	te
0	445.6	X™èþ : çÜ$Væü$×ê!  Ðèþ$¯èþ ç³° Æóÿç³# AÄôý$Å&		గీత... : సుగుణా! మన పని రేపు అయ్యే-
0	462.2	rr$Ï ^èþ*yéÍ. Cç³µsìýMóü ^éÌê		టట్లు చూడాలి. ఇప్పటికే చాలా
0	478.8	BËçÜÅ… AÆÿ$$…¨. Ðèþ* ¯é¯èþ²&		ఆలస్యం అయింది. మా నాన్న
0	495.3	V>ÇMìü Møç³… ÐèþçÜ$¢¯èþ²¨.		గారికి కోపం వస్తున్నది.
0	528.5	çÜ$Væü$×ý : AÐèþ#¯èþ$.  ^èþ*yæþ$ Ðé¯èþ Ðèþ^óþa&		సుగుణ : అవును. చూడు వాన వచ్చే-
0	545.1	rr$Ï¯èþ²¨.  BM>Ôèý… A…™é		టట్లున్నది. ఆకాశం అంతా
0	561.6	Ðèþ$º$¾Ë$ ç³sêtÆÿ$$.  Ðèþ$¯èþ… C…M>		మబ్బులు పట్టాయి. మనం ఇంకా
0	578.2	ºçÜ$Þ Ýët…yæþ$Mæü$ ^éÌê §æþ*Ææÿ…ÌZ		బస్సు స్టాండుకు చాలా దూరంలో
0	594.8	E¯é²….		ఉన్నాం.
0	627.9	X™èþ : Ìôý§æþ$ çÜ$Væü$×ê! §æþVæüYÇMóü Ðèþ^éa….		గీత... : లేదు సుగుణా! దగ్గరికే వచ్చాం.
1	159.9	çÜ$Væü$×ý : HÑ$sìý CMæüPyæþ Æÿ$$…™èþÐèþ$…¨ f¯èþ…		సుగుణ : ఏమిటి ఇక్కడ యింతమంది జనం
1	175.6	E¯é²Ææÿ$?		ఉన్నారు?
1	207.0	X™èþ : CMæüPyæþ Væü*yé ºçÜ$Þ BVæü$™èþ$…¨.		గీత. : ఇక్కడ గూడా బస్సు ఆగుతుంది.
1	222.6	Ðèþ$¯èþ… Væü*yé Æÿ$$MæüPyóþ E…§é…. Ò$		మనం గూడా యిక్కడే ఉందాం. మీ
1	238.1	õÜ²íßý™èþ$Æ>âæýåÌZÏ CÐéÓâæý Ò$ C…sìýMìü		స్నేహితురాళ్ళల్లో ఇవ్వాళ మీ ఇంటికి
1	253.8	ÐèþçÜ$¢¯èþ² ÐéâñýåÐèþÆæÿ$?  Æ>° ÐéâñýåÐèþÆæÿ$.		వస్తున్న వాళ్ళివరు? రాని వాళ్ళెవరు.
1	285.2	çÜ$Væü$×ý : A…§æþÆæÿ* ÐèþçÜ$¢¯é²Ææÿ$.  ^èþ*yæþ$,		సుగుణ : అందరూ వస్తున్నారు. చూడు
1	300.9	CMæüPyæþ çÜ$Ðèþ*Ææÿ$ Ðèþ…§æþÐèþ$…¨		ఇక్కడ సువూరు వందవుంది
1	316.5	E¯é²Ææÿ$.  A…§æþÆæÿ* ºçÜ$Þ MøçÜÐóþ$		ఉన్నారు. అందరూ బస్సు కోసమే
1	332.0	G§æþ$Ææÿ$ ^èþ*çÜ$¢¯èþ²r$Ï¯é²Ææÿ$.		ఎదురు చూస్తున్నట్లున్నారు.
1	363.4	X™èþ : AÐèþ#¯èþ$.		గీత. : అవును.
1	394.8	çÜ$Væü$×ý : A…™èþÐèþ$…¨Mìü ºçÜ$ÞÌZ ^ør$		సుగుణ : అంతవుందికి బస్సులో చోటు
