page	y	legacy	rom	te
0	383.8	CÐóþÓâæý Ò$ C…sZÏ		ఇవ్వేళ మీ ఇంట్లో
0	408.2	Mæü*ÆæÿÌôýÑ$sìý?		కూరలేమిటి?
0	449.2	çßýÌZ! BM>ÔèýÐé-×ìý ÑfÄæý$Ðéyæþ Móü…{§æþÐóþ$¯é? M>çÜ¢ Ðèþ*		“హలో! ఆకాశవాణి విజయవాడ కేంద్రమేగా? కాన్ల మా
0	462.8	AÐèþ*ÃÆÿ$$° ¿Zf¯é°Mìü ÐðþâæýÏÐèþ$¯èþ…yìþ ¯éÄæý$¯é, ÆóÿyìþÄñý*ÌZ!		అమ్మాయిరి భోజనానికి వెళ్లమనండి నాయనా, రేడియోలో!
1	233.6	Ðèþ$¯èþ… Æøl °^ðþa¯èþË$		“ మనం రోజా నిచ్చెనలు.
1	243.8	¡çÜ$Mæü$Æ>Ðèþr… C…sìýÐéâæý$Ï		తీసుకురావటం ఇంటివాళ్లు.
1	253.9	¡çÜ$Mæü$´ùÐèþr… ¯éMóüÒ$		'తీసుకుపోవటం నాకేమీ.
1	263.9	CÌê °ÌZayæþ… ^éÌê		ఇలా నిల్ఫోడం చాలా.
1	264.1	»êV>Ìôý§æþ$ Ðèþ¨¯é!		బాగాలేదు వదినా!
1	274.8	MæüçÙt… Ðèþ¨¯èþV>Ææÿ*!		కష్టం వదీనగారూ!
1	448.4	Cç³šyæþ$ ^ðþç³š! Ò$		ఇప్పుడు చెప్పు! మీ
1	458.5	C…sZÏ Mæü*ÆæÿÌôýÑ$sìý?		ఇంట్లో కూరలేమిటి?.
1	466.0	CÌê çÜ*tË$ Æøl C…sZÏMîü		ఇలా స్ఫ్రూలు రోజూ ఇంట్లోకీ
1	468.7	FâZÏ HH		౨.
1	476.2	ºÄæý$rMîü Ððþ$$Äæý$År…, G…yæþMæü$		బయటకీ మొయ్యటం, ఎండకు.
1	478.8	íÜ°Ðèþ*Ë$		ఇట. సినిమాలు.
1	486.3	Vöyæþ$Mæü$ ç³r$tMøÐèþr… G…™ø		గొడుకు పట్టుకోవటం ఎంతో.
1	489.0	E¯é²Æÿ$$?		ధి ఉన్నాయి?
1	496.5	MæüçÙt…V> E…¨ MæüÐèþ$Ìê!		కష్టంగా ఉంది కమలా!
2	436.3	Vøï³! ¯èþ$Ðèþ#Ó ÆæÿÑ™ø Ðèþ*sêÏyæþ$.		నేను ఇప్పుడు ఇంటికి పోవాలి.
2	436.3	¯óþ¯èþ$ Cç³šyæþ$ C…sìýMìü ´ùÐéÍ.		నేను ఇప్పుడు ఇంటికి పోవాలి.
2	450.7	¯óþ¯èþ$ ÆæÿÑ™ø Ðèþ*sêÏyæþr… Ðèþ$…_¨ M>§æþ$.		పరవాలేదు; రేపు పోవచ్చు.
2	450.7	ç³ÆæÿÐéÌôý§æþ$; Æóÿç³# ´ùÐèþ^èþ$a.		పరవాలేదు; రేపు పోవచ్చు.
2	465.1	1. ÖÌê! ¯èþ$Ðèþ#Ó ÆæÿÐèþ$Mæü$ JMæü E™èþ¢Ææÿ… Æ>Æÿ$$. 1. ÔèýÆæÿÃ Cç³šyæþ$ ´ëuæÿ… ^èþ§æþÐéÍ.		1. శీలా! నువ్వు రమకు ఒక ఉత్తరం రాయి. 1. శర్మ ఇప్పుడు పాఠం చదవాలి.
2	479.5	2. ÔéÆæÿ§é! ¯èþ$Ðèþ#Ó Æóÿç³# VúÇ C…sìýMìü ´ù! 2. ¯óþ¯èþ$ CÐóþÓâæý íÜ°Ðèþ* ^èþ*yéÍ.		2. శారదా నువ్వు రేపు గౌరి ఇంటికి పో, 2. నేను ఇవ్వేళ సినిమా చూడాలి.
2	493.7	3. ÆæÿÒ! ¯èþ$Ðèþ#Ó CMæüPyóþ °ÌZa!		3. నువ్వ ఇప్పుడు ములతో మాట్లాడాలి.
2	493.7	3. ¯èþ$Ðèþ#Ó Cç³šyæþ$ MæüÐèþ$Ë™ø Ðèþ*sêÏyéÍ.		3. నువ్వ ఇప్పుడు ములతో మాట్లాడాలి.
2	508.1	4. ÆæÿÐèþ*! ¯èþ$Ðèþ#Ó EÐèþ$¯èþ$ yæþº$¾Ë$ Ayæþ$Væü$. 4. ¯óþ¯èþ$ Cç³šyæþ$ ç³#çÜ¢Mæü… ¡çÜ$MøÐéÍ.		4. రమా! నువ్వు ఉమను డబ్బులు అడుగు. 4. నేను ఇప్పుడు పుస్తకం తీసుకోవాలి.
2	546.7	ÆæÿÑ A¯èþ²… †…r$¯é²yé?		రవి కలం కొంటున్నాడా?
2	546.7	ÆæÿÑ MæüË… Mö…r$¯é²yé?		రవి కలం కొంటున్నాడా?
