page	y	legacy	rom	te
0	381.2	çÜ$»ê¾Æ>Ðèþ# AÇ^éyæþ$		సుబ్బారావు అరిచాడు
0	447.4	Æ>Ðèþ$$ : Ððþ*çßý¯Œþ!  ™ö…§æþÆæÿV> Æ>!  °¯èþ²		రాము. : మోహన్‌! తొందరగా ర! నిన్న
0	463.1	^óþíÜ¯èþr$Ï CÐéÓâæý Væü*yé BËçÜÅ…		చేసినట్లు ఇవ్వాళ గూడా ఆలస్యం
0	478.7	^ðþÄæý$ÅMæü$.  BËçÜÅ… AÆÿ$$¯èþMö©ª		చెయ్యకు. ఆలస్యం అయినకొద్దీ
0	494.4	¯éMæü$ ºçÜ$ÞË$ §öÆæÿMæüÐèþ#.		నాకు బస్సులు దొరకవు.
0	525.6	Ððþ*çßý¯Œþ : Ððþãå¯èþ ç³° ç³NÇ¢ M>Mæü$…yé GÌê		మోహన్‌ : వెళ్ళిన పని పూర్తి కాకుండా ఎలా
0	541.3	ÐèþÝë¢¯èþ$?  ¯óþ¯èþ$ Ðèþ^óþaçÜÇMìü G°Ñ$¨		వస్తాను? నేను వచ్చేసరికి ఎనిమిది
0	556.9	Væü…rË$ M>Ðèþ^èþ$a.		గంటలు కావచ్చు.
0	588.3	Æ>Ðèþ$$ : BËçÜÅ… AÆÿ$$™óþ Ðèþ* ¯é¯èþ²V>Ææÿ$		రాము. : ఆలస్యం అయితే మా నాన్నగారు
0	604.0	AÆæÿ$Ýë¢Ææÿ$.  °¯èþ² Væü*yé AÇ^éyæþ$.		అరుస్తారు. నిన్న గూడా అరిచాడు.
1	159.9	Ððþ*çßý¯Œþ : AÇ^éÆæÿ$ A° D FâZÏ A…sôý		మోహన్‌ : అరిచారు అని ఈ ఊళ్లో అంటే
1	175.4	ç³ÆæÿÐéÌôý§æþ$.  ÑÔéQç³r²…ÌZ		పరవాలేదు. _ విశాఖపట్నంలో
1	190.8	A…sôý Möyé¢Ææÿ$.		అంటే కొడ్డారు.
1	221.8	Æ>Ðèþ$$ : G…§æþ$Mæü$?		రాము. : ఎందుకు?
1	252.7	Ððþ*çßý¯Œþ : AMæüPyæþ AÆæÿ$çÜ$¢¯é²yæþ$ A…sôý		మోహన్‌ : అక్కడ అరుస్తున్నాడు అంటే
1	268.1	Mæü$MæüPÌêV> Ððþ$$Ææÿ$Væü$™èþ$¯é²yæþ° AÆæÿ¦….		కుక్యలాగా మొరుగుతున్నాడని అర్థం.
1	299.1	"Æ>Ðèþ$$ : ""AÆæÿÐèþr…' A° CMæüPyæþ A…§æþÆæÿ*"		రాము. : “అరవటం” అని ఇక్కడ అందరూ
