page	y	legacy	rom	te
0	375.4	± ÆóÿyìþÄñý* »êVæü$^óþÔé¯èþ$		నీ శేడియో బాగుచేశాను
0	448.7	Ððþ…MæüsôýÔèýÓÆæÿ$Ï : ÆæÿÒ!  °¯èþ² ÝëÄæý$…{™èþ…		వెంకటేశ్వర్లు : రవీ! నిన్న సాయంత్రం
0	463.9	¯èþ$ÐèþNÓ, çÜÆæÿâê Ðèþ* C…sìýMìü		నువ్వూ, సరళా మా ఇంటికి
0	479.1	Ðèþ^éaÆ>?		వచ్చారా?
0	509.6	ÆæÿÑ : AÐèþ#¯èþ$.  I§æþ$ Væü…rËMæü$		రవి. : అవును. ఐదు గంటలకు
0	524.8	Ðèþ^éa….  Aç³šyæþ$ ¯èþ$Ðèþ#Ó ÌôýÐèþ#.		వచ్చాం. అప్పుడు నువ్వ లేవు.
0	540.0	± çÜ*PrÆæÿ* òÜOMìüË* E¯é²Æÿ$$.		నీ స్కూటరూ సైకిలూ ఉన్నాయి.
0	555.2	± MøçÜ… ^éÌê õÜÐèþ# ^èþ*Ôé….		నీ కోసం చాలా సేవు చూశాం.
0	570.4	Ò$ ™èþÐèþ$$Ã×ìý~ Mæü*yé AyìþV>….		మీ తమ్ముణ్ణి కూడా అడిగాం.
0	585.7	BçÜµ{†Mìü Ððþâêåyæþ$ A¯é²yæþ$.		ఆస్పత్రికి వెళ్ళాడు అన్నాడు.
1	179.8	Ððþ…Mæü : AÐèþ#¯èþ$; BçÜµ{†Mìü Ððþâêå¯èþ$.		వెంక: అవును; ఆస్పత్రికి వెళ్ళాను.
1	210.2	ÆæÿÑ : BçÜµ{†Mìü G…§æþ$Mæü$ ÐðþâêåÐèþ#?		రవి. : ఆస్పత్రికి ఎందుకు వెళ్ళావు?
1	240.7	Ððþ…Mæü : ^ðþÑÌZ ¯ðþí³µV> E…¨.		వెంక: చెవిలో నెప్పిగా ఉంది.
1	271.1	ÆæÿÑ : Ðèþ$…§æþ$ ¡çÜ$Mæü$¯é²Ðé?		రవి: మందు తీసుకున్నావా?
1	301.5	Ððþ…Mæü : ¡çÜ$Mæü$¯é²¯èþ$.		వెంక: తీసుకున్నాను.
1	332.0	ÆæÿÑ : ¯ðþí³µ ™èþWY…§é?		రవి: నెప్పి తగ్గిందా?
1	362.4	Ððþ…Mæü : Cç³šyìþç³šyóþ ™èþVæüY$™ø…¨.  ÝëÄæý$…&		వెంక: ఇప్పుడిప్పుడే తగ్గుతోంది. సాయం-
1	377.7	{™é°Mìü ç³NÇ¢V> ™èþVæü$Y™èþ$…¨ A¯é²Ææÿ$		తానికి పూర్తిగా తగ్గుతుంది అన్నారు
1	392.9	yéMæütÆæÿ$.		డాక్టరు.
1	423.3	ÆæÿÑ : çÜÆóÿ, ± ÆóÿyìþÄñý* »êVæü$^óþÔé¯èþ$.		రవి: సరే, నీ రేడియో బాగుచేశాను.
1	453.8	Ððþ…Mæü : AÌêV>!  ¡çÜ$Mö^éaÐé?		వెంక: అలాగా! తీసుకొచ్చావా?
1	484.2	ÆæÿÑ : C§æþ$Vø.		రవి: ఇదుగో,
1	514.7	Ððþ…Mæü : MæüÐèþ$Ë °¯èþ² ÝëÄæý$…{™èþÐóþ$ ÆóÿyìþÄñý*		వెంక: కమల నిన్న సాయంత్రమే రేడియో
1	529.9	¡çÜ$Mæü$Ææÿ…yìþ A¯èþ²¨.  §é°Mìü Mö°²		తీసుకురండి అన్నది. దానికి కొన్ని
1	545.1	ÐèþçÜ$¢Ðèþ#Ë$ M>ÐéÍ A¯é²Ðèþ# Mæü§é!		వస్తువులు కావాలి అన్నావు కదా!
1	560.3	AÑ §öÇM>Äæý*?		అవి దొరికాయా?
1	590.8	ÆæÿÑ : B!  ÐèþçÜ$¢Ðèþ#Ë$ §öÇM>Æÿ$$; ç³°		రవి: ఆ|| వస్తువులు దొరికాయి; పని
1	606.0	ç³NÇ¢^óþÔé¯èþ$.		పూర్తిచేశాను.
2	234.4	MæüÐèþ$Ë çÜÆæÿâæý™ø Ðèþ*sêÏyìþ…¨.		రవి నిన్న చెప్పాడు.
2	234.4	ÆæÿÑ °¯èþ² ^ðþ´ëµyæþ$.		రవి నిన్న చెప్పాడు.
2	249.6	^ðþç³š		చదువు
2	249.6	^èþ§æþ$Ðèþ#		చదువు
2	264.8	MæüÐèþ$Ë çÜÆæÿâæý™ø ^ðþí³µ…¨.		రవి నిన్న చదివాడు.
2	264.8	ÆæÿÑ °¯èþ² ^èþ¨Ðéyæþ$.		రవి నిన్న చదివాడు.
2	280.0	Byæþ$		తిరుగు
2	280.0	†Ææÿ$Væü$		తిరుగు
2	295.2	´ëyæþ$		వెతుకు
2	295.2	Ððþ™èþ$Mæü$		వెతుకు
2	310.5	Ððþâæý$å		జరుగు
2	310.5	fÆæÿ$Væü$		జరుగు
2	350.6	ïÜ™èþ ´ëuæÿ… ^ðþí³µ…¨.		నేను నిన్న సినిమా చూశాను.
2	350.6	¯óþ¯èþ$ °¯èþ² íÜ°Ðèþ* ^èþ*Ôé¯èþ$.		నేను నిన్న సినిమా చూశాను.
2	365.9	´ër´ëyæþ$		పాను వెయ్యి
2	365.9	¸ë¯èþ$ ÐðþÆÿ$$Å		పాను వెయ్యి
2	381.1	ïÜ™èþ ´ër ´ëyìþ…¨.		నేను నిన్న ఫాను వేశాను.
2	381.1	¯óþ¯èþ$ °¯èþ² ¸ë¯èþ$ ÐóþÔé¯èþ$.		నేను నిన్న ఫాను వేశాను.
2	396.1	´ëuæÿ… ^èþ§æþ$Ðèþ#		రవిని చూడు.
2	396.1	ÆæÿÑ° ^èþ*yæþ$		రవిని చూడు.
2	410.9	ç³#çÜ¢Mæü… Ððþ™èþ$Mæü$		బొమ్మ గియ్యి
2	410.9	»ŸÐèþ$Ã WÆÿ$$Å		బొమ్మ గియ్యి
2	425.8	ç³MæüPMæü$ fÆæÿ$Væü$		ఉత్తరం రాయి
2	425.8	E™èþ¢Ææÿ… Æ>Æÿ$$		ఉత్తరం రాయి
2	465.9	¯èþ$Ðèþ#Ó A¯èþ²… †¯é²Ðèþ#.		నేను పుస్తకం తీసుకున్నాను.
2	465.9	¯óþ¯èþ$ ç³#çÜ¢Mæü… ¡çÜ$Mæü$¯é²¯èþ$.		నేను పుస్తకం తీసుకున్నాను.
2	481.1	ç³#çÜ¢Mæü… Mö¯èþ$.		నువ్వు
2	481.1	¯èþ$Ðèþ#Ó		నువ్వు
2	496.4	¯èþ$Ðèþ#Ó ç³#çÜ¢Mæü… Mö¯é²Ðèþ#.		నువ్వు పుస్తకం తీసుకున్నావు.
2	496.4	¯èþ$Ðèþ#Ó ç³#çÜ¢Mæü… ¡çÜ$Mæü$¯é²Ðèþ#.		నువ్వు పుస్తకం తీసుకున్నావు.
2	511.6	´ëuæÿ… Ñ¯èþ$		మేం
2	511.6	Ðóþ$…		మేం
2	526.8	ç³…yæþ$ ¡çÜ$Mø		మీరు
2	526.8	Ò$Ææÿ$		మీరు
2	542.0	MæüâæýågZyæþ$ ò³r$tMø		రవి
2	542.0	ÆæÿÑ		రవి
2	557.3	D Ðèþ*rË$ A¯èþ$		సీత
2	557.3	ïÜ™èþ		సీత
2	572.5	Væü$…r*Ææÿ$ÌZ E…yæþ$		వాళ్ళు
2	572.5	Ðéâæý$å		వాళ్ళు
2	587.7	º…† ç³r$tMø		కోతులు
2	587.7	Mø™èþ$Ë$		కోతులు
2	602.9	Ðèþ*Ñ$yìþç³…yæþ$ †¯èþ$		అతను
2	602.9	A™èþ¯èþ$		అతను
3	200.1	Model (i) CMæüPyìþMìü GÐèþÆæÿ$ Ðèþ^éaÆæÿ$? (¯éÆ>Äæý$×ýÆ>Ðèþ#)		40661 (0 ఇక్కడికి ఎవరు వచ్చారు? (నారాయణరావు)
3	214.3	CMæüPyìþMìü ÔèýÆæÿÃ Ðèþ^éayæþ$.		ఇక్కడికి శర్మ వచ్చాడు.
3	228.5	1. °¯èþ² Ò$ C…sìýMìü GÐèþÆö^éaÆæÿ$? (MæüÐèþ$Ìê»êÆÿ$$)		1. నిన్న మీ ఇంటికి ఎవరొచ్చారు? (కమలాబాయి)
3	242.7	2. Ððþ$$¯èþ² CMæüPyìþMìü H… Ðèþ^éaÆÿ$$? (Mø™èþ$Ë$)		2. మొన్న ఇక్కడికి ఏం వచ్చాయి? (కోతులు)
3	256.9	3. ´÷§æþ$ª¯èþ Ò$ C…sìýMìü GÐèþÆö^éaÆæÿ$? (Ðéâæý$å)		3. పొద్దున మీ ఇంటికి ఎవరొచ్చారు? (వాళ్ళు)
3	271.1	4. °¯èþ² Æ>{† Ò$ Væü¨Mìü GÐèþÆö^éaÆæÿ$? (¯èþ$Ðèþ#Ó)		4. నిన్న రాత్రి మీ గదికి ఎవరొచ్చారు? (నువ్వ)
3	285.3	5. Ððþ$$¯èþ² çÜ$…§æþÆæÿÆ>k¯èþ$ GÐèþÆæÿ$ MösêtÆæÿ$? (Ðèþ$¯èþ…)		5. మొన్న సుందరరాజును ఎవరు కొట్టారు? (మనం)
3	302.5	Model (ii) Væü…VæüÆ>k H… ^óþÔéyæþ$? (ç³NË$&MöÆÿ$$Å)		40661 (1) గంగరాజు ఏం చేశాడు? (పూలు-కొయ్యి).
3	316.7	Væü…VæüÆ>k ç³NË$ MøÔéyæþ$.		గంగరాజు పూలు కోళొడు.
3	330.9	1. MæüÐèþ$Ì H… ^óþíÜ…¨? (Mæü$ÈaÌZ&Mæü*Æøa)		1. కమల ఏం చేసింది? (కుర్చీలో-కూర్చో)
3	345.1	2. Mæü$MæüPË$ H… ^óþÔéÆÿ$$? (¼òÜPr$Ï&†¯èþ$)		2. కుక్కలు ఏం చేశాయి? (బిస్మెట్లు-తిను)
3	359.4	3. Ò$Ææÿ$ H… ^óþÔéÆæÿ$? (^ðþr$t&GMæü$P)		3. మీరు ఏం చేశారు? (చెట్టు-ఎక్కు
3	373.6	4. ÔéÅÐŒþ$ çÜ$…§æþÆŠÿ H… ^óþÔéyæþ$? (ÆóÿyìþÄñý*&»êVæü$^ðþÆÿ$$Å)		4. శ్యామ్‌ సుందర్‌ ఏం చేశాడు? (రేడియో-బాగుచెయి).
3	387.8	5. °Ææÿ…f¯Œþ H… ^óþÔéyæþ$? (»ŸÐèþ$ÃË$&¡çÜ$Mæü$Æ>)		5. నిరంజన్‌ ఏం చేశాడు? (బొమ్మలు-తీసుకురా).
3	402.0	6. ¯óþ¯èþ$ H… ^óþÔé¯èþ$? (´ëuæÿ…&^èþ§æþ$Ðèþ#)		6. నేను ఏం చేశాను? (పాఠం-చదువు)
3	416.2	7. Mæü$MæüP H… ^óþíÜ…¨? (§ö…Væü¯èþ$&ç³r$tMø)		7. కుక్క ఏం చేసింది? (దొంగను-పట్టుకో)
3	484.0	ÆæÿÑ ÐèþçÜ$¢¯é²yæþ$.		రైలు వెళ్తుంది.
3	484.0	ÆðÿOË$ Ððþâæý$¢…¨.		రైలు వెళ్తుంది.
3	498.2	ÆæÿÑ Ðèþ^éayæþ$		రైలు వెళ్ళింది.
3	498.2	ÆðÿOË$ Ððþãå…¨.		రైలు వెళ్ళింది.
3	512.4	1. çÜÆæÿâæý ç³NË$ MøçÜ$¢¯èþ²¨.		1. రవి పూలు కొంటాడు.
3	512.4	1. ÆæÿÑ ç³NË$ Mö…sêyæþ$.		1. రవి పూలు కొంటాడు.
3	526.6	2. Mæü$MæüPË$ Vøyæþ GMæü$P™èþ$¯é²Æÿ$$. 2. ÑÐèþ$Ë Ðèþ*Ñ$yìþM>Äæý$Ë$ HÆæÿ$™èþ$…¨.		2... కుక్కలు గోడ ఎక్కుతున్నాయి.. 2. విమల మామిడికాయలు ఏరుతుంది.
3	540.8	3. Ðèþ$¯èþ… A¯èþ²… †…r$¯é²….		3. సుశీల బాగా మాట్లాడుతుంది.
3	540.8	3. çÜ$ÖË »êV> Ðèþ*sêÏyæþ$™èþ$…¨.		3. సుశీల బాగా మాట్లాడుతుంది.
3	555.0	4. ¯èþ$Ðèþ#Ó ™èþË$ç³# ¡çÜ$¢¯é²Ðèþ#.		4. మా నాన్నగారు వస్తారు.
3	555.0	4. Ðèþ* ¯é¯èþ²V>Ææÿ$ ÐèþÝë¢Ææÿ$.		4. మా నాన్నగారు వస్తారు.
3	569.2	5. Ò$Ææÿ$ Mæü*Ææÿ$a…r$¯é²Ææÿ$.		5. ఆయన రేడియో బాగు చేస్తారు.
3	569.2	5. BÄæý$¯èþ ÆóÿyìþÄñý* »êVæü$ ^óþÝë¢Ææÿ$.		5. ఆయన రేడియో బాగు చేస్తారు.
3	583.4	6. ¯èþ$Ðèþ#Ó íÜ°Ðèþ* ^èþ*çÜ$¢¯é²Ðèþ#. 6. A™èþ¯èþ$ »ŸÐèþ$ÃË$ XÝë¢yæþ$.		6. నువ్వు సినిమా చూస్తున్నావు. 6. అతను బొమ్మలు గీస్తాడు.
3	597.6	7. ÆæÿÑ WÇ° Möyæþ$¢¯é²yæþ$.		7. మనం ఆ విషయం కనుక్కుంటాం.
3	597.6	7. Ðèþ$¯èþ… B ÑçÙÄæý$… Mæü¯èþ$Mæü$P…sê….		7. మనం ఆ విషయం కనుక్కుంటాం.
3	611.8	8. WÇ ™èþË$ç³# ÐóþçÜ$¢¯é²yæþ$.		8. రమ కలం వెతుకుతుంది.
3	611.8	8. ÆæÿÐèþ$ MæüË… Ððþ™èþ$Mæü$™èþ$…¨.		8. రమ కలం వెతుకుతుంది.
4	221.0	1. ÆæÿÑ °¯èþ² H… ^óþÔéyæþ$? (Ðèþ*Ñ$yìþ ç³âæý$å&MöÆÿ$$Å)		1. రవి నిన్న ఏం చేశాడు? (మామిడి పళ్ళు-కొయ్యి).
4	236.2	2. ÔèýÆæÿÃ Ððþ$$¯èþ² H… ^óþÔéyæþ$? (^èþ´ë¡Ë$&†¯èþ$)		2. శర్మ మొన్న ఏం చేశాడు? (చపాతీలు-తిను)
4	251.4	3. Vøí³ °¯èþ² H… ^óþÔéyæþ$? (¯èþÐèþË&^èþ§æþ$Ðèþ#)		3. గోపి నిన్న ఏం చేశాడు? (నవల-చదువు)
4	266.6	4. ÆæÿÐèþ$ H… ^óþíÜ…¨? (Mæü$ÈaÌZ&Mæü*Æøa)		4. రమ ఏం చేసింది? (పర్చీలో-కూర్చో)
4	281.9	5. ¯èþ$ÐóþÓ… ^óþÔéÐèþ#? (yæþº$¾Ë$&¡çÜ$Mø)		'5. నువ్వేం చేశావు? (డబ్బులు-తీసుకో)
4	297.1	6. ÔéÅÐèþ$Ë H… ^óþíÜ…¨? (CMæüPyóþ&E…yæþ$)		6. శ్యామల ఏం చేసింది? (ఇక్కడే-ఉండు)
