page	y	legacy	rom	te
0	371.9	Æ>°ÐèþÓr…		రానివ్వటం
0	398.4	Æ>°ÐèþÓMæü´ùÐèþr…		రానివ్వకపోవటం
0	446.7	Æ>Ðèþ$$ : ¯é¯èþ²V>Ææÿ*!  CÐóþÓâæý ÝëÄæý$…{™èþ…		రాము : నాన్నగారూ! ఇవ్వేళ సాయంత్రం
0	463.3	A¯èþ²Äæý*Å Ðèþ¨¯é ÑfÄæý$Ðéyæþ		అన్నయ్యా వదినా విజయవాడ
0	479.9	°…_ ÐèþçÜ$¢¯é²Ææÿ$ Mæü§æþ*!  ¯óþ¯èþ$		నించి వస్తున్నారు కదూ! నేను
0	496.4	õÜtçÙ¯èþ$Mæü$ Ððþâê¢¯èþ$.		స్టేషనుకు వెళ్తాను.
0	529.6	Ðèþ$*Ç¢ : Ððþâæý$å.  ´ëÏsŒý¸ëÆæÿÐŒþ$ Ò$¨Mìü Ððþâêå&		మూర్తి :. వెళ్ళు. ప్లాట్‌ఫారమ్‌ మీదికి వెళ్ళా-
0	546.2	Ë…sôý H… ^ðþÄæý*ÅÌZ ™ðþË$Ýë?		లంటే ఏం చెయ్యాలో తెలుసా?
0	579.3	Æ>Ðèþ$$ : ™ðþË$çÜ$ ¯é¯èþ²V>Ææÿ*!  ´ëÏsŒý¸ëÆæÿÐŒþ$		రాము :. తెలుసు నాన్నగారూ! ప్లాట్‌ఫారమ్‌
0	595.9	Ò$¨Mìü ÐðþâêåË…sôý ´ëÏsŒý¸ëÆæÿÐŒþ$		మీదికి వెళ్ళాలంటే ప్లాట్‌ఫారమ్‌
0	612.5	sìýMðüPr$t Mö¯éÍ.  A¨ ^èþ*í³…^èþMæü&		'ట్యొట్టు కొనాలి. అది చూపించక-
0	629.0	´ù™óþ ÌZç³ÍMìü Æ>°Ýë¢Æ>?		పోతే లోపలికి రానిస్తారా?
1	161.0	Ðèþ$*Ç¢ : Ðéâæý$å Æ>°ÐèþÓr… Æ>°ÐèþÓMæü´ùÐèþr…		మూర్తి :. వాళ్ళు రానివ్వటం రానివ్వకపోవటం
1	176.9	Ðèþ$¯èþMæü$ AMæüPÆóÿÏ§æþ$.  ´ëÏsŒý¸ëÆæÿÐŒþ$ sìýMðüPr$t		మనకు అక్ష్లోదు. ప్లాట్‌ఫారమ్‌ ట్యొట్టు
