page	y	legacy	rom	te
0	382.6	¯óþ¯èþ$ íÜ°Ðèþ*Mæü$ ÐðþâêÏÍ		నేను సినిమాకు వెళ్లాలి
0	435.5	Vøí³ : ÆæÿÒ! ¯èþ$Ðèþ#Ó ¯éMöMæü çÜàÄæý$…		గోపి : రవీ! నువ్వు నాకొక సహాయం
0	450.7	^ðþÄæý*ÅÍ		చెయ్యాలి
0	481.1	ÆæÿÑ : HÑ$sìý?		రవి: ఏమిటి?
0	511.6	Vøí³ : HÒ$Ìôý§æþ$. V>Äæý${¡ sêMîüçÜ$ÌZ		గోపి. : ఏమీలేదు. గాయత్రీ టాకీసులో
0	526.8	™ðþË$Væü$ íÜ°Ðèþ* E…¨.		తెలుగు సినిమా ఉంది.
0	557.3	ÆæÿÑ : AÆÿ$$™óþ HÑ$sìý?		రవి. : అయితే ఏమిటి?
0	587.7	Vøí³ : B íÜ°Ðèþ*Mæü$ ´ùÐéÍ.		గోపి : ఆ సినిమాకు పోవాలి.
0	618.2	ÆæÿÑ : ´ù!		రవి: పో
1	179.8	Vøí³ : ¯èþ$Ðèþ#Ó Mæü*yé ¯é™ø Æ>ÐéÍ.		గోపి: నువ్వు కూడా నాతో రావాలి.
1	210.2	ÆæÿÑ : ¯óþ¯ðþ…§æþ$Mæü$?		రవి. 2 నేనెందుకు?
1	240.7	Vøí³ : G…§æþ$MóüÑ$sìý? íÜ°Ðèþ*Mæü$.		గోపి : ఎందుకేమిటి? సినిమాకు.
1	271.1	ÆæÿÑ : Cç³šyæþ$ ¯éMæü$ ç³° E…¨.		రవి: ఇప్పుడు నాకు పని ఉంది.
1	301.5	Vøí³ : H… ç³°?		గోపి : ఏం పని?
1	332.0	ÆæÿÑ : Ðèþ*ÚëtÆæÿ$V>Ç™ø Ðèþ*sêÏyéÍ.  JMæü		రవి. : మాష్టారుగారితో మాట్లాడాలి. ఒక
1	347.2	ç³#çÜ¢Mæü… ¡çÜ$MøÐéÍ.		పుస్తకం తీసుకోవాలి.
1	377.7	Vøí³ : Æóÿç³# Ðèþ*sêÏyæþ$. ç³#çÜ¢Mæü… Æóÿç³# ¡çÜ$Mø.		గోపి. : రేపు మాట్లాడు. పుస్తకం రేపు తీసుకో,
1	408.1	ÆæÿÑ : C…M> ÐóþÆóÿ ç³¯èþ$Ë$ Mæü*yé E¯é²Æÿ$$.		రవి. : ఇంకా వేరే పనులు కూడా ఉన్నాయి.
1	423.3	ÆæÿÐèþ$ C…sìýMìü ÐðþâêÏÍ; Ðéâæýå ¯é¯èþ²		రమ ఇంటికి వెళ్లాలి; వాళ్ళ నాన్న
1	438.6	V>Ç° ^èþ*yéÍ.  BÄæý$¯èþ™ø		గారిని చూడాలి. ఆయనతో
1	453.8	Ðèþ*sêÏyéÍ.  ÆæÿÐèþ$ ™èþÐèþ$$Ã×ìý~ Mæü*yé		మాట్లాడాలి. రమ తమ్ముణ్ణి కూడా
1	469.0	^èþ*yéÍ.		చూడాలి.
1	499.5	Vøí³ : Ðéâæýå¯èþ$ Æóÿç³# ^èþ*yæþ$.  B ç³¯èþ$Ë$		గోపి : వాళ్ళను రేపు చూడు. ఆ పనులు
1	514.7	Æóÿç³# ^ðþÆÿ$$Å.		రేపు చెయ్యి.
1	545.1	ÆæÿÑ : CÐóþÓâôý ^ðþÄæý*ÅÍ.  íÜ°Ðèþ*Mæü$		రవి: ఇవ్వేళే చెయ్యాలి... సినిమాకు
1	560.3	¯èþ$Ðèþ#Ó Ððþâæý$Ï.  ¯óþ¯èþ$ ÐéâæýÏ Mæü$MæüP¯èþ$		నువ్వు వెళ్లు. నేను వాళ్ల కుక్కను
1	575.6	CMæüPyìþMìü ¡çÜ$Mæü$Æ>ÐéÍ.		ఇక్కడికి తీసుకురావాలి.
1	590.8	þ		-.
1	606.0	Vøí³ : ¯é §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.		గోపి : నా దగ్గర డబ్బులు లేవు.
2	179.8	ÆæÿÑ : A§é ÑçÙÄæý$…?  ¯é §æþVæüYÆæÿ		రవి : అదావిషయం? నా దగ్గర
2	195.0	E¯é²Æÿ$$.  ¡çÜ$Mø!		ఉన్నాయి. తీసుకో!
2	225.4	Vøí³ : ¯èþ$Ðèþ#Ó Væü*yé Æ>, ç³ÆæÿÐéÌôý§æþ$.		గోపి: నువ్వు గూడా రా పరవాలేదు.
2	255.9	ÆæÿÑ : ¯éMæü$ ÒË$ Ìôý§æþ$; ¯èþ$Ðèþ#Ó Ððþâæý$Ï.		రవి. 2 నాకు వీలు లేదు; నువ్వు వెళ్లు
2	286.3	Vøí³ : Ðèþ$$…§æþ$ Ððþ$çÜ$ÞMæü$ ç³§æþ.  A¯èþ²…		గోపి : ముందు మెస్సుకు పద. అన్నం
2	301.5	†¯éÍ Mæü§é!		తినాలి కదా!
2	332.0	ÔèýÆæÿÃ : ¯éÆ>Äæý$×ê!  D Mæü…^èþ… »êV>Ìôý§æþ$.		శర్మ: నారాయణా! ఈ కంచం బాగాలేదు.
2	347.2	Ðèþ$äå Mæüyæþ$Væü$.		మళ్ళీ కడుగు.
2	377.7	Ææÿ†Æ>ÐŒþ$ : HÑ$sìý ¯éÆ>Äæý$×ê!  ¯éMæü$ Ðèþ$*yæþ$		'రతిరామ్‌ : ఏమిటి నారాయణా! నాకు మూడు
2	392.9	^èþ´ë¡Ìôý¯é!		చపాతీలేనా!
2	423.3	¯éÆ> : CÐéÓâæý ^èþ´ë¡Ë$ Mö…^ðþÐóþ$		నారా: ఇవ్వాళ చపాతీలు కొంచెమే
2	438.6	E¯é²Äæý$…yîþ.		ఉన్నాయండీ.
2	469.0	Ææÿ† : A¨¯éMæü$ A¯èþÐèþçÜÆæÿ….  ¯éMæü$ ÆøkMæü$		రతి. : అదినాకు అనవసరం. నాకు రోజుకు
2	484.2	Mæü±çÜ… ç³¨ ^èþ´ë¡Ë$ M>ÐéÍ;		కనీసం పది చపాతీలు కావాలి;
2	499.5	¡çÜ$Mæü$Æ>!		తీసుకురా!
2	529.9	¯éÆ> : AÆÿ$$™óþ Ððþ$çÜ$Þ òÜ{MðürÈ° AyæþVæü…yìþ.		నారా. : అయితే మెస్సు సెక్రటరీని అడగండి.
2	560.3	Ææÿ† : Ððþ$çßýM>ÆŠÿ íÜ…VŠü!  ±Mæü$ Ðèþ$*yæþ$		రతి: మెహకార్‌ సింగ్‌! నీకు మూడు
2	575.6	^èþ´ë¡Ë$ ^éÌê?		చపాతీలు చాలా?
2	606.0	Ððþ$çßý : ¯èþ¯èþ$² HÒ$ AyæþVæüMæü$.  Ayæþ$Vø Ððþ$çÜ$Þ		మెహ : నన్నుఏమీ అడగకు. అడుగో మెస్సు
2	621.2	òÜ{MðürÈ. BÄæý$¯èþ¯èþ$ Ayæþ$Væü$.		సెక్రెటరీ. ఆయనను అడుగు.
3	179.8	¯èþ…§æþMæü$Ðèþ*ÆŠÿ :  FÆøP, Ææÿ†Æ>ÐŒþ$!		నందకుమార్‌ : ఊర్కో రతిరామ్‌!
3	210.2	ÔèýÆæÿÃ : Ææÿ†Æ>ÐŒþ$!  JMæü ç³°^ðþÆÿ$$Å.  ¯é		శర్మ : రతిరమ్‌! ఒకపనిచెయ్యి. నా
3	225.4	^èþ´ë¡Ë$ ¡çÜ$Mø!		చపాతీలు తీసుకో!
3	255.9	Ææÿ† : ± ^èþ´ë¡Ë$ JMæüsìý Mæü*yé ¯éMæü$		రతి. : నీ చపాతీలు ఒకటి కూడా నాకు
3	271.1	AMæüPÆóÿÏ§æþ$.		అకర్లేదు.
3	301.5	ÔèýÆæÿÃ : AÆÿ$$™óþ ´ù, òÜ{MðürÈ¯óþ Ayæþ$Væü$.		శర్మ: అయితే పో, సెక్రైటరీనే అడుగు.
3	332.0	Ææÿ† : B!  ¯éÆ>Äæý$×ê!  Ðèþ$*yæþ$ ^èþ´ë¡Ë$		రతి: ఆ| నారాయణా! మూడు చపాతీలు
3	347.2	AÆÿ$$™óþ ¯éMæü$ AMæüPÆóÿÏ§æþ$.  ¡çÜ$Mø´ù!		అయితే నాకు అక్షర్లేదు. తీసుకోపో!
3	434.1	MæüÐèþ$Ë : ç³ÆæÿÐéÌôý§æþ$;  Ðèþ$$…§æþ$ Ððþ$$MæüPËMæü$ ¯èþ$Ðèþ#Ó Æóÿç³# ÝëÄæý$…{™èþ… Ðèþ* C…sìýMìü Æ>ÐéÍ.		
3	449.3	±âæý$Ï ´÷Æÿ$$Å. ™èþÆ>Ó™èþ ´ëuæÿ… Æ>Æÿ$$. AMæüPyæþ Ðèþ* ¯é¯èþ²V>Ç™ø Ðèþ*sêÏyéÍ.		
3	464.3	çÜ$Væü$×ý : ¯éMæü$ ÒË$ Ìôý§æþ$; ¯èþ$ÐóþÓ Ðèþ$¯èþ… »êV> ç³°^ðþÄæý*ÅÍ.		
3	479.3	Ððþ$$MæüPËMæü$ ±âæý$Ï ´÷Æÿ$$Å. ¯èþ$Ðèþ#Ó M>ïœ ¡çÜ$MøÐéÍ.		
3	497.8	HÒ$ A-yæþ-Væü-Mæü$.  HÒ$ Ðèþ*sêÏ-yæþ-Mæü$ B		ఏమీ అడగకు. ఏమీ మాట్లాడకు ఆ
3	499.2	Ðèþ$*yæþ$ Ææÿ*´ëÄæý$Ë$ AÆÿ$$™óþ		మూడు రూపాయలు అయితే
3	514.2	¯éMæü$ AMæüPÆóÿÏ§æþ$/J§æþ$ª.		నాకు అకర్రేదు/ఒద్దు.
3	516.9	Mæü…^èþ… »êV>¯óþ E…¨.		కంచం బాగానే ఉంది.
3	529.3	¯éMæü$ ± ç³#çÜ¢Mæü… JMæüsìý Mæü*yé		నాకు నీ పుస్తకం ఒకటి కూడా
3	536.9	ÔèýÆæÿÃ : ÆæÿÒ!  íÜ°Ðèþ*Mæü$ Æ>!		శర్మ : రవీ! సినిమాకు రా!
3	544.5	AMæüPÆóÿÏ§æþ$.		అకర్లేదు.
3	552.2	ÆæÿÑ : ¯éMæü$ ç³° E…¨.		రవి: నాకు పని ఉంది.
3	559.5	ÆæÿÑMìü ÆøkMæü$ Mæü±çÜ… ç³¨ ç³NÈ-Ë$		రవికి రోజుకు కనీసం పది పూరీలు
3	567.4	ÔèýÆæÿÃ : ç³ÆæÿÐéÌôý§æþ$, Æ>!		శర్మ : పరవాలేదు, రా
3	574.5	M>ÐéÍ.		కావాలి.
3	582.6	ÆæÿÑ : ¯éMæü$ ÒË$Ìôý§æþ$; ¯èþ$Ðèþ#Ó Ððþâæý$Ï!		రవి : నాకు వీలులేదు; నువ్వు వెళ్లు!
3	589.5	ÆæÿÑ° ^èþ*yæþ$.  ÔèýÆæÿÃ¯èþ$ ¡çÜ$Mæü$Æ>!		రవిని చూడు... శర్మను తీసుకురా!
3	602.7	MæüÐèþ$Ë : çÜ$Væü$×ê! Ððþ$$MæüPËMæü$ ±âæý$Ï´÷Æÿ$$Å. í³ÍÏ° ^èþ*yæþ$.  Mæü$MæüP¯èþ$ ¡çÜ$Mæü$Æ>!		కమల : సుగుణా! మొక్కలకు నీళ్లుపాయ్యి.... పల్లిని చూడు... కుక్కను తీసుకురా!
3	617.9	çÜ$Væü$×ý : ¯óþ¯èþ$ ´ëuæÿ… Æ>Äæý*Í.		సుగుణ : నేను పాఠం రాయాలి.
3	619.6	íÜ°Ðèþ* ^èþ*yæþ$.  MæüË… ¡çÜ$Mæü$Æ>!		సినిమా చూడు... కలం తీసుకురా!
4	212.6	A.  ¯éMæü$ ç³¨ Ææÿ*´ëÄæý$Ë$ M>ÐéÍ.		నన్ను అడగకు.
4	212.6	¯èþ¯èþ$² AyæþVæüMæü$.		నన్ను అడగకు.
4	227.2	B.  ¯éMæü$ Mæü±çÜ… ç³¨Ææÿ*´ëÄæý$Ë$ M>ÐéÍ.    ¯èþ¯èþ$² HÒ$ AyæþVæüMæü$.		2... నాకు కనీసం పదిరూపాయలు కావాలి. నన్ను ఏమీ అడగకు.
4	241.9	1.  ÆæÿÑMìü ¯éË$Væü$ ^èþ´ë¡Ë$ M>ÐéÍ.		1. రవిని అడగకు.
4	241.9	1.  ÆæÿÑ° AyæþVæüMæü$.		1. రవిని అడగకు.
4	256.7	2.  çÜ$Væü$×ýMæü$ ¯éË$Væü$ Mæüç³šË$ M>ïœ M>ÐéÍ. 2.  çÜ$ÖËMæü$ ^ðþç³µMæü$.		2... సుగుణకు నాలుగు కప్పులు కాఫీ కావాలి. 2... సుళీలకు చెప్పుకు.
4	271.3	3.  A™èþ°Mìü ç³¨ M>Æÿ$$™éË$ M>ÐéÍ.		3... నాతో మాట్లాడకు.
4	271.3	3.  ¯é™ø Ðèþ*sêÏyæþMæü$.		3... నాతో మాట్లాడకు.
4	290.8	¯éMæü$ ± ç³#çÜ¢Mæü… AMæüPÆóÿÏ§æþ$.		నాకు నీ పుస్తకం అక్లేదు.
4	305.4	¯éMæü$ ± ç³#çÜ¢Mæü… JMæüsìý Mæü*yé AMæüPÆóÿÏ§æþ$.		నాకు నీ పుస్తకం ఒకటి కూడా అక్మర్లేదు.
4	320.0	1.  Vøí³Mìü ¯é ^èþ´ë¡ AMæüPÆóÿÏ§æþ$		3. బాషాకు నీ బంతి అక్మ్లేదు.
4	320.0	3.  »êÚëMæü$ ± º…† AMæüP-ÆóÿÏ-§æþ$.		3. బాషాకు నీ బంతి అక్మ్లేదు.
4	334.6	2.  çÜ$Væü$×ýMæü$ Ò$ »ŸÐèþ$Ã AMæüPÆóÿÏ§æþ$.		4. అతనికి నీ కలం అకక్లేదు.
4	334.6	4.  A™èþ°Mìü ± MæüË… AMæüPÆóÿÏ§æþ$.		4. అతనికి నీ కలం అకక్లేదు.
4	354.1	Model (iv) ¯éMæü$ ç³¨Ææÿ*´ëÄæý$Ë$ M>ÐéÍ. (ÆøkMæü$)		40661 (9) నాకు పదిరూపాయలు కావాలి. (రోజుకు)
4	368.7	¯éMæü$ ÆøkMæü$ Mæü±çÜ… ç³¨Ææÿ*´ëÄæý$Ë$ M>ÐéÍ.		నాకు రోజుకు కనీసం పదిరూపాయలు కావాలి.
4	383.3	1.  ÆæÿÑMìü Ðèþ…§æþÆæÿ*´ëÄæý$Ë$ M>ÐéÍ. (5 ÆøkËMæü$)		1. రవికి వందరూపాయలు కావాలి. (5 రోజులకు)
4	397.9	2.  Ðèþ*Mæü$ ¯éË$Væü$ MìüÌZË$ ç³…^èþ§éÆæÿ M>ÐéÍ.		2... మాకు నాలుగు కిలోలు పంచదార కావాలి.
4	412.5	3.  A™èþ°Mìü CÆæÿÐðþO M>Æÿ$$™éË$ M>ÐéÍ. (ÆøkMæü$)		3. అతనికి ఇరవై కాయితాలు కావాలి. (రోజుకు)
4	452.7	Model (i)  HÒ$ ^ðþç³µMæü$.		4061 (1) సెక్రటరీని అడుగు
4	452.7	Model (ii) òÜ{MæürÈ° Ayæþ$Væü$		4061 (1) సెక్రటరీని అడుగు
4	467.3	CÐèþ#Ó		గోపి
4	467.3	Vøí³		గోపి
4	482.1	HÒ$ CÐèþÓMæü$		గోపిని అడుగు
4	482.1	Vøí³° Ayæþ$Væü$		గోపిని అడుగు
4	496.8	Ðèþ*sêÏyæþ$		హరి
4	496.8	çßýÇ		హరి
4	511.4	†¯èþ$		గిరి
4	511.4	WÇ		గిరి
4	526.0	^ðþÆÿ$$Å		గౌరి
4	526.0	VúÇ		గౌరి
4	545.5	¯óþ¯èþ$ ÔèýÆæÿÃ¯èþ$ ^èþ*yéÍ. (Ayæþ$-Væü$-)		నేను శర్మను చూడాలి. (అడుగు)
4	560.1	¯óþ¯èþ$ ÔèýÆæÿÃ¯èþ$ AyæþV>Í.		నేను శర్మను అడగాలి.
4	574.7	1. çÜ$Væü$×ý MæüË… Mö¯éÍ. (Ððþ™èþ$Mæü$)		1. సుగుణ కలం కొనాలి. (వెతుకు)
4	589.3	2. ÑfÄæý$ ™èþË$ç³# †Äæý*ÅÍ. (ÐðþÆÿ$$Å)		2. విజయ తలుపు తియ్యాలి. (వెయ్యి)
4	603.9	3. ¯èþ$Ðèþ#Ó D ç³#çÜ¢Mæü… ¡çÜ$MøÐéÍ. (¡çÜ$Mæü$´ù)		3. నువ్వు ఈ పుస్తకం తీసుకోవాలి. (తీసుకుపో)
4	618.5	4. ¯èþ$Ðèþ#Ó CMæüPyæþ Mæü*ÆøaÐéÍ. (°ÌZa)		4 నువ్వు ఇక్కడ కూర్చోవాలి. (నిల్పో)
5	179.2	Model (iv)  ¯é §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.		406461 (1) వేణు రవితో మాట్లాడాలి.
5	179.2	Model (vii) Ðóþ×ý$ ÆæÿÑ™ø Ðèþ*sêÏyéÍ.		406461 (1) వేణు రవితో మాట్లాడాలి.
5	193.6	¯èþ$Ðèþ#Ó		వాళ్లు
5	193.6	Ðéâæý$Ï		వాళ్లు
5	208.0	± §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.		వేణు వాళ్లతో మాట్లాడాలి.
5	208.0	Ðóþ×ý$ ÐéâæýÏ™ø Ðèþ*sêÏyéÍ.		వేణు వాళ్లతో మాట్లాడాలి.
5	222.4	A™èþ¯èþ$		అతను
5	222.4	A™èþ¯èþ$		అతను
5	236.8	Ðéyæþ$		నువ్వు
5	236.8	¯èþ$-Ðèþ#Ó		నువ్వు
5	251.0	BÐðþ$		నేను
5	251.0	¯óþ¯èþ$		నేను
5	265.4	Ë™èþ-V>-Ææÿ$		వాడు
5	265.4	-Ðé-yæþ$		వాడు
5	284.7	Model (v)  ÑfÄæý$¯èþ$ ^èþ*yæþ$.		4064 (|) నా దగ్గర డబ్బులు లేవు.
5	284.7	Model (viii)  ¯é §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.		4064 (|) నా దగ్గర డబ్బులు లేవు.
5	299.1	çÜ$Væü$×ý		నువ్వు
5	299.1	¯èþ$Ðèþ#Ó		నువ్వు
5	313.5	çÜ$Væü$×ý¯èþ$ ^èþ*yæþ$		నీ దగ్గర డబ్బులు లేవు.
5	313.5	± §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.		నీ దగ్గర డబ్బులు లేవు.
5	327.9	BÄæý$¯èþ		అతను
5	327.9	A™èþ¯èþ$		అతను
5	342.1	BÐðþ$		వాడు
5	342.1	Ðéyæþ$		వాడు
5	356.5	Mæü$MæüP		ఆమె
5	356.5	BÐðþ$		ఆమె
5	375.8	Model (vi)  Ðèþ* ™èþÐèþ$$Ã×ìý~ ^èþ*yæþ…yìþ		40661 (39) మెస్సుకు పద!
5	375.8	Model (ix) Ððþ$çÜ$ÞMæü$ ç³§æþ!		40661 (39) మెస్సుకు పద!
5	390.2	Ðéyæþ$		ఇల్లు
5	390.2	CË$Ï		ఇల్లు
5	404.6	Ðèþ* Ðé×ìý~ ^èþ*yæþ…yìþ.		ఇంటికి పద!
5	404.6	C…sìýMìü ç³§æþ!		ఇంటికి పద!
5	418.8	Æ>Ðèþ$$yæþ$		సూలు
5	418.8	çÜ*PË$		సూలు
5	433.2	Ðèþ$¯èþÐèþyæþ$		ఊరు
5	433.2	FÆæÿ$		ఊరు
5	447.6	Ðéâæý$Ï		పోస్టాఫీసు
5	447.6	´ùÝëtïœçÜ$		పోస్టాఫీసు
5	466.9	¯èþ$Ðèþ#Ó D »ŸÐèþ$Ã ^èþ*yæþ$! (í³ÍÏ)		నువ్వు ఈ బొమ్మ చూడు! (పిల్లి),
5	481.3	¯èþ$Ðèþ#Ó D í³ÍÏ° ^èþ*yæþ$.		నువ్వు ఈ పిల్లిని చూడు.
5	495.7	1. çÜ$ÖÌê!  B MæüË… ¡çÜ$Mæü$Æ>! (Mæü$MæüP)		1. సుశీలా ఆ కలం తీసుకురా! (కక్క
5	509.9	2. çÜ$Væü$×ýV>Ææÿ*!  Mæü$Èa ¡çÜ$Mæü$´ù…yìþ. (´ëç³)		2. సుగుణగారూ! కుర్చీ తీసుకుపోండి. (పాప)
5	524.3	3. ÔéÅÐèþ$ËV>Ææÿ*!  Ò$Ææÿ$ Ðèþ* CË$Ï ^èþ*yéÍ. (AÐèþ$Ã)		3. శ్యామలగారూ! మీరు మా ఇల్లు చూడాలి. (అమ)
5	564.1	±Mæü$ ÆøkMæü$ G°² ^èþ´ë¡Ë$ M>ÐéÍ? (G°Ñ$¨)		నీకు రోజుకు ఎన్ని చపాతీలు కావాలి? (ఎనిమిది)
5	578.5	¯éMæü$ Mæü±çÜ… ÆøkMæü$ G°Ñ$¨ ^èþ´ë¡Ë$ M>ÐéÍ.		నాకు కనీసం రోజుకు ఎనిమిది చపాతీలు కావాలి.
5	592.9	1.  ±Mæü$ ¯ðþËMæü$ G°² Ææÿ*´ëÄæý$Ë$ M>ÐéÍ?  (Ðèþ…§æþ)		1... నీకు నెలకు ఎన్ని రూపాయలు కావాలి? _ (వంద)
5	607.1	2.  ±Mæü$ Væü…rMæü$ G°² CyîþÏË$ M>ÐéÍ? (Æðÿ…yæþ$)		2... నీకు గంటకు ఎన్ని ఇడ్లీలు కావాలి? (రెండు)
5	621.6	3.  ±Mæü$ G°² M>Æÿ$$™éË$ M>ÐéÍ? (AÆæÿÐðþO)		3. నీకు ఎన్ని కాయితాలు కావాలి? (అరవై)
6	178.9	Model (ii)   ±Mæü$ Æðÿ…yæþ$ ^èþ´ë¡Ë$ ^éÌê?		240641 (1) నీకు రెండు చపాతీలు చాలా?
6	192.9	Æðÿ…yæþ$ ^èþ´ë¡Ë$ AÆÿ$$™óþ ¯éMæü$ AMæüPÆóÿÏ§æþ$.		.... రెండు చపాతీలు అయితే నాకు అక్షర్లేదు.
6	207.0	1.  ±Mæü$ Ðèþ$*yæþ$ Ææÿ*´ëÄæý$Ë$ ^éÌê?		1... నీకు మూడు రూపాయలు చాలా?
6	221.2	2.  ±Mæü$ ¯éË$Væü$ »ŸÐèþ$ÃË$ ^éÌê?		2... నీకు నాలుగు బొమ్మలు చాలా?
6	235.2	3.  ÆæÿÑMìü CÆæÿÐðþO M>Æÿ$$™éË$ ^éÌê?		3... రవికి ఇరవై కాయితాలు చాలా?
6	254.0	Model (iii)  ÆæÿÒ!  ¯èþ$ÒÓç³° ^ðþÄæý*ÅÍ. (Væü$…r*Ææÿ$ & Ððþâæý$Ï)		40661 (1%) రవీ! నువ్వీపని చెయ్యాలి. (గుంటూరు - వెళ్లు)
6	268.0	¯éMæü$ ÒË$Ìôý§æþ$; ¯óþ¯èþ$ Væü$…r*Ææÿ$ ÐðþâêÏÍ.		-. నాకు వీలులేదు; నేను గుంటూరు వెళ్లాలి.
6	282.0	1. çÜ$Væü$×ê!  ¯èþ$Ðèþ#Ó ÝëÄæý$…{™èþ… Ðèþ* C…sìýMìü Æ>ÐéÍ. (Mö™èþ¢ç³#çÜ¢Mæü…&^èþ§æþ$Ðèþ#)		1. సుగుణా! నువ్వు సాయంత్రం మా ఇంటికి రావాలి. (కొత్తపుస్తకం-చదువు)
6	296.0	2. ÆæÿÒ!  ¯èþ$Ðèþ#Ó ¯é™øÆ>ÐéÍ.  (E™èþ¢Ææÿ… & Æ>Æÿ$$)		2. రవీ! నువ్వు నాతోరావాలి. (ఉత్తరం - రాయి)
6	310.0	3. HÐèþ$…yîþ, Ò$Ææÿ$ CMæüPyæþ JMæü Væü…r Mæü*ÆøaÐéÍ.  (íÜ°Ðèþ*Mæü$ & ´ù)		3. ఏమండీ, మీరు ఇక్కడ ఒక గంట కూర్చోవాలి. (సినిమాకు - పో)
6	329.1	Model (iv) ±Mæü$ ¯é ç³#çÜ¢M>Ë$ M>ÐéÌê?		40661 (19) నీకు నా పుస్తకాలు కావాలా?
6	343.1	¯éMæü$ ± ç³#çÜ¢Mæü… JMæüsìý Mæü*yé AMæüPÆóÿÏ§æþ$.		నాకు నీ పుస్తకం ఒకటి కూడా అక్మర్లేదు.
6	357.1	1.  ÔèýÆæÿÃMæü$ çÜÆæÿâæý ç³#çÜ¢Mæü… M>ÐéÌê?		1... శర్మకు సరళ పుస్తకం కావాలా?
6	371.1	2.  Ò$Mæü$ Ðèþ* »ŸÐèþ$ÃË$ M>ÐéÌê?		2... మీకు మా బొమ్మలు కావాలా?
6	385.1	3.  Ðèþ$¯èþMæü$ ÐéâæýÏ MæüÌêË$ M>ÐéÌê?		3... మనకు వాళ్ల కలాలు కావాలా?
6	424.3	Model (i) ÆæÿÒ!  ¯èþ$Ðèþ#Ó ¯é™ø Æ>!		4061 రవీ! నువ్వు నాతో రా!
6	438.3	ÆæÿÒ!  ¯èþ$Ðèþ#Ó ¯é™ø Æ>ÐéÍ.		రవీ! నువ్వు నాతో రావాలి.
6	452.3	1. Vøï³!  ¯èþ$Ðèþ#Ó ÆæÿÑ™ø Ðèþ*sêÏyæþ$.		1. గోపీ! నువ్వు రవితో మాట్లాడు.
6	466.3	2 Ò$Ææÿ$ D ç³#çÜ¢Mæü… Ðèþ* C…sìýMìü ¡çÜ$Mæü$Æ>…yìþ.		2. మీరు ఈ పుస్తకం మా ఇంటికి తీసుకురాండి.
6	480.3	3 Ò$Ææÿ$ ÔèýÆæÿÃ¯èþ$ Ò$ C…sìýMìü ¡çÜ$Mæü$´ù…yìþ.		3. మీరు శర్మను మీ ఇంటికి తీసుకుపోండి.
6	552.4	1. B ç³#çÜ¢Mæü… ..... (¯óþ¯èþ$) A¯èþÐèþçÜÆæÿ….		1. ఆ పుస్తకం ..... (నేను) అనవసరం.
