page	y	legacy	rom	te
0	377.5	M>Ðèþ^èþ$a; M>Mæü´ùÐèþ^èþ$a!		కావచ్చు; కాకపోవచ్చు!
0	454.7	ÆæÿÐèþ$ : ÑÐèþ$Ìê! D çÜ…Ðèþ™èþÞÆæÿ… Mæü*yé Ðèþ$¯èþ…		రమ. : విమలా ఈ సంవత్సరం కూడా మనం
0	470.8	òßýO§æþÆ>»ê§æþ$ ´ùÐéË¯èþ$Mæü$…sê¯èþ$.		హైదరాబాదు పోవాలనుకుంటాను.
0	503.1	ÑÐèþ$Ë : AÐèþ#¯èþ$.  °¯èþ² D Ðèþ*sôý çÜÆøf		విమల : అవును. నిన్న ఈ మాటే సరోజ
0	519.2	"^ðþí³µ…¨.  ""ÆæÿÒ…{§æþ¿êÆæÿ†'ÌZ Ðèþ$¯èþ"		చెప్పింది. “రవీంద్రభారతి'లో మన
0	535.3	{´ù{V>… HÆ>µr$ ^óþÔéÆæÿ° Væü*yé		ప్రోగ్రాం ఏర్పాటు చేశారని గూడా
0	551.5	^ðþí³µ…¨.  {ç³† çÜ…Ðèþ™èþÞÆæÿ…		చెప్పింది. ప్రతి సంవత్సరం
0	567.6	f¯èþÐèþÇ BÆø ™éÈMæü$ Ððþ$$§æþËÐèþ#&		జనవరి ఆరో తారీకు మొదలవు-
0	583.7	™éÆÿ$$ Væü§æþ* AMæüPyæþ M>ÆæÿÅ{MæüÐèþ*Ë$?		తాయి గదూ అక్కడ కార్యక్రమాలు?
0	616.0	ÆæÿÐèþ$ : AÐèþ#¯èþ$.  M>° °Ææÿ$yæþ$ BËçÜÅ…V>		రమ: అవును. కాని నిరుడు ఆలస్యంగా
0	631.9	Ððþ$$§æþË$ò³sêtÆæÿ$.  ´ùÆÿ$$¯èþ çÜ…Ðèþ™èþÞÆæÿ…		మొదలుపెట్టారు. పోయిన సంవత్సరం
1	160.3	ÌêV> D çÜ…Ðèþ™èþÞÆæÿ… Væü*yé Ðèþ$¯èþ…		లాగా ఈ సంవత్సరం గూడా మనం
1	176.2	òßýO§æþÆ>»ê§æþ$ÌZ çÜÆæÿâæý™ø àÆÿ$$V>		హైదరాబాదులో సరళతో హాయిగా
1	192.4	M>Ë„óüç³… ^ðþÄæý$ÅÐèþ^èþ$a.		కాలక్షేపం చెయ్యవచ్చు.
1	224.4	ÑÐèþ$Ë : D çÜ…Ðèþ™èþÞÆæÿ… çÜÆæÿâæý AMæüPyæþ E…yæþMæü&		విమల : ఈ సంవత్సరం సరళ అక్కడ ఉండక-
1	240.3	´ùÐèþ^èþ$a.		పోవచ్చు.
1	272.4	ÆæÿÐèþ$ : H…?		రమ: ఏం?
1	304.4	ÑÐèþ$Ë : Ðéâæýå BÄæý$¯èþMæü$ D ¯ðþËÌZ {sê¯ŒþÞçœÆŠÿ		విమల : వాళ్ళ ఆయనకు ఈ నెలలో ట్రాన్స్‌ఫర్‌
1	320.5	M>Ðèþ^èþ$a A° Æ>íÜ…¨.		కావచ్చు అని రాసింది.
1	352.0	: M>Ðèþ^èþ$a A° Æ>íÜ…§é?  AÐèþ#™èþ$…¨ çÆæÿÐèþ$		
1	368.5	A° Æ>íÜ…§é?		అని రాసిందా?
1	400.5	ÑÐèþ$Ë : VæüsìýtV> ^ðþç³µÌôý…; {sê¯ŒþÞçœÆŠÿ M>Ðèþ^èþ$a		విమల : గట్టిగా చెప్పలేం; ట్రాన్స్‌ఫర్‌ కావచ్చు
1	416.4	A° Æ>íÜ…¨.		అని రాసింది.
1	448.5	ÆæÿÐèþ$ : M>Ðèþ^èþ$a A…sôý M>Mæü´ùÐèþ^èþ$a A°		రమ. : కావచ్చు అంటే కాకపోవచ్చు అని
1	464.6	Mæü*yé Ðèþ$¯èþ… A¯èþ$MøÐèþ^èþ$a Væü§é!		కూడా మనం అనుకోవచ్చు గదా!
1	496.6	ÑÐèþ$Ë : AÌêVóü A¯èþ$Mæü$…§é….  Ðèþ$¯èþ… òßýO§æþ&		విమల :_ అలాగే అనుకుందాం. మనం హైద-
1	512.5	Æ>»ê§æþ$Mæü$ ´ùÄôý$ ÆøkMæü$ JMæü ÐéÆæÿ…		'రాబాదుకు పోయే రోజుకు ఒక వారం
1	528.7	Ðèþ$$…§æþ$ E™èþ¢Ææÿ… Æ>§éª….  çÜÆøf		ముందు ఉత్తరం రాద్దాం... సరోజ
1	544.6	Ðèþ$¯èþ »ñý…Væü$âæý*Ææÿ$ {ç³Äæý*×ê°Mìü		మన బెంగుళూరు. ప్రయాణానికి
1	560.7	ÇfÆóÿÓçÙ¯èþ$Ï ^óþíÜ E…r$…§é?		రిజర్వేషన్లు చేసి ఉంటుందా?
1	592.7	ÆæÿÐèþ$ : C…M> ^óþíÜ E…yæþMæü´ùÐèþ^èþ$a.		రమ. : ఇంకా చేసి ఉండకపోవచ్చు.
1	624.8	ÑÐèþ$Ë : M>§æþ$.  E§æþÄæý$… ç³¨ Væü…rËMóü ^óþÝë¢¯èþ$		విమల : కాదు. ఉదయం పది గుటలకే చేస్తాను
1	640.9	A¯èþ²¨.  Cç³šyæþ$ CMæüPyìþMìü ÐèþÝë¢¯èþ°		అన్నది. ఇప్పుడు ఇక్సడికి వస్తానని
2	160.3	Væü*yé ^ðþí³µ…¨.  ÐèþçÜ*¢ E…yæþÐèþ^èþ$a.		గూడా చెప్పింది. వస్తూ ఉండవచ్చు.
2	176.2	A§æþ$Vø, Ðèþ*rËÌZ¯óþ Ðèþ_a…¨.		అదుగో మాటలలొనే వచ్చింది.
2	209.4	çÜÆøf : Æóÿç³# ™ðþËÏÐéÆæÿ$gêÐèþ$$¯óþ Ðèþ$¯èþ		సరోజ : రేపు తెల్లవారుజామునే వున
2	225.3	{ç³Äæý*×ý….  ÇfÆóÿÓçÙ¯èþ$Ï Mæü*yé		ప్రయాణం... రిజర్వేషన్లు కూడా
2	241.0	^óþÆÿ$$…^é¯èþ$.  AÌêÆæÿ… ò³r$tMö°		చేయించాను. అలారం పెట్టుకొని
2	256.7	™ðþËÏÐéÆæÿ$-gêÐèþ$$¯èþ ¯éË$W…sìýMìü		తెల్లవారుజామున నాలుగింటికి
2	272.3	ÌôýÐéÍ.  ÆðÿOË$ I§æþ$¯èþ²ÆæÿMæü$.		లేవాలి. రైలు ఐదున్నరకు.
2	325.8	ºçÜÐèþÄæý$Å :  ¯èþÆæÿíÜ…àÆ>Ðèþ#V>Ææÿ*!  ¯óþ¯èþ$ D		బసవయ్య : నరసింహారావుగారూ! నేను ఈ
2	341.5	CË$Ï Mö¯éÍ A¯èþ$Mæü$…r$¯é²¯èþ$.		ఇల్లు కొనాలి అనుకుంటున్నాను.
2	357.2	GsêÏ E…§ø ^èþ*yæþ…yìþ.		ఎట్లా ఉందో చూడండి.
2	388.4	¯èþÆæÿíÜ…àÆ>Ðèþ#  :  C¨ GÐèþÇ CË$Ï?		నరసింహారావు. : ఇది ఎవరి ఇల్లు?
2	427.6	Ðèþ* BÄæý$¯èþ Æóÿç³# ™ðþËÏÐéÆæÿ$gêÐèþ$$¯èþ		మా ఆయన రేపు తెల్లవారుజామున
2	441.3	¯éË$W…sìýMóü yæþ*Åsîý MðüâêåËr í³°²V>Ææÿ*!		నాలుగింటికే డ్యూటీ కెళ్ళాలట పెన్నిగారూ!,
3	159.9	ºçÜ. : GÐèþÇ§ø Ðèþ$¯èþMæü$ ™ðþÍÄæý$§æþ$.		బస... : ఎవరిదో మనకు తెలియదు.
3	191.9	¯èþÆæÿ. : G…™èþMæü$ AÐèþ$$Ã™éÆæÿr?		నర... : ఎంతకు అమ్ముతారట?
