page	y	legacy	rom	te
0	388.0	A…¨™óþ kr$t		అందితే జుట్టు
0	414.6	A…§æþMæü´ù™óþ M>âæý$å		అందకపోతే కాళ్ళు
0	455.5	ÔèýÆæÿÃ : Vøï³!  CÌê Æ>!		శర్మ: గోపీ ఇలారా
0	488.7	Vøí³ : G…§æþ$Mæü$?		గోపి: ఎందుకు?
0	521.8	ÔèýÆæÿÃ : ±MöMæü Ðèþ*r ^ðþ´ë¢¯èþ$.		శర్మ: నీకొక మాట చెప్తాను.
0	555.0	Vøí³ : HÑ$sìý?		గోపి: ఏమిటి?
0	588.1	ÔèýÆæÿÃ : ¯èþ$Ðèþ#Ó ÐèþõÜ¢ ^ðþ´ë¢¯èþ$.		శర్మ: నువ్వు వస్తే చెప్తాను.
0	621.3	Vøí³ : ¯èþ$Ðèþ#Ó ^ðþõ³¢ ÐèþÝë¢¯èþ$.		గోపి: నువ్వు చెప్తే వస్తాను.
1	160.6	ÔèýÆæÿÃ : çÜÆóÿ!  Ðèþ* BïœçÜ$ÌZ JMæü sñýOí³çÜ$t		శర్మ: సర్వే మా ఆఫీసులో ఒక టైపిస్టు
1	177.1	E§øÅVæü… RêäV> E…¨: Aò³•Ï		ఉద్యోగం ఖాళీగా ఉంది: అప్టై
1	193.7	^óþÝë¢Ðé?		చేస్తావా?
1	226.9	Vøí³ : Rêä E…sôý Aò³•Ï ^óþÝë¢¯èþ$.  Aò³•Ï		గోపి : ఖాళీ ఉంటే అప్టై చేస్తాను. అపై
1	243.4	^óþõÜ¢ ¯éMæü$ ÐèþçÜ$¢…¨ A…sêÐé?		చేస్తే నాకు వస్తుంది అంటావా?
1	276.6	ÔèýÆæÿÃ : Ðèþ$$…§óþ GsêÏ ^ðþ´ë¢¯èþ$?		శర్మ: ముందే ఎట్లా చెప్తాను?
1	309.7	Vøí³ : ¯èþ$Ðèþ#Ó ÐèþçÜ$¢…¨ A…sôý Aò³•Ï		గోపి : నువ్వు వస్తుంది అంటే అప్టై
1	326.3	^óþÝë¢¯èþ$.		చేస్తాను.
1	359.5	ÔèýÆæÿÃ : Ðèþ$$…§æþ$ ¯èþ$Ðèþ#Ó Aò³•Ï ^ðþÆÿ$$Å. Ðéâæý$å		శర్మ: ముందు నువ్వు అప్టె చెయ్యి. వాళ్ళు
1	376.0	JMæü ç³È„æü ò³yé¢Ææÿ$. B ç³È„æüÌZ		ఒక పరీక్ష పెడ్తారు. ఆ పరీక్షలో
1	392.6	GÐèþÇMìü GMæü$PÐèþ Ðèþ*Ææÿ$PË$ ÐèþõÜ¢ B		ఎవరికి ఎక్కువ మార్కులు వస్తే ఆ
1	409.2	E§øÅVæü… ÐéâæýåMæü$ ÐèþçÜ$¢…¨.		ఉద్యోగం వాళ్ళకు వస్తుంది.
1	442.3	Vøí³ : ç³È„æü Væü$Ç…_ ÑÐèþÆæÿ…V> Mæü¯èþ$MøP!		గోపి: పరీక్ష గురించి వివరంగా కనుక్కో
1	475.5	ÔèýÆæÿÃ : Æóÿç³# ¯èþ$Ðèþ#Ó Æ>!  B ÑÐèþÆ>Ë$ ¯èþ$Ðèþ#Ó		శర్మ: రేపునువ్వురా! ఆ వివరాలు నువ్వ
1	492.1	Mæü¯èþ$Mæü$P…sôý¯óþ »êVæü$…r$…¨.  ¯óþ¯èþ$		కనుక్కుంటేనే బాగుంటుంది. నేను
1	508.6	AyìþW™óþ »êVæü$…yæþ§æþ$.		అడిగితే బాగుండదు.
1	541.8	Vøí³ : AÌêVóü ÐèþÝë¢¯èþ$.		గోపి: అలాగే వస్తాను.
1	574.9	ÔèýÆæÿÃ : ç°ÆæÿÏ„æüüÅ… ^ðþÄæý$ÅMæü$.  D AÐèþM>Ôèý…		శర్మ 2 నిర్లక్యం చెయ్యకు. ఈ అవకాళం
1	591.5	´ù™óþ Ðèþ$äå Æ>§æþ$.  ¯èþ$Ðèþ#Ó AMæüPyìþMìü		పోతే మళ్ళీ రాదు. నువ్వు అక్కడికి
1	608.1	ÐèþõÜ¢ ± Væü$Ç…_ Ðèþ* Ðóþ$¯óþfÆæÿ$Mæü$		వస్తే నీ గురించి మా మేనేజరుకు
1	624.7	^ðþ´ë¢¯èþ$.  Ò$ A¯èþ²Äæý$Å Hyìþ?		చెప్తాను. మీ అన్నయ్య ఏడి?
2	160.6	Vøí³ : ÌZç³Ë E¯é²yæþ$.  Ayæþ$Vø Ðèþ^éayæþ$.		గోపి: లోపల ఉన్నాడు. అడుగో వచ్చాడు.
2	193.7	ÔèýÆæÿÃ : Ððþ*çßý¯Œþ!  çßýÇ G…™èþ õÜç³sìý ÌZV>		శర్మ: మోహన్‌! హరి ఎంత సేపటి లోగా
2	210.3	ÐèþÝë¢yæþ$?  °¯èþ²sìý °…_ Ðéyìþ™ø		వస్తాడు? నిన్నటి నించి వాడితో
2	226.9	Ðèþ*sêÏyéË¯èþ$Mæü$…r$¯é²¯èþ$.		మాట్లాడాలనుకుంటున్నాను.
2	260.0	Ððþ*çßý¯Œþ: ¯óþ¯èþ$ Ððþ$$¯èþ²sìý °…_ A¯èþ$Mæü$…&		మోహన్‌: నేను మొన్నటి నించి అనుకుం-
2	276.6	r$¯é²¯èþ$.		టున్నాను.
2	309.7	ÔèýÆæÿÃ : ¯éMæü$ Ðéyìþ™ø Ðèþ$$QÅÐðþ$O¯èþ ç³° E…¨.		శర్మ: నాకు వాడితో ముఖ్యమైన పని ఉంది.
2	326.3	A¨ Æóÿç³sìý ÌZV> ^ðþÄæý*ÅÍ.  Ðéyìþ		అది రేపటి లోగా చెయ్యాలి. వాడి
2	342.7	ç³§æþ®† A…¨™óþ kr$t A…§æþMæü´ù™óþ		పద్ధతి అందితే జొష్టు అందోపోతే
2	359.2	M>âæý$å ÌêV> E…¨.  A¨ ¯é		తాళ్ళు లాగా ఉంది. అదినా
2	376.0	§æþVæüYÆæÿ ç³°^ðþÄæý$Å§æþ$. Ðéyæþ$ Gç³µsìýMìü		దగ్గర పనిచెయ్యదు. వాడు ఎప్పటికి
2	392.6	ÐèþÝë¢yæþ$?		వస్తాడు?
2	425.8	X™èþ : C…MöMæü Væü…rÌZ ÐèþÝë¢yæþ$.  ±Mæü$		గీత: ఇంకొక గంటలో వస్తాడు. నీకు
2	442.3	H… CÐèþÓ¯èþ$?  sîý CÐèþÓ¯é? M>ïœ		ఏం ఇవ్వను? టీ ఇవ్వనా? కాఫీ
2	458.9	CÐèþÓ¯é?		ఇవ్వనా?
2	492.1	ÔèýÆæÿÃ : M>ïœ ™éW™óþ ¯éMæü$ Mæüyæþ$ç³#ÌZ ¯ðþí³µ		శర్మ: కాఫీ తాగితే నాకు కడుపులో నెప్పి
2	508.6	ÐèþçÜ$¢…¨.		వస్తుంది.
2	541.8	X™èþ : AÆÿ$$™óþ ¯èþ$Ðèþ#Ó Æøl M>ïœ ™éVæüÐé?		గీత. అయితే నువ్వు రోజూ కాఫీ తాగవా?
2	574.9	ÔèýÆæÿÃ : Æøl ™éVæü¯èþ$; Aç³šyæþç³šyæþ$		శర్మ 2 రోజూ తాగను; అప్పుడప్పుడు
