page	y	legacy	rom	te
0	381.6	¯óþ¯èþ$ ÆóÿyìþÄñý* Mö…r$¯é²¯èþ$		నేను రేడియో కొంటున్నాను
0	434.3	ÆæÿÑ : Æ>Ðèþ*Æ>Ðèþ#!  CMæüPyóþ… ^óþçÜ$¢¯é²Ðèþ#?		రవి... : రామారావ్య! ఇక్కడేం చేస్తున్నావు?
0	463.1	Æ>Ðèþ* : Ðèþ* ^ðþÌñýÏÍMìü ÆóÿyìþÄñý* Mö…r$¯é²¯èþ$.		రామా : మా చెల్లెలికి రేడియో కొంటున్నాను.
0	491.9	ÆæÿÑ : ò³§æþª ºgêÆøÏ C…MöMæü Mör$t…¨.		రవి. : పెద్ద బజార్లో ఇంకొక కొట్టుంది.
0	506.1	AMæüPyæþ Mö¯èþ$.  B MösZÏ Ðèþ$…_		అక్కడ కొను. ఆ కొట్లో మంచి
0	520.5	Ðèþ$…_ Ððþ*yæþË$Þ E¯é²Æÿ$$.		మంచి మోడల్సు ఉన్నాయి.
0	549.3	Mört™èþ¯èþ$: CÐéÓâæý ò³§æþª ºgêÆæÿ$ MörÏMæü$ òÜËÐèþ#.		కొట్టతను: ఇవ్వాళ పెద్ద బజారు కొట్లకు సెలవు.
0	563.7	Ðèþ* §æþVæüYÆæÿ Mæü*yé E¯é²Äæý$…yîþ Mö™èþ¢		మా దగ్గర కూడా ఉన్నాయండీ కొత్త
0	578.1	Ððþ*yæþË$Þ.		మోడల్సు.
0	606.8	ÆæÿÑ : D ´ëç³ GÐèþÆæÿ$?  Ò$ ^ðþÌñýÏÍ		రవి : ఈ పాప ఎవరు? మీ చెల్లెలి
0	621.2	Mæü*™èþ$Æ>?		కూతురా?
1	179.8	Æ>Ðèþ* : AÐèþ#¯èþ$.		రామా : అవును.
1	210.2	ÆæÿÑ : H… ´ë´ë!  HÑ$sìý †…r$¯é²Ðèþ#?		రవి. : ఏం పాపా! ఏమిటి తింటున్నావు?
1	240.7	´ëç³ : ^éMðüÏr$t †…r$¯é²¯èþ$.		పాప : చాక్లెట్టు తింటున్నాను.
1	271.1	Æ>Ðèþ* : H©, D ÆóÿyìþÄñý* ò³rt…yìþ.		రామా : ఏద్సీ ఈ రేడియో పెట్టండి.
1	301.5	"""""BM>ÔèýÐé×ìý, Cç³šyæþ$ Ò$Ææÿ$"		“ఆకాశవాణి, ఇప్పుడు మీరు
1	316.8	íÜ°Ðèþ* ´ërË$ Ñ…r$¯é²Ææÿ$.''		సినిమా పాటలు వింటున్నారు.”
1	347.2	"""""F¶ A¯èþ$!  F¶ F¶ A¯èþ$!"		“ఊం అను! ఊం ఊం అను!
1	362.4	L¯èþ¯èþ$, L¯ú¯èþ¯èþ$ ...........''		'బెనను, బెనౌనను .........””.
1	392.9	WÇf : D Ððþ*yæþË$ »êV> Ìôý§æþ¯èþ²Äæý*Å!		గిరిజ : ఈ మోడలు బాగా లేదన్నయ్యా!
1	423.3	Æ>Ðèþ* : D Mæü…ò³±§óþ Æÿ$$…MöMæü Ððþ*yæþË$		రామా : ఈ కంపెనీదే యింకొక మోడలు,
1	438.6	H© Ìôý§é?		ఏదీ లేదా?
1	469.0	Mör$tÐéyæþ$: E…§æþ…yîþ!  C¨Vø, Æÿ$$¨ ^èþ*yæþ…yìþ.		కొట్టువాడు: ఉందండీ! ఇదిగో, యిది చూడండి.
1	499.5	WÇf : C¨ »êVæü$…¨.		గిరిజ : ఇది బాగుంది.
1	529.9	Æ>Ðèþ* : çÜÆóÿ, Æÿ$$¨ Æÿ$$ÐèþÓ…yìþ.		రామా : సరే, యిది యివ్వండి.
1	560.3	Mört™èþ¯èþ$: AÌêVóü!		కొట్టతను: అలాగే!
1	590.8	çÜ$º¾Æ>Ðèþ$Äæý$Å: HÐðþ*ÄŒý$ Æ>Ðèþ*Æ>Ðèþ#!		సుబ్బరామయ్య: ఏవోయ్‌ రామారావు!
1	606.0	ÆóÿyìþÄñý* Mö…r$¯é²Ðé?		రేడియో కొంటున్నావా?
2	179.8	Æ>Ðèþ* : AÐèþ#¯èþ…yîþ!  Ò$Ææÿ$?		రామా : అవునండీ! మీరు?
2	210.2	çÜ$º¾ : ¯óþ¯èþ$ Mæü*yé JMæü ÆóÿyìþÄñý* Mö¯éËÄæý*Å!		సుబ్బ :. నేను కూడా ఒక రేడియో కొనాలయ్యా!
2	225.4	¯èþ$ÑÓ¨ ¡çÜ$Mæü$…r$¯é²Ðé?		'నువ్విది తీసుకుంటున్నావా?
2	255.9	Æ>Ðèþ* : AÐèþ#¯èþ…yîþ.  D Ððþ*yæþË$ »êVæü$…¨.		రామా : అవునండీ. ఈ మోడలు బాగుంది.
2	271.1	Ò$Ææÿ$ Mæü*yé C§óþ ¡çÜ$Mø…yìþ.		'మీరు కూడా ఇదే తీసుకోండి.
2	301.5	çÜ$º¾ : çÜÆóÿ!  ¯éMæü$ Mæü*yé D Ððþ*yæþÌôý		సుబ్బ : సరే! నాకు కూడా ఈ మోడలే
