page	y	legacy	rom	te
0	433.4	Ððþ$OçÜ*Ææÿ$,		మైసూరు,
0	448.7	BVæüçÜ$t 25, 1980.		ఆగస్టు 25, 1980.
0	479.1	{í³Äæý$Ððþ$O¯èþ ¯é¯èþ²V>ÇMìü ¯èþÐèþ$ÝëPÆæÿ….		ప్రియమైన నాన్నగారికి నమస్కారం.
0	509.6	CMæüPyæþ ¯óþ¯èþ$ „óüÐèþ$….  AMæüPyæþ Ò$Ææÿ*,		ఇక్కడ నేను క్షేమం. అక్కడ మీరూ,
0	524.8	AÐèþ*Ã,  _Ææÿ…iÑ WÇgê,  Ððþ*çßý¯Œþ,  „óüÐèþ$…V>		అమ్మా, చిరంజీవి గిరిజా, మోహన్స, క్షేమంగా
0	540.0	E¯é²Æ>?  Ððþ$OçÜ*Ææÿ$ÌZ Ðé™éÐèþÆæÿ×ý… ^éÌê		ఉన్నారా? మైసూరులో వాతావరణం చాలా
0	555.2	»êVæü$…¨.  ^èþËÏV> E…¨.  Cç³šyæþ$ CMæüPyæþ		బాగుంది. చల్లగా ఉంది. ఇప్పుడు ఇక్కడ
0	570.5	ÐèþÆ>ÛM>Ë….		వర్షాకాలం.
0	600.9	Ðèþ*Mæü$ M>ÏçÜ$Ë$ »êV> fÆæÿ$Væü$™èþ$¯é²Æÿ$$.		మాకు క్లాసులు బాగా జరుగుతున్నాయి.
0	616.1	Mö™èþ¢¿êçÙ M>ºsìýt E™éÞçßý…V>¯óþ E…¨.  ¯óþ°MæüPyæþ		కొత్తభాష కాబట్టి ఉత్సాహంగానే ఉంది. నేనిక్కడ
1	179.8	àçÜtÌZÏ E…r$¯é²¯èþ$.  Ðèþ* àçÜtË$		హాస్టల్లో ఉంటున్నాను. వూ హాస్టలు
1	195.0	C¯ŒþíÜtr*ÅsŒý °…_ çÜ$Ðèþ*Ææÿ$ Ððþ$OË$ §æþ*Ææÿ…ÌZ		ఇన్‌స్టిట్యూట్‌ నించి సుమారు మైలు దూరంలో
1	210.2	E¯èþ²¨.  àçÜtÌZÏ Ððþ$çÜ$Þ E…¨.  Ððþ$çÜ$ÞÌZ		ఉన్నది. హాస్టల్లో మెస్సు ఉంది. మెస్సులో
1	225.4	GMæü$PÐèþV> A¯èþ²… ò³yæþ$¢¯é²Ææÿ$.  CMæüPyìþ {ç³fË		ఎక్కువగా అన్నం పెడ్తున్నారు. ఇక్కడి ప్రజల
1	240.7	BàÆæÿ… A¯èþ²….  ¯óþ¯èþ$ Væü*yé Ððþ$ËÏV> CMæüPyìþ		ఆహారం అన్నం. నేను గూడా మెల్లగా ఇక్కడి
1	255.9	ç³ÇíÜ¦†Mìü AËÐér$ ç³yæþ$™èþ$¯é²¯èþ$.  WÇf		పరిస్థితికి అలవాటు పడుతున్నాను... గిరిజ
1	271.1	çÜ*PË$Mæü$ ÐðþâZ¢…§é?  {ç³† B¨ÐéÆæÿ… ™èþÐèþ$$Ãyæþ$		'స్ఫూలుకు వెళ్తోందా? ప్రతి ఆదివారం తమ్ముడు.
1	286.3	C…sìýMìü ÐèþçÜ$¢¯é²yé?  Ðéyìþ ç³È„æü çÜ…Væü† Ððþ…r¯óþ		ఇంటికి వస్తున్నాడా? వాడి పరీక్ష సంగతి వెంటనే
1	301.5	Æ>Äæý$…yìþ.  ÐéyìþMìü Væü*yé çÜ*PË$ A{yæþçÜ$Mæü$		రాయండి. వాడికి గూడా స్కూలు అడ్రసుకు
1	316.8	E™èþ¢Ææÿ… Æ>çÜ$¢¯é²¯èþ$. ¯é òÜÓrtÆæÿ$ ¯é §æþVæüYÆæÿ		ఉత్తరం రాస్తున్నాను. నా స్వెట్టరు నా దగ్గర
1	332.0	Ìôý§æþ$.  ºçßý$Ôèý A¨ C…sZÏ¯óþ E…yéÍ.  CMæüPyæþ		లేదు. బహుశ అది ఇంట్లోనే ఉండాలి. ఇక్కడ
1	347.2	^éÌê ^èþÍV> E…¨.  ¯éMæü$ òÜÓrtÆæÿ$ M>ÐéÍ.		చాలా చలిగా ఉంది. నాకు స్వెట్టరు కావాలి.
1	362.4	Ððþ…r¯óþ §é°² ´ùçÜ$tÌZ ç³…ç³…yìþ.  AÐèþ$ÃV>ÇMìü		వెంటనే దాన్ని పోస్టులో పంపండి. అమ్మగారికి
1	377.7	¯èþÐèþ$ÝëPÆ>Ë$.  í³ËÏËMæü$ BÖçÜ$ÞË$.  Ððþ…r¯óþ		నమస్కారాలు. పిల్లలకు ఆశీస్సులు. వెంటనే
1	392.9	E™èþ¢Ææÿ… Æ>Äæý$…yìþ.		ఉత్తరం రాయండి.
1	423.3	C…™óþ çÜ…Væü™èþ$Ë$		ఇంతే సంగతులు
1	438.6	Cr$Ï		ఇట్లు
1	453.8	Ò$ Mæü$Ðèþ*Ææÿ$yæþ$		మీ కుమారుడు,
1	469.0	Ñ¯ø§Šþ Mæü$Ðèþ*ÆŠÿ.		వినోద్‌ కుమార్‌.
1	569.4	1. ¯èþ$Ðèþ#Ó Ððþ$ËÏV> Ðèþ*sêÏyæþ$.		4. శర్మా నువ్వు ఆ తలుపు ముయ్యి!
1	569.4	4. ÔèýÆ>Ã! ¯èþ$Ðèþ#Ó B ™èþË$ç³# Ðèþ$$Æÿ$$Å!		4. శర్మా నువ్వు ఆ తలుపు ముయ్యి!
1	584.6	2. ÆæÿÑV>Ææÿ*! Ò$Ææÿ$ Mö™èþ¢ òÜÓrtÆæÿ$ Mö¯èþ…yìþ. 5. ´ë´ë! ¯èþ$Ðèþ#Ó B ™èþË$ç³# †Æÿ$$Å!		2. రవిగారూ! మీరు కొత్త స్వెట్టరు కొనండి. 5. పాపా! నువ్వు ఆ తలుపు తియ్యి!
1	599.9	3. çÜ$ÖÌê! ¯èþ$Ðèþ#Ó B ç³#çÜ¢Mæü… GMæüPyæþ$¯èþ²§ø 6. ¯èþ$Ðèþ#Ó D ¼òÜPr$Ï ¡çÜ$Mø!		3. సుశీలా! నువ్వు ఆ పుస్తకం ఎక్కడున్నదో. 6. నువ్వు ఈ బిస్కెట్లు తీసుకో!
1	615.1	Ððþ™èþ$Mæü$.		7. శారదా! రేపు నువ్వు మా ఇంటికి రా!
1	615.1	7. ÔéÆæÿ§é! Æóÿç³# ¯èþ$Ðèþ#Ó Ðèþ* C…sìýMìü Æ>!		7. శారదా! రేపు నువ్వు మా ఇంటికి రా!
2	214.7	A¯èþ²… †¯èþ$. °{§æþ´ù!		2... కుక్కను కొట్టు. తలుపు వెయ్యి.
2	214.7	2. Mæü$MæüP¯èþ$ Mör$t. ™èþË$ç³# ÐðþÆÿ$$Å.		2... కుక్కను కొట్టు. తలుపు వెయ్యి.
2	229.7	Ðèþ$$…§æþ$ A¯èþ²… †¯èþ$, ™èþÆ>Ó™èþ °{§æþ´ù! 3. ÌñýOr$ ÐðþÆÿ$$Å. MìüsìýMîüË$ †Æÿ$$Å.		ముందు అన్నం తిను, తర్వాత నిద్రపో! 3. లైటు వెయ్యి. కిటికీలు తియ్యి.
2	244.7	1. ÔèýÆæÿÃ™ø Ðèþ*sêÏyæþ$. D ç³° ^ðþÆÿ$$Å.		4 పుస్తకం చదువు. పూరీ తిను.
2	244.7	4. ç³#çÜ¢Mæü… ^èþ§æþ$Ðèþ#.  ç³NÈ †¯èþ$.		4 పుస్తకం చదువు. పూరీ తిను.
2	305.6	Ò$ FâZå G°² M>ÌôýiË$¯é²Æÿ$$?		4. ఇక్కడ ఎన్ని ముళ్తున్నాయి?
2	305.6	4. CMæüPyæþ G°² Ðèþ$$âæý$Ï¯é²Æÿ$$?		4. ఇక్కడ ఎన్ని ముళ్తున్నాయి?
2	320.8	Ðèþ*  FâZå JMæü M>Ìôýi E…¨.		5... ఆ కుక్కకు ఎన్ని కళ్ళున్నాయి?
2	320.8	5. B Mæü$MæüPMæü$ G°² Mæüâæý$å¯é²Æÿ$$?		5... ఆ కుక్కకు ఎన్ని కళ్ళున్నాయి?
2	335.8	1. Ò$ FâZå G°² Væü$âæý$å¯é²Æÿ$$?		6. ఈ బొమ్మకు ఎన్ని కాళ్ళున్నాయి?
2	335.8	6. D »ŸÐèþ$ÃMæü$ G°² M>âæý$å¯é²Æÿ$$?		6. ఈ బొమ్మకు ఎన్ని కాళ్ళున్నాయి?
2	350.9	2. Ò$ FâZå G°² ºâæý$å¯é²Æÿ$$?		7. ఈ బజార్లో ఎన్ని కొట్టున్నాయి?
2	350.9	7. D ºgêÆøÏ G°² Mör$Ï¯é²Æÿ$$?		7. ఈ బజార్లో ఎన్ని కొట్టున్నాయి?
2	365.9	3. ± §æþVæüYÆæÿ G°² Ðèþ*Ñ$yìþ ç³âæý$å¯é²Æÿ$$? 8. B »ŸÐèþ$ÃMæü$ G°² ^óþ™èþ$Ë$¯é²Æÿ$$?		3. నీ దగ్గర ఎన్ని మామిడి పళ్ళున్నాయి? _ 8. ఆ బొమ్మకు ఎన్ని చేతులున్నాయి?
2	405.6	ÔèýÆæÿÃMæü$ H… M>ÐéÍ? (^èþ´ë¡Ë$)		2. ఇప్పుడు నువ్వు ఎక్కడికి వెళ్లాలి?
2	405.6	2. Cç³šyæþ$ ¯èþ$Ðèþ#Ó GMæüPyìþMìü ÐðþâêÏÍ?		2. ఇప్పుడు నువ్వు ఎక్కడికి వెళ్లాలి?
2	420.7	ÔèýÆæÿÃMæü$ ^èþ´ë¡Ë$ M>ÐéÍÞ…§óþ!		(బెంగుళూరు)
2	420.7	(»ñý…Væü$âæý*Ææÿ$)		(బెంగుళూరు)
2	435.9	1. ¯éÆ>Äæý$×ýMæü$ G°² ^èþ´ë¡Ë$ M>ÐéÍ? 3. Æóÿç³# ÆæÿÑ GÐèþÇ™ø Ðèþ*sêÏyéÍ?		1. నారాయణకు ఎన్ని చపాతీలు కావాలి? 3. రేపు రవి ఎవరితో మాట్లాడాలి?
